,Combined Print & E-Book Fiction,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,E-Book Fiction,Combined Hardcover & Paperback Fiction,Combined Print & E-Book Nonfiction,Hardcover Nonfiction,Paperback Nonfiction,E-Book Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Combined Hardcover & Paperback Nonfiction,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series,Hardcover Business Books,Paperback Business Books,Politics and American History
1,FIFTY SHADES OF GREY;by E. L. James;26 weeks on the list,GONE GIRL;by Gillian Flynn;12 weeks on the list,FIFTY SHADES OF GREY;by E. L. James;24 weeks on the list,,,FIFTY SHADES OF GREY;by E. L. James;,PATERNO;by Joe Posnanski;New this week,PATERNO;by Joe Posnanski;New this week,THE IMMORTAL LIFE OF HENRIETTA LACKS;by Rebecca Skloot;77 weeks on the list,BONHOEFFER;by Eric Metaxas;3 weeks on the list,WHEAT BELLY;by William Davis;20 weeks on the list,TO HEAVEN AND BACK;by Mary C. Neal;13 weeks on the list,PATERNO;by Joe Posnanski;,BATMAN: THE KILLING JOKE;by Alan Moore and Brian Bolland;88 weeks on the list,SMILE;by Raina Telgemeier;29 weeks on the list,"SOUL EATER, VOL. 10;by Atsushi Ohkubo;New this week",THE DEMIGOD DIARIES;by Rick Riordan;2 weeks on the list,THE PERKS OF BEING A WALLFLOWER;by Stephen Chbosky;12 weeks on the list,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE;by Sherri Duskey Rinker and Tom Lichtenheld;47 weeks on the list",THE HUNGER GAMES;by Suzanne Collins;105 weeks on the list,STEVE JOBS;by Walter Isaacson;,OUTLIERS;by Malcolm Gladwell;,UNBROKEN;by Laura Hillenbrand;
2,FIFTY SHADES DARKER;by E. L. James;26 weeks on the list,THE INN AT ROSE HARBOR;by Debbie Macomber;2 weeks on the list,FIFTY SHADES DARKER;by E. L. James;21 weeks on the list,,,FIFTY SHADES DARKER;by E. L. James;,AMATEUR;by Edward Klein;15 weeks on the list,OBAMA'S AMERICA;by Dinesh D'Souza;2 weeks on the list,OUTLIERS;by Malcolm Gladwell;64 weeks on the list,OBAMA'S LAST STAND;by Glenn Thrush;New this week,THE 17 DAY DIET;by Mike Moreno;67 weeks on the list,THE UNTETHERED SOUL;by Michael A. Singer;3 weeks on the list,OBAMA'S AMERICA;by Dinesh D'Souza;,ACTION COMICS: SUPERMAN AND THE MEN OF STEEL;by Grant Morrison and others;3 weeks on the list,"AMULET: PRINCE OF THE ELVES, VOL. 5;by Kazu Kibuishi;New this week","TENJO TENGE, VOL. 8;by Oh! Great Staff;New this week",LINCOLN'S LAST DAYS;by Bill O'Reilly and Dwight Jon Zimmerman;New this week,DIVERGENT;by Veronica Roth;26 weeks on the list,PETE THE CAT: ROCKING IN MY SCHOOL SHOES;by Eric Litwin. Illustrated by James Dean;19 weeks on the list,I AM NUMBER FOUR;by Pittacus Lore;New this week,THE POWER OF HABIT;by Charles Duhigg;,TIPPING POINT;by Malcolm Gladwell;,AMATEUR;by Edward Klein;
3,FIFTY SHADES FREED;by E. L. James;25 weeks on the list,WARDS OF FAERIE;by Terry Brooks;New this week,FIFTY SHADES FREED;by E. L. James;21 weeks on the list,,,FIFTY SHADES FREED;by E. L. James;,UNBROKEN;by Laura Hillenbrand;83 weeks on the list,AMATEUR;by Edward Klein;15 weeks on the list,IN THE GARDEN OF BEASTS;by Erik Larson;17 weeks on the list,WILD;by Cheryl Strayed;23 weeks on the list,THE BLOOD SUGAR SOLUTION;by Mark Hyman;23 weeks on the list,UNGLUED;by Lysa TerKeurst;3 weeks on the list,AMATEUR;by Edward Klein;,"SCOTT PILGRIM, VOL. 1;by Bryan Lee O'Malley;2 weeks on the list",NINJAGO: TOMB OF THE FANGPYRE;by Greg Farshtey;New this week,"PUELLA MAGI MADOKA MAGICA, VOL. 2;by Magica Quartet Staff;New this week",MICHAEL VEY: RISE OF THE ELGEN;by Richard Paul Evans;2 weeks on the list,THE BOOK THIEF;by Markus Zusak;259 weeks on the list,PETE THE CAT AND HIS FOUR GROOVY BUTTONS;by Eric Litwin. Illustrated by James Dean;17 weeks on the list,DORK DIARIES;by Rachel Renée Russell;47 weeks on the list,"THINKING, FAST AND SLOW;by Daniel Kahneman;",FREAKONOMICS;by Steven D. Levitt and Stephen J. Dubner;,KILLING LINCOLN;by Bill O'Reilly and Martin Dugard;
4,GONE GIRL;by Gillian Flynn;12 weeks on the list,THE LIGHT BETWEEN OCEANS;by M. L. Stedman;4 weeks on the list,BARED TO YOU;by Sylvia Day;11 weeks on the list,,,GONE GIRL;by Gillian Flynn;,WILD;by Cheryl Strayed;19 weeks on the list,UNBROKEN;by Laura Hillenbrand;93 weeks on the list,THE GLASS CASTLE;by Jeannette Walls;285 weeks on the list,UNBROKEN;by Laura Hillenbrand;83 weeks on the list,THE LAST LECTURE;by Randy Pausch with Jeffrey Zaslow;120 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;265 weeks on the list,UNBROKEN;by Laura Hillenbrand;,"LOCKE AND KEY, VOL. 1;by Joe Hill and Gabriel Rodriguez;3 weeks on the list","MAUS: A SURVIVOR’S TALE, VOL. 1;by Art Spiegelman;24 weeks on the list","THE BETRAYAL KNOWS MY NAME, VOL. 4;by Hotaru Odagiri;New this week",THE EMPTY CITY;by Erin Hunter;New this week,ONE DIRECTION: DARE TO DREAM;by the members of One Direction;14 weeks on the list,PETE THE CAT: I LOVE MY WHITE SHOES;by Eric Litwin. Illustrated by James Dean;31 weeks on the list,THE MAZE RUNNER;by James Dashner;37 weeks on the list,SHADOWBOSSES;by Mallory Factor;,DRIVE;by Daniel H. Pink;,DOUBLE CROSS;by Ben Macintyre;
5,BARED TO YOU;by Sylvia Day;12 weeks on the list,A DANCE WITH DRAGONS;by George R. R. Martin;55 weeks on the list,THE BEST OF ME;by Nicholas Sparks;3 weeks on the list,,,BARED TO YOU;by Sylvia Day;,OBAMA'S AMERICA;by Dinesh D'Souza;2 weeks on the list,WILD;by Cheryl Strayed;19 weeks on the list,HEAVEN IS FOR REAL;by Todd Burpo with Lynn Vincent;93 weeks on the list,AMATEUR;by Edward Klein;15 weeks on the list,THE LEAN;by Kathy Freston;4 weeks on the list,THREE SIMPLE STEPS;by Trevor Blake;New this week,THE IMMORTAL LIFE OF HENRIETTA LACKS;by Rebecca Skloot;,BATMAN: THE COURT OF OWLS;by Scott Snyder and Greg Capullo;15 weeks on the list,THE COMPLETE PERSEPOLIS;by Marjane Satrapi;13 weeks on the list,"OMAMORI HIMARI, VOL. 8;by Milan Matra;New this week",INSURGENT;by Veronica Roth;17 weeks on the list,THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN;by Sherman Alexie. Illustrated by Ellen Forney;141 weeks on the list,ROCKET WRITES A STORY;by Tad Hills;5 weeks on the list,MAXIMUM RIDE;by James Patterson;75 weeks on the list,BAILOUT;by Neil Barofsky;,THE CHECKLIST MANIFESTO;by Atul Gawande;,OBAMA'S AMERICA;by Dinesh D'Souza;
6,THE INN AT ROSE HARBOR;by Debbie Macomber;2 weeks on the list,WHERE WE BELONG;by Emily Giffin;5 weeks on the list,BEAUTIFUL DISASTER;by Jamie McGuire;2 weeks on the list,,,ZERO DAY;by David Baldacci;,BONHOEFFER;by Eric Metaxas;2 weeks on the list,SHADOWBOSSES;by Mallory Factor;New this week,HOW TO BE A WOMAN;by Caitlin Moran;6 weeks on the list,PATERNO;by Joe Posnanski;New this week,ONE THOUSAND GIFTS;by Ann Voskamp;25 weeks on the list,EAT TO LIVE;by Joel Fuhrman;59 weeks on the list,WILD;by Cheryl Strayed;,BATMAN: EARTH ONE;by Geoff Johns and Gary Frank;7 weeks on the list,BATMAN: THE DARK KNIGHT RETURNS;by Frank Miller;32 weeks on the list,"YU-GI-OH! GX, VOL. 9;by Naoyuki Kageyama;3 weeks on the list",THE FAULT IN OUR STARS;by John Green;33 weeks on the list,OUT OF MY MIND;by Sharon M. Draper;12 weeks on the list,PRESS HERE;by Hervé Tullet;62 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;189 weeks on the list,THE PRICE OF INEQUALITY;by Joseph E. Stiglitz;,THAT USED TO BE US;by Thomas L. Friedman and Michael Mandelbaum;,AMERICAN SNIPER;by Chris Kyle with Scott McEwen and Jim DeFelice;
7,WHERE WE BELONG;by Emily Giffin;5 weeks on the list,ODD APOCALYPSE;by Dean Koontz;4 weeks on the list,THE ALCHEMIST;by Paulo Coelho;233 weeks on the list,,,KILL SHOT;by Vince Flynn;,THE IMMORTAL LIFE OF HENRIETTA LACKS;by Rebecca Skloot;70 weeks on the list,KILLING LINCOLN;by Bill O'Reilly and Martin Dugard;48 weeks on the list,BOSSYPANTS;by Tina Fey;34 weeks on the list,A STOLEN LIFE;by Jaycee Dugard;40 weeks on the list,THE LITTLE BOOK OF TALENT;by Daniel Coyle;New this week,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;576 weeks on the list,SHADOWBOSSES;by Mallory Factor;,"THE WALKING DEAD, BOOK 1;by Robert Kirkman, Tony Moore and Charlie Adlard;63 weeks on the list",BATMAN: YEAR ONE;by Frank Miller and David Mazzucchelli;7 weeks on the list,"THE MELANCHOLY OF HARUHI SUZUMIYA, VOL. 13;by Nagaru Tanigawa;New this week",WONDER;by R.J. Palacio;23 weeks on the list,MICHAEL VEY: THE PRISONER OF CELL 25;by Richard Paul Evans;2 weeks on the list,CREEPY CARROTS!;by Aaron Reynolds. Illustrated by Peter Brown;New this week,ORIGAMI YODA;by Tom Angleberger. Illustrated;3 weeks on the list,RED INK;by David Wessel;,MONEY CLASS;by Suze Orman;,THE PRESIDENTS CLUB;by Nancy Gibbs and Michael Duffy;
8,THE LIGHT BETWEEN OCEANS;by M. L. Stedman;4 weeks on the list,BLACK LIST;by Brad Thor;5 weeks on the list,THE NIGHT CIRCUS;by Erin Morgenstern;8 weeks on the list,,,THE BEST OF ME;by Nicholas Sparks;,KILLING LINCOLN;by Bill O'Reilly and Martin Dugard;47 weeks on the list,FOOL ME TWICE;by Aaron Klein and Brenda J. Elliott;New this week,1493;by Charles C. Mann;5 weeks on the list,KILLING LINCOLN;by Bill O'Reilly and Martin Dugard;48 weeks on the list,THE SECRET;by Rhonda Byrne;196 weeks on the list,THE HAPPINESS PROJECT;by Gretchen Rubin;77 weeks on the list,KILLING LINCOLN;by Bill O'Reilly and Martin Dugard;,BATMAN & ROBIN: BORN TO KILL;by Peter J. Tomasi and Patrick Gleason;5 weeks on the list,BATMAN: NIGHT OF THE OWLS;by Scott Snyder and others;13 weeks on the list,"BLEACH, VOL. 44;by Tite Kubo;3 weeks on the list",PRINCESS ACADEMY: PALACE OF STONE;by Shannon Hale;New this week,THE LOST HERO;by Rick Riordan;21 weeks on the list,THE FANTASTIC FLYING BOOKS OF MR. MORRIS LESSMORE;by William Joyce. Illustrated by William Joyce and Joe Bluhm;10 weeks on the list,BIG NATE;written and illustrated by Lincoln Peirce;63 weeks on the list,TOTAL MONEY MAKEOVER;by Dave Ramsey;,THE BIG SHORT;by Michael Lewis;,FOOL ME TWICE;by Aaron Klein and Brenda J. Elliott;
9,BLACK LIST;by Brad Thor;5 weeks on the list,"WHERE'D YOU GO, BERNADETTE;by Maria Semple;New this week",THE HARBINGER;by Jonathan Cahn;34 weeks on the list,,,DON’T BLINK;by James Patterson and Howard Roughan;,OBAMA'S LAST STAND;by Glenn Thrush;New this week,DEARIE;by Bob Spitz;3 weeks on the list,THE OTHER WES MOORE;by Wes Moore;19 weeks on the list,DOUBLE CROSS;by Ben Macintyre;4 weeks on the list,THE PIONEER WOMAN COOKS;by Ree Drummond;23 weeks on the list,TINY BEAUTIFUL THINGS;by Cheryl Strayed;7 weeks on the list,OUTLIERS;by Malcolm Gladwell;,ARE YOU MY MOTHER?;by Alison Bechdel;17 weeks on the list,"THE WALKING DEAD, VOL. 1;by Robert Kirkman and Tony Moore;128 weeks on the list","BLEACH, VOL. 45;by Tite Kubo;3 weeks on the list",THE SON OF NEPTUNE;by Rick Riordan;47 weeks on the list,THIRTEEN REASONS WHY;by Jay Asher;59 weeks on the list,THE DUCKLING GETS A COOKIE!?;by Mo Willems;20 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;262 weeks on the list,"HEART, SMARTS, GUTS, AND LUCK;by Anthony K. Tjan, Richard J. Harrington and Tsun-Yan Hsieh;","I, STEVE;edited by George Beahm;",SHADOWBOSSES;by Mallory Factor;
10,THE BOY IN THE SUITCASE;by Lene Kaaberbol;New this week,THE FALLEN ANGEL;by Daniel Silva;6 weeks on the list,11/22/63;by Stephen King;5 weeks on the list,,,THE INN AT ROSE HARBOR;by Debbie Macomber;,SHADOWBOSSES;by Mallory Factor;New this week,STEVE JOBS;by Walter Isaacson;43 weeks on the list,TIPPING POINT;by Malcolm Gladwell;399 weeks on the list,OBAMA'S AMERICA;by Dinesh D'Souza;2 weeks on the list,CHOOSE TO LOSE;by Chris Powell;5 weeks on the list,FORKS OVER KNIVES: THE COOKBOOK;by Del Sroufe;2 weeks on the list,FOOL ME TWICE;by Aaron Klein and Brenda J. Elliott;,"LOCKE & KEY, VOL. 5;by Joe Hill and Gabriel Rodriguez;3 weeks on the list",BATMAN: THE LONG HALLOWEEN;by Jeph Loeb and Tim Sale;6 weeks on the list,"NARUTO, VOL. 57;by Masashi Kishimoto;5 weeks on the list",MIDDLE SCHOOL: GET ME OUT OF HERE!;by James Patterson and Chris Tebbetts;16 weeks on the list,LOOKING FOR ALASKA;by John Green;5 weeks on the list,I WANT MY HAT BACK;by Jon Klassen;36 weeks on the list,KANE CHRONICLES;by Rick Riordan;17 weeks on the list,4-HOUR WORKWEEK;by Timothy Ferriss;,MONEYBALL;by Michael Lewis;,BAILOUT;by Neil Barofsky;
