,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,DEAD OR ALIVE;by Tom Clancy with Grant Blackwood;New this week,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;77 weeks on the list,,DECISION POINTS;by George W. Bush;5 weeks on the list,INSIDE OF A DOG;by Alexandra Horowitz;10 weeks on the list,"STRAIGHT TALK, NO CHASER;by Steve Harvey with Denene Millner;New this week",RACHAEL RAY'S LOOK AND COOK;by Rachael Ray;6 weeks on the list,"SERENITY: THE SHEPHERD’S TALE;by  Joss Whedon, Zack Whedon and Chris Samnee;6 weeks on the list","THE WALKING DEAD COMPENDIUM, VOL. 1;by Robert Kirkman and others;10 weeks on the list","VAMPIRE KNIGHT, VOL. 11;by Matsuri Hino;New this week",THE LOST HERO;by Rick Riordan;9 weeks on the list,THE BOOK THIEF;by Markus Zusak;170 weeks on the list,OF THEE I SING;by Barack Obama. Illustrated by Loren Long;4 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;100 weeks on the list
2,THE CONFESSION;by John Grisham;7 weeks on the list,THE GIRL WHO PLAYED WITH FIRE;by Stieg Larsson;38 weeks on the list,,UNBROKEN;by Laura Hillenbrand;4 weeks on the list,"EAT, PRAY, LOVE;by Elizabeth Gilbert;201 weeks on the list",BAREFOOT CONTESSA: HOW EASY IS THAT?;by Ina Garten;7 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;176 weeks on the list,"BRIGHTEST DAY, VOL. 1;by Geoff Johns and Peter Tomasi;New this week","FABLES, VOL. 14;by Bill Willingham and Mark Buckingham;New this week","ROSARIO + VAMPIRE: SEASON II, VOL. 3;by Akihisa Ikeda;New this week","THE RED PYRAMID: THE KANE CHRONICLES, BOOK ONE;by Rick Riordan and Orpheus Collar;32 weeks on the list",FALLEN;by Lauren Kate;11 weeks on the list,LLAMA LLAMA HOLIDAY DRAMA;by Anna Dewdney;8 weeks on the list,VAMPIRE ACADEMY;by Richelle Mead;35 weeks on the list
3,CROSS FIRE;by James Patterson;4 weeks on the list,CUTTING FOR STONE;by Abraham Verghese;46 weeks on the list,,"AUTOBIOGRAPHY OF MARK TWAIN, VOL. 1;by Mark Twain;8 weeks on the list",JUST KIDS;by Patti Smith;6 weeks on the list,GUINNESS WORLD RECORDS 2011;by Ina Garten;13 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;490 weeks on the list,"THE WALKING DEAD, BOOK 1;by Robert Kirkman, Tony Moore and Charlie Adlard;12 weeks on the list",SCOTT PILGRIM: PRECIOUS LITTLE LIFE;by Bryan Lee O’Malley;40 weeks on the list,"THE BLEACH, VOL. 33;by Tite Kubo;New this week","JUSTIN BIEBER, FIRST STEP 2 FOREVER;by Justin Bieber;9 weeks on the list",WITCH AND WIZARD;by James Patterson and Gabrielle Charbonnet;6 weeks on the list,LEGO STAR WARS;by Simon Beecroft;51 weeks on the list,THE HUNGER GAMES;by Suzanne Collins;16 weeks on the list
4,PORT MORTUARY;by Patricia Cornwell;2 weeks on the list,HOUSE RULES;by Jodi Picoult;5 weeks on the list,,LIFE;by Keith Richards with James Fox;7 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;202 weeks on the list,KARDASHIAN KONFIDENTIAL;edited by Craig Glenday;3 weeks on the list,CRAZY LOVE;by Francis Chan with Danae Yankoski;8 weeks on the list,THE ADVENTURES OF OOK AND GLUK;by George Beard and Harold Hutchins;18 weeks on the list,"THE WALKING DEAD, VOL. 1;by Robert Kirkman and Tony Moore;56 weeks on the list","OURAN HIGH SCHOOL HOST CLUB, VOL. 15;by Bisco Hatori;New this week",HARRY POTTER FILM WIZARDRY;by Brian Sibley;8 weeks on the list,PINKALICIOUS AND THE PINK DRINK;written and illustrated by Victoria Kann;14 weeks on the list,SPLENDIFEROUS CHRISTMAS;by Jane O’Connor. Illustrated by Robin Preiss Glasser;11 weeks on the list,HARRY POTTER;by J.K. Rowling;237 weeks on the list
5,THE GIRL WHO KICKED THE HORNET’S NEST;by Stieg Larsson;29 weeks on the list,THE ART OF RACING IN THE RAIN;by Garth Stein;79 weeks on the list,,EARTH (THE BOOK);by Jon Stewart and others;12 weeks on the list,HEAVEN IS FOR REAL;by Todd Burpo with Lynn Vincent;4 weeks on the list,DOUBLE DELICIOUS;by Jessica Seinfeld;6 weeks on the list,RADICAL;by David Platt;27 weeks on the list,"SUPERMAN: EARTH ONE, VOL. 2;by J. Michael Straczynski and Shane Davis;7 weeks on the list","THE WALKING DEAD, VOL. 13;by Robert Kirkman and Charlie Adlard;3 weeks on the list","NARUTO, VOL. 49;by Masashi Kishimoto;11 weeks on the list",THE UNOFFICIAL HARRY POTTER COOKBOOK;by Dinah Bucholz;3 weeks on the list,"HUSH, HUSH;by Becca Fitzpatrick;11 weeks on the list",THE NIGHT BEFORE CHRISTMAS;by Clement C. Moore. Various illustrators;29 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;179 weeks on the list
6,FREEDOM;by Jonathan Franzen;12 weeks on the list,HAPPY EVER AFTER;by Nora Roberts;6 weeks on the list,,CLEOPATRA;by Stacy Schiff;6 weeks on the list,THE GLASS CASTLE;by Jeannette Walls;197 weeks on the list,"MY PASSION FOR DESIGN;by Kourtney Kardashian, Kim Kardashian and Khloé Kardashian;4 weeks on the list","EAT THIS, NOT THAT! 2011;David Zinczenko with Matt Goulding;8 weeks on the list",THE EXILE: AN OUTLANDER GRAPHIC NOVEL;by Diana Gabaldon and Hoang Nguyen;12 weeks on the list,SCOTT PILGRIM VS. THE WORLD;by Bryan Lee O’Malley;36 weeks on the list,"SKIP BEAT!, VOL. 22;by Yoshiki Nakamura;New this week",MATCHED;by Ally Condie;2 weeks on the list,THE MAZE RUNNER;by James Dashner;9 weeks on the list,FABULOUS FASHION BOUTIQUE;by Jane O’Connor. Illustrated by Robin Preiss Glasser;9 weeks on the list,THE TWILIGHT SAGA;by Stephenie Meyer;175 weeks on the list
7,"FULL DARK, NO STARS;by Stephen King;5 weeks on the list",LITTLE BEE;by Chris Cleave;43 weeks on the list,,BROKE;by Glenn Beck and Kevin Balfe;7 weeks on the list,RESILIENCE;by Elizabeth Edwards;3 weeks on the list,SUCK ON THIS YEAR;by Denis Leary;New this week,AWKWARD FAMILY PHOTOS;by Mike Bender and Doug Chernack;9 weeks on the list,"X-FORCE: SEX AND VIOLENCE;by Craig Kyle, Christopher Yost and Gabriele Dell'Otto;New this week",SCOTT PILGRIM AND THE INFINITE SADNESS;by Bryan Lee O’Malley;28 weeks on the list,"ALICE IN THE COUNTRY OF HEARTS, VOL. 5;by QuinRose;5 weeks on the list",DORK DIARIES;written and illustrated by Rachel Renée Russell;30 weeks on the list,THE GRAVEYARD BOOK;by Neil Gaiman. Illustrated by Dave McKean;11 weeks on the list,ART AND MAX;written and illustrated by David Wiesner;9 weeks on the list,BIG NATE;written and illustrated by Lincoln Peirce;8 weeks on the list
8,HELL'S CORNER;by David Baldacci;5 weeks on the list,HALF BROKE HORSES;by Jeannette Walls;14 weeks on the list,,AMERICA BY HEART;by Sarah Palin;3 weeks on the list,HOLIDAYS ON ICE;by David Sedaris;22 weeks on the list,THE PIONEER WOMAN COOKS;by Ree Drummond;17 weeks on the list,"COOK THIS, NOT THAT! EASY AND AWESOME 350-CALORIE MEALS;by David Zinczenko and Matt Goulding;8 weeks on the list","THE WALKING DEAD, BOOK 3;by Robert Kirkman and Charlie Adlard;New this week",SCOTT PILGRIM VS. THE UNIVERSE;by Bryan Lee O’Malley;34 weeks on the list,"DANCE IN THE VAMPIRE BUND, VOL. 9;by Nozomu Tamaki;New this week",TALES FROM A NOT-SO-POPULAR PARTY GIRL;by Rachel Renée Russell;22 weeks on the list,SAVVY;by Ingrid Law;28 weeks on the list,"IT'S CHRISTMAS, DAVID!;written and illustrated by David Shannon;5 weeks on the list",THE 39 CLUES;by various authors;75 weeks on the list
9,FALL OF GIANTS;by Ken Follett;11 weeks on the list,SARAH’S KEY;by Tatiana de Rosnay;96 weeks on the list,,DECODED;by Jay-Z;4 weeks on the list,THE BOOK OF BASKETBALL;by Bill Simmons;New this week,RIPLEY'S BELIEVE IT OR NOT! ENTER IF YOU DARE!;by Amy Sedaris and Paul Dinello;2 weeks on the list,THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;108 weeks on the list,"THE WALKING DEAD, BOOK 6;by Robert Kirkman and Charlie Adlard;7 weeks on the list",SCOTT PILGRIM: GETS IT TOGETHER;by Bryan Lee O’Malley;32 weeks on the list,"ULTIMO, VOL. 3;by Hiroyuki Takei and Stan Lee;New this week",CRESCENDO;by Becca Fitzpatrick;8 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;97 weeks on the list,IT’S A BOOK;written and illustrated by Lane Smith;16 weeks on the list,MAGIC TREE HOUSE;by Mary Pope Osborne. Illustrated by Sal Murdocca;232 weeks on the list
10,THE HELP;by Kathryn Stockett;89 weeks on the list,MAJOR PETTIGREW’S LAST STAND;by Helen Simonson;2 weeks on the list,,I REMEMBER NOTHING;by Nora Ephron;5 weeks on the list,"ARE YOU THERE, VODKA? IT’S ME, CHELSEA;by Chelsea Handler;50 weeks on the list",DELIVERING HAPPINESS;by Tony Hsieh;27 weeks on the list,SOULPANCAKE;by Rainn Wilson and others;4 weeks on the list,"THE BEST AMERICAN COMICS 2010;by Neil Gaiman, Jessica Abel and Matt Madden;2 weeks on the list",SCOTT PILGRIM’S FINEST HOUR;by Bryan Lee O’Malley;21 weeks on the list,"BLACK BUTLER, VOL. 3;by Yana Toboso;7 weeks on the list",TORMENT;by Lauren Kate;11 weeks on the list,BEAUTIFUL CREATURES;by Kami Garcia and Margaret Stohl;9 weeks on the list,KNUFFLE BUNNY FREE;written and illustrated by Mo Willems;11 weeks on the list,WARRIORS;by Erin Hunter;96 weeks on the list
