,Combined Print & E-Book Fiction,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,E-Book Fiction,Combined Print & E-Book Nonfiction,Hardcover Nonfiction,Paperback Nonfiction,E-Book Nonfiction,"Advice, How-To & Miscellaneous",Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Middle Grade E-Book,Children’s Middle Grade Hardcover,Children’s Middle Grade Paperback,Children’s Picture Books,Children’s Series,Young Adult E-Book,Young Adult Hardcover,Young Adult Paperback,Animals,Business,Celebrities,Crime and Punishment,Culture,Education,Espionage,Expeditions,"Fashion, Manners and Customs",Food and Diet,Games and Activities,Health,Humor,Love and Relationships,Parenthood and Family,Politics and American History,Race and Civil Rights,"Religion, Spirituality and Faith",Science,Sports and Fitness,Travel
1,THE GIRL ON THE TRAIN;by Paula Hawkins;74 weeks on the list,THE BLACK WIDOW;by Daniel Silva;2 weeks on the list,THE GIRL ON THE TRAIN;by Paula Hawkins;2 weeks on the list,,,IT GETS WORSE;by Shane Dawson;New this week,CRISIS OF CHARACTER;by Gary J. Byrne with Grant M. Schmidt;4 weeks on the list,IT GETS WORSE;by Shane Dawson;New this week,ARMAGEDDON;by Dick Morris and Eileen McGann;New this week,THE LIFE-CHANGING MAGIC OF TIDYING UP;by Marie Kondo;91 weeks on the list,BATMAN: THE KILLING JOKE;by Alan Moore and Brian Bolland;214 weeks on the list,"SAGA, VOL. 6;by Fiona Staples and Brian K. Vaughan;3 weeks on the list","ONE-PUNCH MAN, VOL. 1;by ONE and Yusuke Murata;47 weeks on the list",THE HIDDEN ORACLE;by Rick Riordan;12 weeks on the list,RETURN TO THE ISLE OF THE LOST;by Melissa de la Cruz;9 weeks on the list,THE BFG;by Roald Dahl. Illustrated by Quentin Blake;7 weeks on the list,ARE WE THERE YET?;by Dan Santat;3 weeks on the list,HARRY POTTER;by J.K. Rowling;383 weeks on the list,KEEP;by Rachel Van Dyken;2 weeks on the list,GLASS SWORD;by Victoria Aveyard;24 weeks on the list,THE BOOK THIEF;by Markus Zusak;50 weeks on the list,H IS FOR HAWK;by Helen Macdonald;,GRIT;by Angela Duckworth;,BOSSYPANTS;by Tina Fey;,JUST MERCY;by Bryan Stevenson;,HAMILTON: THE REVOLUTION;by Lin-Manuel Miranda and Jeremy McCarter;,HOW TO READ LITERATURE LIKE A PROFESSOR;by Thomas C. Foster;,100 DEADLY SKILLS;by Clint Emerson;,INTO THE WILD;by Jon Krakauer;,PRIMATES OF PARK AVENUE;by Wednesday Martin;,THE WHOLE30;by Melissa Hartwig and Dallas Hartwig;,HARRY POTTER COLORING BOOK;by various illustrators;,WHEN BREATH BECOMES AIR;by Paul Kalanithi;,IT GETS WORSE;by Shane Dawson;,THE FIVE LOVE LANGUAGES;by Gary Chapman;,THE RAINBOW COMES AND GOES;by Anderson Cooper and Gloria Vanderbilt;,CRISIS OF CHARACTER;by Gary J. Byrne with Grant M. Schmidt;,BETWEEN THE WORLD AND ME;by Ta-Nehisi Coates;,THE FOUR AGREEMENTS;by Don Miguel Ruiz;,WHEN BREATH BECOMES AIR;by Paul Kalanithi;,THE BOYS IN THE BOAT;by Daniel James Brown;,THE OREGON TRAIL;by Rinker Buck;
2,THE BLACK WIDOW;by Daniel Silva;2 weeks on the list,THE GIRLS;by Emma Cline;6 weeks on the list,AFTER YOU;by Jojo Moyes;New this week,,,CRISIS OF CHARACTER;by Gary J. Byrne with Grant M. Schmidt;4 weeks on the list,HILLARY'S AMERICA;by Dinesh D'Souza;New this week,ALEXANDER HAMILTON;by Ron Chernow;41 weeks on the list,CRISIS OF CHARACTER;by Gary J. Byrne with Grant M. Schmidt;4 weeks on the list,YOU ARE A BADASS;by Jen Sincero;28 weeks on the list,FIGHT CLUB 2;by Chuck Palahniuk and Cameron Stewart;4 weeks on the list,STAR WARS: OBI–WAN AND ANAKIN;by Charles Soule and Marco Checchetto;New this week,"ORANGE: THE COMPLETE COLLECTION, VOL. 2;by Ichigo Takano;6 weeks on the list",INSIDE OUT AND BACK AGAIN;by Thanhha Lai;3 weeks on the list,THE HIDDEN ORACLE;by Rick Riordan;12 weeks on the list,ESCAPE FROM MR. LEMONCELLO’S LIBRARY;by Chris Grabenstein;47 weeks on the list,WHAT DO YOU DO WITH A PROBLEM?;by Kobi Yamada. Illustrated by Mae Besom;4 weeks on the list,MISS PEREGRINE’S PECULIAR CHILDREN;by Ransom Riggs;44 weeks on the list,THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN;by Sherman Alexie. Illustrated by Ellen Forney;2 weeks on the list,LADY MIDNIGHT;by Cassandra Clare;20 weeks on the list,RED QUEEN;by Victoria Aveyard;7 weeks on the list,INSIDE OF A DOG;by Alexandra Horowitz;,OUTLIERS;by Malcolm Gladwell;,YOU'LL GROW OUT OF IT;by Jessi Klein;,THE WAR ON COPS;by Heather Mac Donald;,TRIBE;by Sebastian Junger;,GRIT;by Angela Duckworth;,GEORGE WASHINGTON'S SECRET SIX;by Brian Kilmeade and Don Yaeger;,THE WRIGHT BROTHERS;by David McCullough;,THE CURSE OF BEAUTY;by James Bone;,THUG KITCHEN;by the staff of Thug Kitchen;,HARRY POTTER MAGICAL PLACES AND CHARACTERS COLORING BOOK;by various illustrators;,BEING MORTAL;by Atul Gawande;,BOSSYPANTS;by Tina Fey;,TRIBE;by Sebastian Junger;,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;,BILL O'REILLY'S LEGENDS AND LIES: THE PATRIOTS;by David Fisher;,JUST MERCY;by Bryan Stevenson;,THE POWER OF NOW;by Eckhart Tolle;,BEING MORTAL;by Atul Gawande;,SHOE DOG;by Phil Knight;,BARBARIAN DAYS;by William Finnegan;
3,AFTER YOU;by Jojo Moyes;13 weeks on the list,FIRST COMES LOVE;by Emily Giffin;4 weeks on the list,ME BEFORE YOU;by Jojo Moyes;85 weeks on the list,,,HILLARY'S AMERICA;by Dinesh D'Souza;New this week,HAMILTON: THE REVOLUTION;by Lin-Manuel Miranda and Jeremy McCarter;15 weeks on the list,THE BOYS IN THE BOAT;by Daniel James Brown;113 weeks on the list,HILLARY'S AMERICA;by Dinesh D'Souza;New this week,THE FIVE LOVE LANGUAGES;by Gary Chapman;163 weeks on the list,DARK NIGHT: A TRUE BATMAN STORY;by Paul Dini and Eduardo Risso;5 weeks on the list,"MONSTRESS, VOL. 1;by Marjorie Liu and Sana Takeda;New this week","TOKYO GHOUL, VOL. 1;by Sui Ishida;55 weeks on the list",THE BFG;by Roald Dahl. Illustrated by Quentin Blake;7 weeks on the list,WONDER;by R.J. Palacio;50 weeks on the list,STORY THIEVES;by James Riley;14 weeks on the list,THE THANK YOU BOOK;by Mo Willems;12 weeks on the list,THE LAND OF STORIES;by Chris Colfer. Illustrated by Brandon Dorman;16 weeks on the list,THE BOOK THIEF;by Markus Zusak;6 weeks on the list,THIS IS WHERE IT ENDS;by Marieke Nijkamp;20 weeks on the list,THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN;by Sherman Alexie. Illustrated by Ellen Forney;43 weeks on the list,DOG MEDICINE;by Julie Barton;,SHOE DOG;by Phil Knight;,THE RAINBOW COMES AND GOES;by Anderson Cooper and Gloria Vanderbilt;,THE DEVIL IN THE WHITE CITY;by Erik Larson;,BUT WHAT IF WE'RE WRONG?;by Chuck Klosterman;,I AM MALALA;by Malala Yousafzai with Christina Lamb;,THE INFILTRATOR;by Robert Mazur;,DEAD WAKE;by Erik Larson;,PRETTY HAPPY;by Kate Hudson;,CRAVINGS;by Chrissy Teigen with Adeena Sussman;,CREATIVE HAVEN DAZZLING DOGS COLORING BOOK;illustrated by Marjorie Sarnat;,THE GENE;by Siddhartha Mukherjee;,MODERN ROMANCE;by Aziz Ansari with Eric Klinenberg;,MODERN ROMANCE;by Aziz Ansari with Eric Klinenberg;,THE GLASS CASTLE;by Jeannette Walls;,BETWEEN THE WORLD AND ME;by Ta-Nehisi Coates;,THE NEW JIM CROW;by Michelle Alexander;,BOUNDARIES;by Henry Cloud and John Townsend;,GRUNT;by Mary Roach;,HOUSE OF NAILS;by Lenny Dykstra;,NOT WITHOUT MY FATHER;by Andra Watkins;
4,BOSSMAN;by Vi Keeland;New this week,THE WOMAN IN CABIN 10;by Ruth Ware;New this week,A MAN CALLED OVE;by Fredrik Backman;30 weeks on the list,,,ARMAGEDDON;by Dick Morris and Eileen McGann;New this week,ARMAGEDDON;by Dick Morris and Eileen McGann;New this week,OUTLIERS;by Malcolm Gladwell;219 weeks on the list,ALEXANDER HAMILTON;by Ron Chernow;20 weeks on the list,THE WHOLE30;by Melissa Hartwig and Dallas Hartwig;50 weeks on the list,"DC COMICS: SECRET HERO SOCIETY, VOL. 1;by Derek Fridolfs and Dustin Nguyen;26 weeks on the list",PERSEPOLIS;by Marjane Satrapi;70 weeks on the list,"TOKYO GHOUL, VOL. 7;by Sui Ishida;5 weeks on the list",RETURN TO THE ISLE OF THE LOST;by Melissa de la Cruz;9 weeks on the list,SERAFINA AND THE TWISTED STAFF;by Robert Beatty;2 weeks on the list,A LONG WALK TO WATER;by Linda Sue Park;50 weeks on the list,DRAGONS LOVE TACOS;by Adam Rubin. Illustrated by Daniel Salmieri;127 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;384 weeks on the list,RED QUEEN;by Victoria Aveyard;16 weeks on the list,A COURT OF MIST AND FURY;by Sarah J. Maas;12 weeks on the list,THE CELLAR;by Natasha Preston;4 weeks on the list,VOICES IN THE OCEAN;by Susan Casey;,CHAOS MONKEYS;by Antonio García Martínez;,SICK IN THE HEAD;by Judd Apatow;,A STOLEN LIFE;by Jaycee Dugard;,SEINFELDIA;by Jennifer Keishin Armstrong;,"THINKING, FAST AND SLOW;by Daniel Kahneman;",THE BILLION DOLLAR SPY;by David E. Hoffman;,THE OREGON TRAIL;by Rinker Buck;,THE SUBSTANCE OF STYLE;by Virginia Postrel;,REAL FOOD/FAKE FOOD;by Larry Olmsted;,STRESS RELIEF COLORING BOOK;by the Adult Coloring Book Designs staff;,HOW NOT TO DIE;by Michael Greger with Gene Stone;,YOU'LL GROW OUT OF IT;by Jessi Klein;,YOU'LL GROW OUT OF IT;by Jessi Klein;,GO THE -- TO SLEEP;by Adam Mansbach. Illustrated by Ricardo Cortés;,HILLARY'S AMERICA;by Dinesh D'Souza;,THE WAR ON COPS;by Heather Mac Donald;,FERVENT;by Priscilla Shirer;,THE GENE;by Siddhartha Mukherjee;,UNBROKEN;by Laura Hillenbrand;,WILD;by Cheryl Strayed;
5,ME BEFORE YOU;by Jojo Moyes;25 weeks on the list,MAGIC;by Danielle Steel;3 weeks on the list,MILK AND HONEY;by Rupi Kaur;15 weeks on the list,,,ALEXANDER HAMILTON;by Ron Chernow;30 weeks on the list,WHEN BREATH BECOMES AIR;by Paul Kalanithi;28 weeks on the list,THE NEW JIM CROW;by Michelle Alexander;120 weeks on the list,BETWEEN THE WORLD AND ME;by Ta-Nehisi Coates;18 weeks on the list,THUG KITCHEN;by the staff of Thug Kitchen;48 weeks on the list,"HOW TO TALK TO GIRLS AT PARTIES;by Neil Gaiman, Fábio Moon and Gabriel Bá;3 weeks on the list",SMILE;by Raina Telgemeier;215 weeks on the list,"HAIKYU!!, VOL. 1;by Haruichi Furudate;3 weeks on the list",WONDER;by R.J. Palacio;40 weeks on the list,THE MISADVENTURES OF MAX CRUMBLY: LOCKER HERO;by Rachel Renée Russell;7 weeks on the list,OUT OF MY MIND;by Sharon M. Draper;50 weeks on the list,THE WONDERFUL THINGS YOU WILL BE;by Emily Winfield Martin;44 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;397 weeks on the list,A COURT OF MIST AND FURY;by Sarah J. Maas;12 weeks on the list,ELEANOR AND PARK;by Rainbow Rowell;37 weeks on the list,NERVE;by Jeanne Ryan;2 weeks on the list,THE SOUL OF AN OCTOPUS;by Sy Montgomery;,THE POWER OF HABIT;by Charles Duhigg;,MY LUCKY LIFE IN AND OUT OF SHOW BUSINESS;by Dick Van Dyke;,MANHUNT;by James L. Swanson;,SAPIENS;by Yuval Noah Harari;,THEY SAY / I SAY;by Gerald Graff and Cathy Birkenstein;,THE WINTER FORTRESS;by Neal Bascomb;,BARBARIAN DAYS;by William Finnegan;,THE RESIDENCE;by Kate Andersen Brower;,THE 20/20 DIET;by Phil McGraw;,LOST OCEAN;illustrated by Johanna Basford;,"EAT FAT, GET THIN;by Mark Hyman;",SEINFELDIA;by Jennifer Keishin Armstrong;,DARING GREATLY;by Brené Brown;,PRIMATES OF PARK AVENUE;by Wednesday Martin;,ARMAGEDDON;by Dick Morris and Eileen McGann;,THE OTHER WES MOORE;by Wes Moore;,THE UNTETHERED SOUL;by Michael A. Singer;,THE WRIGHT BROTHERS;by David McCullough;,BARBARIAN DAYS;by William Finnegan;,EVERY FRENCHMAN HAS ONE;by Olivia De Havilland;
6,NIGHT AND DAY;by Iris Johansen;New this week,THE NIGHTINGALE;by Kristin Hannah;71 weeks on the list,MY GRANDMOTHER ASKED ME TO TELL YOU SHE'S SORRY;by Fredrik Backman;14 weeks on the list,,,WHEN BREATH BECOMES AIR;by Paul Kalanithi;28 weeks on the list,BETWEEN THE WORLD AND ME;by Ta-Nehisi Coates;54 weeks on the list,MODERN ROMANCE;by Aziz Ansari with Eric Klinenberg;6 weeks on the list,WHEN BREATH BECOMES AIR;by Paul Kalanithi;28 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;111 weeks on the list,NATHAN HALE’S HAZARDOUS TALES: ALAMO ALL–STARS;by Nathan Hale;16 weeks on the list,DRAMA;by Raina Telgemeier;156 weeks on the list,"NORAGAMI, VOL. 16;by Adachitoka;New this week",,"GROVER CLEVELAND, AGAIN!;by Ken Burns with David Blistein and Cauley Powell. Illustrated by Gerald Kelley;2 weeks on the list",I AM MALALA;by Malala Yousafzai with Patricia McCormick;6 weeks on the list,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE;by Sherri Duskey Rinker and Tom Lichtenheld;223 weeks on the list",5TH WAVE;by Rick Yancey;9 weeks on the list,,AND I DARKEN;by Kiersten White;3 weeks on the list,LOOKING FOR ALASKA;by John Green;50 weeks on the list,NO BETTER FRIEND;by Robert Weintraub;,"THINKING, FAST AND SLOW;by Daniel Kahneman;",EVERY LITTLE STEP;by Bobby Brown with Nick Chiles;,ORANGE IS THE NEW BLACK;by Piper Kerman;,PRIMATES OF PARK AVENUE;by Wednesday Martin;,THING EXPLAINER;by Randall Munroe;,PLAYING TO THE EDGE;by Michael V. Hayden;,NOT WITHOUT MY FATHER;by Andra Watkins;,STRONG LOOKS BETTER NAKED;by Khloe Kardashian;,THE FOOD LAB;by J. Kenji Lopez-Alt;,PLAYER'S HANDBOOK;by Wizards RPG Team;,10-DAY GREEN SMOOTHIE CLEANSE;by J. J. Smith;,GO THE -- TO SLEEP;by Adam Mansbach. Illustrated by Ricardo Cortés;,ESCAPE;by Carolyn Jessop;,ON BECOMING BABYWISE;by Gary Ezzo and Robert Buckram;,WAKE UP AMERICA;by Eric Bolling;,MY GRANDFATHER WOULD HAVE SHOT ME;by Jennifer Teege and Nikola Sellmair;,THE SECRET;by Rhonda Byrne;,QUIET;by Susan Cain;,THE THREE-YEAR SWIM CLUB;by Julie Checkoway;,THE HOUR OF LAND;by Terry Tempest Williams;
7,A MAN CALLED OVE;by Fredrik Backman;10 weeks on the list,THE GAMES;by James Patterson and Mark Sullivan;4 weeks on the list,THE ALCHEMIST;by Paulo Coelho;406 weeks on the list,,,BETWEEN THE WORLD AND ME;by Ta-Nehisi Coates;48 weeks on the list,BILL O'REILLY'S LEGENDS AND LIES: THE PATRIOTS;by David Fisher;9 weeks on the list,JUST MERCY;by Bryan Stevenson;37 weeks on the list,THE BOYS IN THE BOAT;by Daniel James Brown;105 weeks on the list,CRAVINGS;by Chrissy Teigen with Adeena Sussman;22 weeks on the list,THE WHITE DONKEY: TERMINAL LANCE;by Maximilian Uriarte;11 weeks on the list,"MAUS: A SURVIVOR’S TALE, VOL. 1;by Art Spiegelman;60 weeks on the list","ONE–PUNCH MAN, VOL. 07;by ONE and Yusuke Murata;3 weeks on the list",,THE ISLE OF THE LOST;by Melissa de la Cruz;28 weeks on the list,THE ONE AND ONLY IVAN;by Katherine Applegate. Illustrated by Patricia Castelao;50 weeks on the list,THE DAY THE CRAYONS QUIT;by Drew Daywalt. Illustrated by Oliver Jeffers;161 weeks on the list,GIVER QUARTET;by Lois Lowry;123 weeks on the list,,THE AMAZING BOOK IS NOT ON FIRE;by Dan Howell and Phil Lester;29 weeks on the list,DON'T TRY THIS AT HOME!;by Kian Lawley and Jc Caylen;4 weeks on the list,THE GENIUS OF BIRDS;by Jennifer Ackerman;,ORIGINALS;by Adam Grant;,FOLLOW ME;by Ricky Dillon;,THE MOST DANGEROUS ANIMAL OF ALL;by Gary L. Stewart with Susan Mustafa;,THE VIEW FROM THE CHEAP SEATS;by Neil Gaiman;,THANK YOU FOR ARGUING;by Jay Heinrichs;,THE SECRET WAR;by Max Hastings;,INTO THIN AIR;by Jon Krakauer;,RULES OF CIVILITY AND DECENT BEHAVIOR;by George Washington;,GREAT FOOD FAST;by Bob Warden and Christian Stella;,COLOR THE CLASSICS: THE WIZARD OF OZ;illustrated by Jae Eun Lee;,THE BODY KEEPS THE SCORE;by Bessel van der Kolk;,SICK IN THE HEAD;by Judd Apatow;,PRIMATES OF PARK AVENUE;by Wednesday Martin;,HOW TO TALK SO KIDS WILL LISTEN AND LISTEN SO KIDS WILL TALK;by Adele Faber and Elaine Mazlish;,WHITE TRASH;by Nancy Isenberg;,NOBODY;by Marc Lamont Hill;,THE POWER OF I AM;by Joel Osteen;,THE POWER OF HABIT;by Charles Duhigg;,WON FOR ALL;by Cleveland Plain Dealer;,TURN RIGHT AT MACHU PICCHU;by Mark Adams;
8,OBSESSION;by Helen Hardt;New this week,ALL THE LIGHT WE CANNOT SEE;by Anthony Doerr;116 weeks on the list,"IN A DARK, DARK WOOD;by Ruth Ware;9 weeks on the list",,,HAMILTON: THE REVOLUTION;by Lin-Manuel Miranda and Jeremy McCarter;14 weeks on the list,GRIT;by Angela Duckworth;12 weeks on the list,THE IMMORTAL LIFE OF HENRIETTA LACKS;by Rebecca Skloot;180 weeks on the list,YOU'LL GROW OUT OF IT;by Jessi Klein;2 weeks on the list,DARING GREATLY;by Brené Brown;63 weeks on the list,HOLLOW CITY;by Ransom Riggs and Cassandra Jean;New this week,SISTERS;by Raina Telgemeier;97 weeks on the list,"MONSTER MUSUME: I HEART MONSTER GIRLS, VOL. 2;by various authors and artists;New this week",,PAX;Sara Pennypacker. Illustrated by Jon Klassen;24 weeks on the list,SERAFINA AND THE BLACK CLOAK;by Robert Beatty;3 weeks on the list,THE BOOK WITH NO PICTURES;by B.J. Novak;95 weeks on the list,I AM NUMBER FOUR;by Pittacus Lore;34 weeks on the list,,"EVERYTHING, EVERYTHING;by Nicola Yoon;30 weeks on the list",SUICIDE NOTES FROM BEAUTIFUL GIRLS;by Lynn Weingarten;2 weeks on the list,BEYOND WORDS;by Carl Safina;,CONTAGIOUS;by Jonah Berger;,EVERY FRENCHMAN HAS ONE;by Olivia De Havilland;,THE INFILTRATOR;by Robert Mazur;,THE CURSE OF BEAUTY;by James Bone;,KISS MY ASTERISK;by Jenny Baranick;,FUTURE CRIMES;by Marc Goodman;,WILD;by Cheryl Strayed;,ALL THE PRESIDENTS' GARDENS;by Marta McDowell;,"EAT FAT, GET THIN;by Mark Hyman;",ENCHANTED FOREST;illustrated by Johanna Basford;,UNBROKEN BRAIN;by Maia Szalavitz;,I'VE GOT SAND IN ALL THE WRONG PLACES;by Lisa Scottoline and Francesca Serritella;,F*CK FEELINGS;by Michael I. Bennett and Sarah Bennett;,H IS FOR HAWK;by Helen Macdonald;,TRIBE;by Sebastian Junger;,"JACKSON, 1964;by Calvin Trillin;",THE WAIT;by DeVon Franklin and Meagan Good with Tim Vandehey;,THE IMMORTAL LIFE OF HENRIETTA LACKS;by Rebecca Skloot;,CLEVELAND IS KING!;by Brendan Bowers;,TRIALS OF THE EARTH;by Mary Mann Hamilton;
9,DIE AGAIN;by Tess Gerritsen;2 weeks on the list,END OF WATCH;by Stephen King;7 weeks on the list,THE LITTLE PARIS BOOKSHOP;by Nina George;13 weeks on the list,,,BILL O'REILLY'S LEGENDS AND LIES: THE PATRIOTS;by David Fisher;9 weeks on the list,FREEDOM;by Jaycee Dugard;2 weeks on the list,QUIET;by Susan Cain;140 weeks on the list,THE FIELD OF FIGHT;by Michael T. Flynn and Michael Ledeen;New this week,A CHILD'S FIRST BOOK OF TRUMP;by Michael Ian Black and Marc Rosenthal;2 weeks on the list,STAR WARS: THE ORIGINAL TRILOGY;by the staff of the Lucas Film Book Group;13 weeks on the list,THE BABY-SITTERS CLUB GRAPHIX: KRISTY'S GREAT IDEA;by Ann M. Martin and Raina Telgemeier;61 weeks on the list,"ORANGE: THE COMPLETE COLLECTION, VOL. 1;by Ichigo Takano;2 weeks on the list",,THE CROSSOVER;by Kwame Alexander;11 weeks on the list,THE CARE AND KEEPING OF YOU;by Valorie Schaefer. Illustrated by Josee Masse;49 weeks on the list,PRESS HERE;by Hervé Tullet;245 weeks on the list,DORK DIARIES;by Rachel Renée Russell;175 weeks on the list,,FANGIRL;by Rainbow Rowell;24 weeks on the list,PAPER TOWNS;by John Green;50 weeks on the list,THE EIGHTY-DOLLAR CHAMPION;by Elizabeth Letts;,FREAKONOMICS;by Steven D. Levitt and Stephen J. Dubner;,DR. FEELGOOD;by Richard A. Lertzman and William J. Birnes;,FRAMED;by Robert F. Kennedy Jr;,"INVISIBLE MAN, GOT THE WHOLE WORLD WATCHING;by Mychal Denzel Smith;",TEACH LIKE A CHAMPION 2. 0;by Doug Lemov;,RED NOTICE;by Bill Browder;,IN THE HEART OF THE SEA;by Nathaniel Philbrick;,EMPIRE OF COTTON;by Sven Beckert;,PROJECT SMOKE;by Steven Raichlen;,ANIMORPHIA;illustrated by Kerby Rosanes;,THE HAPPINESS PROJECT;by Gretchen Rubin;,SELP-HELF;by Miranda Sings;,H IS FOR HAWK;by Helen Macdonald;,I'VE GOT SAND IN ALL THE WRONG PLACES;by Lisa Scottoline and Francesca Serritella;,JUST MERCY;by Bryan Stevenson;,"INVISIBLE MAN, GOT THE WHOLE WORLD WATCHING;by Mychal Denzel Smith;",MIRACLES FROM HEAVEN;by Christy Beam;,SAPIENS;by Yuval Noah Harari;,SUM IT UP;by Pat Head Summitt with Sally Jenkins;,A WALK IN THE WOODS;by Bill Bryson;
10,FIRST COMES LOVE;by Emily Giffin;4 weeks on the list,BEFORE THE FALL;by Noah Hawley;8 weeks on the list,DIARY OF AN OXYGEN THIEF;by Anonymous;New this week,,,THE BOYS IN THE BOAT;by Daniel James Brown;113 weeks on the list,WHITE TRASH;by Nancy Isenberg;5 weeks on the list,THE WRIGHT BROTHERS;by David McCullough;12 weeks on the list,BILL O'REILLY'S LEGENDS AND LIES: THE PATRIOTS;by David Fisher;8 weeks on the list,BIG MAGIC;by Elizabeth Gilbert;21 weeks on the list,HILO BOOK 2: SAVING THE WHOLE WIDE WORLD;by Judd Winick;10 weeks on the list,ROLLER GIRL;by Victoria Jamieson;30 weeks on the list,FAIRY TAIL ZERO;by Hiro Mashima;New this week,,FISH IN A TREE;by Lynda Mullaly Hunt;19 weeks on the list,THE WAR THAT SAVED MY LIFE;by Kimberly Brubaker Bradley;7 weeks on the list,LAST STOP ON MARKET STREET;by Matt de la Peña. Illustrated by Christian Robinson;17 weeks on the list,TREASURE HUNTERS;by James Patterson;6 weeks on the list,,WE ALL LOOKED UP;by Tommy Wallach;19 weeks on the list,AN ABUNDANCE OF KATHERINES;by John Green;39 weeks on the list,BEING A BEAST;by Charles Foster;,TIPPING POINT;by Malcolm Gladwell;,YES PLEASE;by Amy Poehler;,NOTORIOUS RBG;by Irin Carmon and Shana Knizhnik;,THE HATRED OF POETRY;by Ben Lerner;,ON WRITING;by Stephen King;,WASHINGTON'S SPIES;by Alexander Rose;,TRIALS OF THE EARTH;by Mary Mann Hamilton;,HOW TO WEAR JEWELRY;by Jinnie Lee. Illustrated by Judith van den Hoek;,MEATHEAD;by Meathead Goldwyn with Greg Blonder;,ZENDOODLE COLORING: UPLIFTING INSPIRATIONS;illustrated by Justine Lustig;,BRAIN ON FIRE;by Susannah Cahalan;,YES PLEASE;by Amy Poehler;,HOW TO BE A PERSON IN THE WORLD;by Heather Havrilesky;,THE HAPPIEST BABY ON THE BLOCK;by Harvey Karp;,THE NEW JIM CROW;by Michelle Alexander;,WHITE RAGE;by Carol Anderson;,TEARS TO TRIUMPH;by Marianne Williamson;,"THINKING, FAST AND SLOW;by Daniel Kahneman;",THE GAMES;by David Goldblatt;,"OH, FLORIDA!;by Craig Pittman;"
