,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,SWIMSUIT;by James Patterson and Maxine Paetro;New this week,MY SISTER’S KEEPER;by Jodi Picoult;41 weeks on the list,,CATASTROPHE;by Dick Morris and Eileen McGann;2 weeks on the list,GLENN BECK’S ‘COMMON SENSE’;by Glenn Beck;4 weeks on the list,"ACT LIKE A LADY, THINK LIKE A MAN;by Steve Harvey with Denene Millner;23 weeks on the list",COOK YOURSELF THIN;by the staff of Lifetime Television;9 weeks on the list,"FINAL CRISIS;by Grant Morrison, J. G. Jones, Carlos Pacheco and Doug Mahnke;3 weeks on the list",WATCHMEN;by Alan Moore and Dave Gibbons;19 weeks on the list,"NARUTO, VOL. 45;by Masashi Kishimoto;New this week",L.A. CANDY;by Lauren Conrad;3 weeks on the list,THE BOOK THIEF;by Markus Zusak;95 weeks on the list,GOLDILICIOUS;written and illustrated by Victoria Kann;6 weeks on the list,THE TWILIGHT SAGA;by Stephenie Meyer;100 weeks on the list
2,FINGER LICKIN’ FIFTEEN;by Janet Evanovich;2 weeks on the list,THE SHACK;by William P. Young;59 weeks on the list,,LIBERTY AND TYRANNY;by Mark R. Levin;15 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;127 weeks on the list,THE LAST LECTURE;by Randy Pausch with Jeffrey Zaslow;65 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;418 weeks on the list,HALO: UPRISING;by Brian Michael Bendis and Alex Maleev;4 weeks on the list,V FOR VENDETTA;by Alan Moore and David Lloyd;15 weeks on the list,"FRUITS BASKET, VOL. 23;by Natsuki Takaya;New this week",ALONG FOR THE RIDE;by Sarah Dessen;3 weeks on the list,LOCK AND KEY;by Sarah Dessen;8 weeks on the list,GALLOP!;written and illustrated by Rufus Butler Seder;86 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;104 weeks on the list
3,THE APOSTLE;by Brad Thor;New this week,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY;by Mary Ann Shaffer and Annie Barrows;9 weeks on the list,,OUTLIERS;by Malcolm Gladwell;33 weeks on the list,WHEN YOU ARE ENGULFED IN FLAMES;by David Sedaris;5 weeks on the list,EXCUSES BEGONE!;by Wayne W. Dyer;6 weeks on the list,THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;41 weeks on the list,BATMAN: THE KILLING JOKE;by Alan Moore and Brian Bolland;17 weeks on the list,"THE SANDMAN: PRELUDES AND NOCTURNES;by Neil Gaiman, Sam Kieth, Mike Dringenberg and Malcolm Jones III;6 weeks on the list","NARUTO, VOL. 43;by Masashi Kishimoto;16 weeks on the list",TWILIGHT: DIRECTOR’S NOTEBOOK;by Catherine Hardwicke;16 weeks on the list,THE MYSTERIOUS BENEDICT SOCIETY;by Trenton Lee Stewart. Illustrated by Carson Ellis;46 weeks on the list,EXPLORER EXTRAORDINAIRE!;by Jane O’Connor. Illustrated by Robin Preiss Glasser;10 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;25 weeks on the list
4,KNOCKOUT;by Catherine Coulter;3 weeks on the list,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;2 weeks on the list,,HORSE SOLDIERS;by Doug Stanton;8 weeks on the list,JULIE & JULIA;by Julie Powell;New this week,MASTER YOUR METABOLISM;by Jillian Michaels with Mariska van Aalst;13 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;101 weeks on the list,Batman: R.I.P.;by Grant Morrison and Tony Daniel;19 weeks on the list,"ALL STAR BATMAN AND ROBIN, THE BOY WONDER;by Frank Miller and Jim Lee;New this week","NARUTO, VOL. 44;by Masashi Kishimoto;14 weeks on the list",THE HUNGER GAMES;by Suzanne Collins;43 weeks on the list,EVERMORE;by Alyson Noël;22 weeks on the list,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA;by Greg Mortenson and Susan L. Roth;24 weeks on the list,HOUSE OF NIGHT;by P.C. Cast and Kristin Cast;45 weeks on the list
5,THE DOOMSDAY KEY;by James Rollins;2 weeks on the list,OLIVE KITTERIDGE;by Elizabeth Strout;11 weeks on the list,,THE END OF OVEREATING;by David A. Kessler;9 weeks on the list,I HOPE THEY SERVE BEER IN HELL;by Tucker Max;92 weeks on the list,THE SECRET;by Rhonda Byrne;130 weeks on the list,SKINNY BITCH;by Kim Barnouin;103 weeks on the list,DARK TOWER: TREACHERY;by Peter David and Robin Furth;11 weeks on the list,"FABLES, VOL. 1;by Bill Willingham and Lan Medina;9 weeks on the list","BLEACH, VOL. 27;by Tite Kubo;5 weeks on the list",THIRTEEN REASONS WHY;by Jay Asher;37 weeks on the list,THE BOY IN THE STRIPED PAJAMAS;by John Boyne;35 weeks on the list,SWING!;written and illustrated by Rufus Butler Seder;38 weeks on the list,HARRY POTTER;by J.K. Rowling;219 weeks on the list
6,SHANGHAI GIRLS;by Lisa See;6 weeks on the list,THE TIME TRAVELER'S WIFE;by Audrey Niffenegger;3 weeks on the list,,RENEGADE;by Richard Wolffe;5 weeks on the list,BLINK;by Malcolm Gladwell;90 weeks on the list,GOT FIGHT?;by Forrest Griffin with Erich Krauss;3 weeks on the list,HUNGRY GIRL 200 UNDER 200;by Lisa Lillien;12 weeks on the list,MARVEL ZOMBIES;by Fred Van Lente and Kev Walker;11 weeks on the list,TRANSFORMERS: REVENGE OF THE FALLEN — DEFIANCE;by Chris Mowry and Dan Khanna;2 weeks on the list,"NARUTO, VOL. 42;by Masashi Kishimoto;15 weeks on the list",THE GRAVEYARD BOOK;by Neil Gaiman. Illustrated by Dave McKean;40 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;24 weeks on the list,THE CURIOUS GARDEN;written and illustrated by Peter Brown;12 weeks on the list,THE 39 CLUES;by various authors;14 weeks on the list
7,THE BOURNE DECEPTION;by Eric Van Lustbader;4 weeks on the list,PRIDE AND PREJUDICE AND ZOMBIES;by Jane Austen and Seth Grahame-Smith;14 weeks on the list,,THE GIRLS FROM AMES;by Jeffrey Zaslow;10 weeks on the list,PUBLIC ENEMIES;by Bryan Burrough;4 weeks on the list,THE NOTICER;by Andy Andrews;8 weeks on the list,THE POWER OF NOW;by Eckhart Tolle;71 weeks on the list,"CAPTAIN AMERICA: THE MAN WITH NO FACE;by Ed Brubaker, Steve Epting and others;New this week","BUFFY THE VAMPIRE SLAYER: SEASON 8, VOL. 4;by Joss Whedon, Jeph Loeb and Karl Moline;8 weeks on the list","NEGIMA!? NEO MAGISTER NEGI MAGI, VOL. 2;by Ken Akamatsu and Takuya Fujiyama;New this week",MILES TO GO;by Miley Cyrus;18 weeks on the list,THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN;by Sherman Alexie. Illustrated by Ellen Forney;15 weeks on the list,ELEPHANTS CANNOT DANCE!;written and illustrated by Mo Willems;4 weeks on the list,THE MORTAL INSTRUMENTS;by Cassandra Clare;15 weeks on the list
8,THE ANGEL'S GAME;by Carlos Ruiz Zafón;3 weeks on the list,THE ART OF RACING IN THE RAIN;by Garth Stein;4 weeks on the list,,THE EVOLUTION OF GOD;by Robert Wright;New this week,IN DEFENSE OF FOOD;by Michael Pollan;10 weeks on the list,TOTAL MONEY MAKEOVER;by Dave Ramsey;14 weeks on the list,THE PURPOSE-DRIVEN LIFE;by Rick Warren;53 weeks on the list,"GREEN LANTERN: RAGE OF THE RED LANTERNS;by Geoff Johns, Shane Davis and others;New this week",BATMAN: THE DARK KNIGHT RETURNS;by Frank Miller;14 weeks on the list,"THE MELANCHOLY OF HARUHI SUZUMIYA, VOL. 3;by Nagaru Tanigawa and Gaku Tsugano;3 weeks on the list",THE AWAKENING;by Kelley Armstrong;10 weeks on the list,THE SUMMONING;by Kelley Armstrong;7 weeks on the list,LADYBUG GIRL AND BUMBLEBEE BOY;by David Soman and Jacky Davis. Illustrated by David Soman.;16 weeks on the list,PRETTY LITTLE LIARS;by Sara Shepard;10 weeks on the list
9,THE HELP;by Kathryn Stockett;14 weeks on the list,THE ALCHEMIST;by Paulo Coelho;94 weeks on the list,,"ARE YOU THERE, VODKA? IT’S ME, CHELSEA;by Chelsea Handler;45 weeks on the list",TIPPING POINT;by Malcolm Gladwell;248 weeks on the list,THE 4-HOUR WORKWEEK;by Timothy Ferriss;49 weeks on the list,MARTHA STEWART'S CUPCAKES;by the editors of Martha Stewart Living;5 weeks on the list,JOKER;by Brian Azzarello and Lee Bermejo;17 weeks on the list,"DEADPOOL, VOL. 1;by Daniel Way and Paco Medina;2 weeks on the list","OURAN HIGH SCHOOLHOST CLUB, VOL. 12;by Bisco Hatori;5 weeks on the list",DORK DIARIES;written and illustrated by Rachel Renée Russell;4 weeks on the list,JUST LISTEN;by Sarah Dessen;28 weeks on the list,LLAMA LLAMA MISSES MAMA;written and illustrated by Anna Dewdney;10 weeks on the list,NIGHT WORLD;by L. J. Smith;30 weeks on the list
10,THE PHYSICK BOOK OF DELIVERANCE DANE;by Katherine Howe;4 weeks on the list,SARAH’S KEY;by Tatiana de Rosnay;21 weeks on the list,,CRAZY FOR THE STORM;by Norman Ollestad;3 weeks on the list,THE MONSTER OF FLORENCE;by Douglas Preston with Mario Spezi;2 weeks on the list,THE G-FREE DIET;by Elisabeth Hasselbeck;9 weeks on the list,A NEW EARTH;by Eckhart Tolle;55 weeks on the list,CIVIL WAR;by Mark Millar and Steve McNiven;11 weeks on the list,"GREEN LANTERN: SINESTRO CORPS WAR, VOL. 2;by Geoff Johns and others;2 weeks on the list","LUCKY STAR MANGA, VOL. 1;by Kagami Yoshimizu;New this week",SCAT;by Carl Hiaasen;16 weeks on the list,GONE;by Michael Grant;New this week,DUCK! RABBIT!;by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld;7 weeks on the list,VAMPIRE DIARIES;by L. J. Smith;10 weeks on the list
