,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,HANDLE WITH CARE;by Jodi Picoult;2 weeks on the list,THE SHACK;by William P. Young;43 weeks on the list,,OUTLIERS;by Malcolm Gladwell;17 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;111 weeks on the list,"ACT LIKE A LADY, THINK LIKE A MAN;by Steve Harvey with Denene Millner;7 weeks on the list",THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;25 weeks on the list,WATCHMEN;by Alan Moore and Dave Gibbons;3 weeks on the list,WATCHMEN;by Alan Moore and Dave Gibbons;3 weeks on the list,"Naruto, Vol. 41;by Masashi Kishimoto;2 weeks on the list",MILES TO GO;by Miley Cyrus;2 weeks on the list,EVERMORE;by Alyson Noël;6 weeks on the list,THE HOUSE IN THE NIGHT;by Susan Marie Swanson. Illustrated by Beth Krommes.;6 weeks on the list,THE TWILIGHT SAGA;by Stephenie Meyer;84 weeks on the list
2,CORSAIR;by Clive Cussler and Jack Du Brul;New this week,THE READER;by Bernhard Schlink;15 weeks on the list,,HOUSE OF CARDS;by William D. Cohan;New this week,THE MIDDLE PLACE;by Kelly Corrigan;12 weeks on the list,THE LAST LECTURE;by Randy Pausch with Jeffrey Zaslow;49 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;402 weeks on the list,JOKER;by Brian Azzarello and Lee Bermejo;New this week,Wolverine: Origin;by Paul Jenkins and Andy Kubert;2 weeks on the list,"Naruto, Vol. 40;by Masashi Kishimoto;3 weeks on the list",THE GRAVEYARD BOOK;by Neil Gaiman. Illustrated by Dave McKean;24 weeks on the list,THE BOY IN THE STRIPED PAJAMAS;by John Boyne;19 weeks on the list,THE COMPOSER IS DEAD;by Lemony Snicket. Illustrated by Carson Ellis. Music by Nathaniel Stookey;2 weeks on the list,HOUSE OF NIGHT;by P.C. Cast and Kristin Cast;29 weeks on the list
3,THE ASSOCIATE;by John Grisham;7 weeks on the list,FIREFLY LANE;by Kristin Hannah;10 weeks on the list,,THE YANKEE YEARS;by Joe Torre and Tom Verducci;6 weeks on the list,I HOPE THEY SERVE BEER IN HELL;by Tucker Max;76 weeks on the list,THE POWER OF SOUL;by Zhi Gang Sha;4 weeks on the list,EMERGENCY;by Neil Strauss;New this week,BATMAN: THE KILLING JOKE;by Alan Moore and Brian Bolland;2 weeks on the list,BATMAN: THE DARK KNIGHT RETURNS;by Frank Miller;New this week,"Naruto, Vol. 39;by Masashi Kishimoto;3 weeks on the list",THIRTEEN REASONS WHY;by Jay Asher;21 weeks on the list,THE BOOK THIEF;by Markus Zusak;79 weeks on the list,BLUEBERRY GIRL;by Neil Gaiman. Illustrated by  Charles Vess;New this week,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;9 weeks on the list
4,THE HOST;by Stephenie Meyer;44 weeks on the list,AMERICAN WIFE;by Curtis Sittenfeld;5 weeks on the list,,"OUT OF CAPTIVITY;by Marc Gonsalves, Keith Stansell, Tom Howes and Gary Brozek;3 weeks on the list",DREAMS FROM MY FATHER;by Barack Obama;139 weeks on the list,THE SECRET;by Rhonda Byrne;114 weeks on the list,SUZE ORMAN’S 2009 ACTION PLAN;by Suze Orman;11 weeks on the list,ALL-STAR SUPERMAN;by Grant Morrison and Frank Quitely;New this week,V FOR VENDETTA;by Alan Moore and David Lloyd;New this week,"Naruto, Vol. 38;by Masashi Kishimoto;3 weeks on the list",SCAT;by Carl Hiaasen;7 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;8 weeks on the list,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA;by Greg Mortenson and Susan L. Roth;8 weeks on the list,THE 39 CLUES;by various authors;2 weeks on the list
5,RUN FOR YOUR LIFE;by James Patterson and Michael Ledwidge;6 weeks on the list,SUNDAYS AT TIFFANY’S;by James Patterson and Gabrielle Charbonnet;10 weeks on the list,,DEWEY;by Vicki Myron with Bret Witter;26 weeks on the list,TIPPING POINT;by Malcolm Gladwell;232 weeks on the list,THE ULTRAMIND SOLUTION;by Mark Hyman;4 weeks on the list,NATURALLY THIN;by Bethenny Frankel with Eve Adamson;New this week,Batman: R.I.P.;by Grant Morrison and Tony Daniel;3 weeks on the list,"THE WALKING DEAD, VOL. 1;by Robert Kirkman and Tony Moore;New this week","FRUIT BASKETS, Vol. 22;by Natsuki Takaya;New this week",THE HUNGER GAMES;by Suzanne Collins;27 weeks on the list,TWEAK;by Nic Sheff;8 weeks on the list,LADYBUG GIRL AND BUMBLEBEE BOY;by David Soman and Jacky Davis. Illustrated by David Soman.;2 weeks on the list,THE CLIQUE;by Lisi Harrison;8 weeks on the list
6,PROMISES IN DEATH;by J. D. Robb.;3 weeks on the list,PEOPLE OF THE BOOK;by Geraldine Brooks;11 weeks on the list,,THE LOST CITY OF Z;by David Grann;3 weeks on the list,"EAT, PRAY, LOVE;by Elizabeth Gilbert;112 weeks on the list",FLAT BELLY DIET!;by Liz Vaccariello and Cynthia Sass;17 weeks on the list,TWILIGHT;by Mark Cotta Vaz;22 weeks on the list,HUMBUG;by Harvey Kurtzman and others;New this week,SCOTT PILGRIM VS. THE UNIVERSE;by Bryan Lee O’Malley;2 weeks on the list,"Bleach, Vol. 26;by Tite Kubo;New this week",FADE;by Lisa McMann;5 weeks on the list,WICKED: WITCH AND CURSE;by Nancy Holder and Debbie Viguié;7 weeks on the list,GALLOP!;written and illustrated by Rufus Butler Seder;70 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;90 weeks on the list
7,DEAD SILENCE;by Randy Wayne White;New this week,A THOUSAND SPLENDID SUNS;by Khaled Hosseini;16 weeks on the list,,A LION CALLED CHRISTIAN;by  Anthony Bourke and John Rendall;New this week,THE AUDACITY OF HOPE;by Barack Obama;64 weeks on the list,THE GREAT DEPRESSION AHEAD;by Harry S. Dent Jr;9 weeks on the list,SKINNY BITCH;by Kim Barnouin;88 weeks on the list,"TARZAN: THE JESSE MARSH YEARS, Vol. 1;by Gaylord DuBois and Jesse Marsh;New this week","APPLESEED, Vol. 4;by Shirow Masamune;New this week","VAMPIRE NIGHT, Vol. 6;by Matsuri Hino;New this week",THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;4 weeks on the list,CORALINE;by Neil Gaiman. Illustrated by Dave McKean;9 weeks on the list,CAT;written by Matthew Van Fleet and photographed by Brian Stanton.;5 weeks on the list,HARRY POTTER;by J.K. Rowling;215 weeks on the list
8,HEART AND SOUL;by Maeve Binchy;4 weeks on the list,TAKE ONE;by Karen Kingsbury;New this week,,A BOLD FRESH PIECE OF HUMANITY;by Bill O’Reilly;22 weeks on the list,MY HORIZONTAL LIFE;by Chelsea Handler;22 weeks on the list,PEAKS AND VALLEYS;by Spencer Johnson;New this week,THE FIVE LOVE LANGUAGES;by Gary Chapman;85 weeks on the list,"Eerie Archives, Vol. 1;by various;2 weeks on the list","BUFFY THE VAMPIRE SLAYER, Vol. 3;by Drew Goddard and others;New this week","ROSARIO + VAMPIRE, Vol. 6;by Akihisa Ikeda;New this week",3 WILLOWS;by Ann Brashares;9 weeks on the list,THE MYSTERIOUS BENEDICT SOCIETY;by Trenton Lee Stewart. Illustrated by Carson Ellis;30 weeks on the list,SWING!;written and illustrated by Rufus Butler Seder;22 weeks on the list,NIGHT WORLD;by L. J. Smith;15 weeks on the list
9,ONE DAY AT A TIME;by Danielle Steel;3 weeks on the list,THE ALCHEMIST;by Paulo Coelho;78 weeks on the list,,MY BOOKY WOOK;by Russell Brand;New this week,90 MINUTES IN HEAVEN;by Don Piper with Cecil Murphey;125 weeks on the list,UNCOMMON;by Tony Dungy with Nathan Whitaker;7 weeks on the list,THE POWER OF NOW;by Eckhart Tolle;62 weeks on the list,WORMWOOD: GENTLEMEN CORPSE;by Ben Templesmith;New this week,"FABLES, Vol. 11;by Bill Willingham and Mark Buckingham;New this week","CODE GEASS MANGA, Vol. 3;by Goro Taniguichi;New this week",SEEKERS: GREAT BEAR LAKE;by Erin Hunter;5 weeks on the list,THE TALE OF DESPEREAUX;by Kate DiCamillo. Illustrated by Timothy Basil Ering;59 weeks on the list,NAKED MOLE RAT GETS DRESSED;written and illustrated by Mo Willems;10 weeks on the list,KISSED BY AN ANGEL;by Elizabeth Chandler;24 weeks on the list
10,NIGHT AND DAY;by Robert B. Parker;3 weeks on the list,SARAH’S KEY;by Tatiana de Rosnay;5 weeks on the list,,THE UNFORGIVING MINUTE;Craig M. Mullaney;New this week,TEAM OF RIVALS;by Doris Kearns Goodwin;33 weeks on the list,THE SURVIVORS CLUB;by Ben Sherwood;7 weeks on the list,HAPPY FOR NO REASON;by Marci Shimoff with Carol Kline;2 weeks on the list,The Complete Peanuts: 1971-1972;by Charles M. Schulz;2 weeks on the list,,"Naruto, Vol. 37;by Masashi Kishimoto;3 weeks on the list",THE MYSTERIOUS BENEDICT SOCIETY AND THE PERILOUS JOURNEY;by Trenton Lee Stewart. Illustrated by Diana Sudyka;12 weeks on the list,SLAM;by Nick Hornby;20 weeks on the list,ALL IN A DAY;by Cynthia Rylant. Illustrated by Nikki McClure;2 weeks on the list,INKHEART;by Cornelia Funke;
