,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,FREEDOM;by Jonathan Franzen;4 weeks on the list,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;66 weeks on the list,,EARTH (THE BOOK);by Jon Stewart and others;New this week,"EAT, PRAY, LOVE;by Elizabeth Gilbert;190 weeks on the list",THE POWER;by Rhonda Byrne;6 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;165 weeks on the list,THE EXILE: AN OUTLANDER GRAPHIC NOVEL;by Diana Gabaldon and Hoang Nguyen;New this week,SCOTT PILGRIM: PRECIOUS LITTLE LIFE;by Bryan Lee O’Malley;29 weeks on the list,"HETALIA AXIS POWERS, VOL. 1;by Hidekaz Himaruya;New this week",CLOCKWORK ANGEL;by Cassandra Clare;4 weeks on the list,THE BOOK THIEF;by Markus Zusak;159 weeks on the list,MY MOMMY HUNG THE MOON;by Jamie Lee Curtis.  Illustrated by Laura Cornell;3 weeks on the list,THE HUNGER GAMES;by Suzanne Collins;5 weeks on the list
2,SAFE HAVEN;by Nicholas Sparks;2 weeks on the list,THE GIRL WHO PLAYED WITH FIRE;by Stieg Larsson;27 weeks on the list,,THE GRAND DESIGN;by Stephen Hawking and Leonard Mlodinow;3 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;191 weeks on the list,GUINNESS WORLD RECORDS 2011;by Ina Garten;2 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;479 weeks on the list,THE ADVENTURES OF OOK AND GLUK;by George Beard and Harold Hutchins;7 weeks on the list,SCOTT PILGRIM: GETS IT TOGETHER;by Bryan Lee O’Malley;21 weeks on the list,"MAXIMUM RIDE, VOL. 3;by James Patterson and NaRae Lee;6 weeks on the list","THE RED PYRAMID: THE KANE CHRONICLES, BOOK ONE;by Rick Riordan and Orpheus Collar;21 weeks on the list",BEAUTIFUL CREATURES;by Kami Garcia and Margaret Stohl;New this week,"SCAREDY-CAT, SPLAT!;written and illustrated by Rob Scotton;2 weeks on the list",PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;168 weeks on the list
3,THE GIRL WHO KICKED THE HORNET’S NEST;by Stieg Larsson;18 weeks on the list,LITTLE BEE;by Chris Cleave;32 weeks on the list,,PINHEADS AND PATRIOTS;by Bill O'Reilly;2 weeks on the list,THE GLASS CASTLE;by Jeannette Walls;186 weeks on the list,POWER THOUGHTS;by Joyce Meyer;2 weeks on the list,RADICAL;by David Platt;16 weeks on the list,BLACKEST NIGHT;by Geoff Johns and Ivan Reis;11 weeks on the list,SCOTT PILGRIM VS. THE WORLD;by Bryan Lee O’Malley;25 weeks on the list,"BLEACH,  VOL. 32;by Tite Kubo;4 weeks on the list",LINGER;by Maggie Stiefvater;11 weeks on the list,RADIANCE;by Alyson Noël;4 weeks on the list,LEGO STAR WARS;by Simon Beecroft;40 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;89 weeks on the list
4,BAD BLOOD;by John Sandford;New this week,HALF BROKE HORSES;by Jeannette Walls;3 weeks on the list,,_____ MY DAD SAYS;by Justin Halpern;21 weeks on the list,WHERE MEN WIN GLORY;by Jon Krakauer;9 weeks on the list,DELIVERING HAPPINESS;by Tony Hsieh;16 weeks on the list,THE BELLY FAT CURE;by Jorge Cruise;36 weeks on the list,KICK-ASS;by Mark Millar and John Romita Jr.;29 weeks on the list,SCOTT PILGRIM AND THE INFINITE SADNESS;by Bryan Lee O’Malley;17 weeks on the list,"ALICE IN THE COUNTRY OF HEARTS, VOL. 4;by Quinrose and Hoshino Soumei;4 weeks on the list",THE SEARCH FOR WONDLA;by Tony DiTerlizzi;New this week,THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN;by Sherman Alexie. Illustrated by Ellen Forney;75 weeks on the list,HEADS;written and illustrated by Matthew Van Fleet;5 weeks on the list,CHRONICLES OF VLADIMIR TOD;by Heather Brewer;5 weeks on the list
5,MINI SHOPAHOLIC;by Sophie Kinsella;New this week,CUTTING FOR STONE;by Abraham Verghese;35 weeks on the list,,WHITE HOUSE DIARY;by Jimmy Carter;New this week,TRAVELING WITH POMEGRANATES;by Sue Monk Kidd and Ann Kidd Taylor;3 weeks on the list,THE ORANGE REVOLUTION;by Adrian Gostick and Chester Elton;New this week,THE NO ----- RULE;by Robert I. Sutton;2 weeks on the list,"DARK TOWER: THE BATTLE OF JERICHO HILL;by Peter David, Robin Furth and Jae Lee;6 weeks on the list",SCOTT PILGRIM VS. THE UNIVERSE;by Bryan Lee O’Malley;23 weeks on the list,"NARUTO, VOL. 48;by Masashi Kishimoto;17 weeks on the list",MONSTER HIGH;by Lisi Harrison;4 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;87 weeks on the list,THE THREE LITTLE DASSIES;written and illustrated by Jan Brett;New this week,GUARDIANS OF GA’HOOLE;by Kathryn Lasky;3 weeks on the list
6,WICKED APPETITE;by Janet Evanovich;2 weeks on the list,WORST CASE;by James Patterson and Michael Ledwidge;New this week,,EVEN SILENCE HAS AN END;by Ingrid Betancourt;New this week,MENNONITE IN A LITTLE BLACK DRESS;by Rhoda Janzen;24 weeks on the list,THIS IS WHY YOU'RE FAT (AND HOW TO GET THIN FOREVER);by Jackie Warner;9 weeks on the list,THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;97 weeks on the list,THE AMAZING SCREW-ON HEAD AND OTHER CURIOUS OBJECTS;by Mike Mignola and Dave Stewart;2 weeks on the list,SCOTT PILGRIM’S FINEST HOUR;by Bryan Lee O’Malley;10 weeks on the list,"DOGS, VOL. 4;by Shirow Miwa;2 weeks on the list",HALO;by Alexandra Adornetto;4 weeks on the list,SHIVER;by Maggie Stiefvater;16 weeks on the list,IT’S A BOOK;written and illustrated by Lane Smith;7 weeks on the list,THE 39 CLUES;by various authors;64 weeks on the list
7,THE HELP;by Kathryn Stockett;78 weeks on the list,THE CORRECTIONS;by Jonathan Franzen;4 weeks on the list,,CRIMES AGAINST LIBERTY;by David Limbaugh;5 weeks on the list,"ARE YOU THERE, VODKA? IT’S ME, CHELSEA;by Chelsea Handler;39 weeks on the list",GUNN'S GOLDEN RULES;by Tim Gunn with Ada Calhoun;3 weeks on the list,"FOOD RULES;by Michael Pollan, Illustrated by Maira Kalman;39 weeks on the list",BLACKEST NIGHT: GREEN LANTERN;by Geoff Johns and Doug Mahnke;11 weeks on the list,"THE WALKING DEAD, VOL. 1;by Robert Kirkman and Tony Moore;45 weeks on the list","BAKUMAN, VOL. 1;by Tsugumi Ohba and Takeshi Obata;8 weeks on the list",RECKLESS;written and illustrated by Cornelia Funke;2 weeks on the list,BEEZUS AND RAMONA;by Beverly Cleary. Illustrated by Tracy Dockray;16 weeks on the list,WE ARE IN A BOOK!;written and illustrated by Mo Willems;2 weeks on the list,THE TWILIGHT SAGA;by Stephenie Meyer;164 weeks on the list
8,THE FALL;by Guillermo del Toro and Chuck Hogan;New this week,SARAH’S KEY;by Tatiana de Rosnay;85 weeks on the list,,THE WAVE;by Susan Casey;2 weeks on the list,TOO BIG TO FAIL;by Andrew Ross Sorkin;3 weeks on the list,WOMEN FOOD AND GOD;by Geneen Roth;28 weeks on the list,THE PURPOSE-DRIVEN LIFE;by Rick Warren;78 weeks on the list,BATMAN: THE KILLING JOKE;by Alan Moore and Brian Bolland;78 weeks on the list,"THE WALKING DEAD, VOL. 11;by Robert Kirkman and Charlie Adlard;21 weeks on the list","SHAKUGAN NO SHANA, VOL. 6;by Yashichiro Takahashi and Ayato Sasakura;New this week",DORK DIARIES;written and illustrated by Rachel Renée Russell;25 weeks on the list,THE FALLEN AND LEVIATHAN;by Thomas E. Sniegoski;10 weeks on the list,"WHEREVER YOU ARE, MY LOVE WILL FIND YOU;written and illustrated by Nancy Tillman;2 weeks on the list",THE CRANK TRILOGY;Ellen Hopkins;2 weeks on the list
9,ROOM;by Emma Donoghue;2 weeks on the list,THE ART OF RACING IN THE RAIN;by Garth Stein;68 weeks on the list,,A JOURNEY;by Tony Blair;4 weeks on the list,MY HORIZONTAL LIFE;by Chelsea Handler;100 weeks on the list,SWITCH;by Chip Heath and Dan Heath;28 weeks on the list,"THE NEW ATKINS FOR A NEW YOU;by Eric C. Westman, Stephen D. Phinney and Jeff S. Volek;18 weeks on the list","BLACKEST NIGHT: BLACK LANTERN CORPS, VOL. 1;by various;7 weeks on the list","THE WALKING DEAD, VOL. 12;by Robert Kirkman and Charlie Adlard;8 weeks on the list","BLACK BUTLER, VOL. 2;by Yana Toboso;14 weeks on the list",BINK AND GOLLIE;by Kate DiCamillo and Alison McGhee. Illustrated by Tony Fucile;2 weeks on the list,"HUSH, HUSH;by Becca Fitzpatrick;New this week",CHILDREN MAKE TERRIBLE PETS;written and illustrated by Peter Brown;2 weeks on the list,PRETTY LITTLE LIARS;by Sara Shepard;29 weeks on the list
10,SANTA FE EDGE;by Stuart Woods;New this week,NEVER LET ME GO;by Kazuo Ishiguro;3 weeks on the list,,THE LOST DOGS;by Jim Gorant;New this week,OPEN;by Andre Agassi;7 weeks on the list,TRUE PREP;by Lisa Birnbach with Chip Kidd;3 weeks on the list,THE POWER OF NOW;by Eckhart Tolle;99 weeks on the list,"DARK AVENGERS: SIEGE;by Brian Michael Bendis, Mike Deodato and Chris Bachalo;New this week",WOLVERINE: OLD MAN LOGAN;by Mark Millar and Steve McNiven;New this week,"ROSARIO + VAMPIRE: SEASON II, VOL. 2;by Akihisa Ikeda;6 weeks on the list",THE REPLACEMENT;by Brenna Yovanoff;New this week,THE MAZE RUNNER;by James Dashner;3 weeks on the list,BATS AT THE BALLGAME;written and illustrated by Brian Lies;6 weeks on the list,THE SECRET SERIES;by Pseudonymous Bosch;New this week
