,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,THE DEFECTOR;by Daniel Silva;New this week,THE TIME TRAVELER'S WIFE;by Audrey Niffenegger;6 weeks on the list,,OUTLIERS;by Malcolm Gladwell;36 weeks on the list,GLENN BECK’S ‘COMMON SENSE’;by Glenn Beck;7 weeks on the list,"ACT LIKE A LADY, THINK LIKE A MAN;by Steve Harvey with Denene Millner;26 weeks on the list",WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;421 weeks on the list,BATMAN: WHATEVER HAPPENED TO THE CAPED CRUSADER?;by Neil Gaiman and others;2 weeks on the list,WATCHMEN;by Alan Moore and Dave Gibbons;22 weeks on the list,"FRUITS BASKET, VOL. 23;by Natsuki Takaya;3 weeks on the list",L.A. CANDY;by Lauren Conrad;6 weeks on the list,BLUE MOON;by Alyson Noël;3 weeks on the list,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA;by Greg Mortenson and Susan L. Roth;27 weeks on the list,THE TWILIGHT SAGA;by Stephenie Meyer;103 weeks on the list
2,BEST FRIENDS FOREVER;by Jennifer Weiner;2 weeks on the list,THE SHACK;by William P. Young;62 weeks on the list,,LIBERTY AND TYRANNY;by Mark R. Levin;18 weeks on the list,JULIE & JULIA;by Julie Powell;4 weeks on the list,MASTER YOUR METABOLISM;by Jillian Michaels with Mariska van Aalst;16 weeks on the list,THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;44 weeks on the list,ASTERIOS POLYP;by David Mazzucchelli;2 weeks on the list,"EMPOWERED, V. 5;by Adam Warren;2 weeks on the list","NARUTO, VOL. 45;by Masashi Kishimoto;3 weeks on the list",ALONG FOR THE RIDE;by Sarah Dessen;6 weeks on the list,THE DANGEROUS DAYS OF DANIEL X;by James Patterson and Michael Ledwidge;3 weeks on the list,GALLOP!;written and illustrated by Rufus Butler Seder;89 weeks on the list,HARRY POTTER;by J.K. Rowling;222 weeks on the list
3,SWIMSUIT;by James Patterson and Maxine Paetro;4 weeks on the list,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;5 weeks on the list,,UNMASKED;by Ian Halperin;2 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;130 weeks on the list,THE LAST LECTURE;by Randy Pausch with Jeffrey Zaslow;68 weeks on the list,SKINNY BITCH;by Kim Barnouin;106 weeks on the list,THE HUNTER;by Darwyn Cooke;New this week,"THE SANDMAN: PRELUDES AND NOCTURNES;by Neil Gaiman, Sam Kieth, Mike Dringenberg and Malcolm Jones III;9 weeks on the list","FULLMETAL ALCHEMIST, VOL. 19;by Hiromu Arakawa;2 weeks on the list",THE HUNGER GAMES;by Suzanne Collins;46 weeks on the list,THE BOOK THIEF;by Markus Zusak;98 weeks on the list,GOLDILICIOUS;written and illustrated by Victoria Kann;9 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;107 weeks on the list
4,TWENTIES GIRL;by Sophie Kinsella;New this week,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY;by Mary Ann Shaffer and Annie Barrows;12 weeks on the list,,CATASTROPHE;by Dick Morris and Eileen McGann;5 weeks on the list,THE FAMILY;by Jeff Sharlet;2 weeks on the list,THE SECRET;by Rhonda Byrne;133 weeks on the list,HUNGRY GIRL 200 UNDER 200;by Lisa Lillien;15 weeks on the list,LOST GIRLS;by Alan Moore and Melinda Gebbie;2 weeks on the list,"FABLES, VOL. 1;by Bill Willingham and Lan Medina;12 weeks on the list","NEGIMA! MAGISTER NEGI MAGI, VOL. 23;by Ken Akamatsu;3 weeks on the list",THIRTEEN REASONS WHY;by Jay Asher;40 weeks on the list,EVERMORE;by Alyson Noël;25 weeks on the list,SWING!;written and illustrated by Rufus Butler Seder;41 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;28 weeks on the list
5,THE HELP;by Kathryn Stockett;17 weeks on the list,THE ART OF RACING IN THE RAIN;by Garth Stein;7 weeks on the list,,BOBBY AND JACKIE;by C. David Heymann;2 weeks on the list,ANGELA'S ASHES;by Frank McCourt;74 weeks on the list,GOT FIGHT?;by Forrest Griffin with Erich Krauss;6 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;104 weeks on the list,"ANGEL: AFTER THE FALL, VOL. 4;by Joss Whedon and Brian Lynch;2 weeks on the list",V FOR VENDETTA;by Alan Moore and David Lloyd;18 weeks on the list,"NARUTO, VOL. 43;by Masashi Kishimoto;19 weeks on the list",THE GRAVEYARD BOOK;by Neil Gaiman. Illustrated by Dave McKean;43 weeks on the list,LOCK AND KEY;by Sarah Dessen;11 weeks on the list,EXPLORER EXTRAORDINAIRE!;by Jane O’Connor. Illustrated by Robin Preiss Glasser;13 weeks on the list,HOUSE OF NIGHT;by P.C. Cast and Kristin Cast;48 weeks on the list
6,BLACK HILLS;by Nora Roberts;3 weeks on the list,OLIVE KITTERIDGE;by Elizabeth Strout;14 weeks on the list,,THE ACCIDENTAL BILLIONAIRES;by Ben Mezrich;2 weeks on the list,I HOPE THEY SERVE BEER IN HELL;by Tucker Max;95 weeks on the list,GAME PLAN FOR LIFE;by Joe Gibbs with Jerry B. Jenkins;New this week,AMERICA’S MOST WANTED RECIPES;by Ron Douglas;New this week,"FINAL CRISIS;by Grant Morrison, J. G. Jones, Carlos Pacheco and Doug Mahnke;6 weeks on the list",CIVIL WAR;by Mark Millar and Steve McNiven;New this week,"TSUBASA: RESERVOIR CHRONICLE, VOL. 22;by  Clamp;3 weeks on the list",TWILIGHT: DIRECTOR’S NOTEBOOK;by Catherine Hardwicke;19 weeks on the list,THE MYSTERIOUS BENEDICT SOCIETY;by Trenton Lee Stewart. Illustrated by Carson Ellis;49 weeks on the list,ELEPHANTS CANNOT DANCE!;written and illustrated by Mo Willems;7 weeks on the list,THE CLIQUE;by Lisi Harrison;12 weeks on the list
7,FINGER LICKIN’ FIFTEEN;by Janet Evanovich;5 weeks on the list,PRIDE AND PREJUDICE AND ZOMBIES;by Jane Austen and Seth Grahame-Smith;17 weeks on the list,,A COLOSSAL FAILURE OF COMMON SENSE;by Lawrence G. McDonald and Patrick Robinson;New this week,BLINK;by Malcolm Gladwell;93 weeks on the list,TOTAL MONEY MAKEOVER;by Dave Ramsey;17 weeks on the list,COOK YOURSELF THIN;by the staff of Lifetime Television;12 weeks on the list,HALO: UPRISING;by Brian Michael Bendis and Alex Maleev;7 weeks on the list,"THE WALKING DEAD, VOL. 1;by Robert Kirkman and Tony Moore;7 weeks on the list","NARUTO, VOL. 44;by Masashi Kishimoto;15 weeks on the list",THE AWAKENING;by Kelley Armstrong;13 weeks on the list,THE BOY IN THE STRIPED PAJAMAS;by John Boyne;38 weeks on the list,TEA PARTIES;by Jane O’Connor. Illustrated by Robin Preiss Glasser;4 weeks on the list,THE MORTAL INSTRUMENTS;by Cassandra Clare;18 weeks on the list
8,FIRE AND ICE;by J. A. Jance;New this week,MY SISTER’S KEEPER;by Jodi Picoult;44 weeks on the list,,THE EVOLUTION OF GOD;by Robert Wright;3 weeks on the list,MY LIFE IN FRANCE;by Julia Child with Alex Prud’homme;4 weeks on the list,EXCUSES BEGONE!;by Wayne W. Dyer;9 weeks on the list,THE POWER OF NOW;by Eckhart Tolle;74 weeks on the list,"GREEN LANTERN: RAGE OF THE RED LANTERNS;by Geoff Johns, Shane Davis and others;4 weeks on the list",THE SANDMAN: THE DOLL’S HOUSE;by Neil Gaiman and others;3 weeks on the list,"KITCHEN PRINCESS, VOL. 10;by Miyuki Kobayashi and Natsumi Ando;3 weeks on the list",MILES TO GO;by Miley Cyrus;20 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;27 weeks on the list,THE CURIOUS GARDEN;written and illustrated by Peter Brown;14 weeks on the list,VAMPIRE DIARIES;by L. J. Smith;13 weeks on the list
9,THE DEVIL’S PUNCHBOWL;by Greg Iles;3 weeks on the list,THE ELEGANCE OF THE HEDGEHOG;by Muriel Barbery;28 weeks on the list,,MAGNIFICENT DESOLATION;by Buzz Aldrin with Ken Abraham;3 weeks on the list,WHEN YOU ARE ENGULFED IN FLAMES;by David Sedaris;8 weeks on the list,THE VIXEN MANUAL;by Karrine Steffans;2 weeks on the list,THE PURPOSE-DRIVEN LIFE;by Rick Warren;56 weeks on the list,BATMAN: THE KILLING JOKE;by Alan Moore and Brian Bolland;20 weeks on the list,"ALL STAR BATMAN AND ROBIN, THE BOY WONDER;by Frank Miller and Jim Lee;4 weeks on the list","LUCKY STAR MANGA, VOL. 1;by Kagami Yoshimizu;2 weeks on the list",WHEN YOU REACH ME;by Rebecca Stead;2 weeks on the list,THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN;by Sherman Alexie. Illustrated by Ellen Forney;18 weeks on the list,LADYBUG GIRL AND BUMBLEBEE BOY;by David Soman and Jacky Davis. Illustrated by David Soman.;19 weeks on the list,NIGHT WORLD;by L. J. Smith;32 weeks on the list
10,RAIN GODS;by James Lee Burke;2 weeks on the list,THE ALCHEMIST;by Paulo Coelho;97 weeks on the list,,MOMMYWOOD;by Tori Spelling with Hilary Liftin;7 weeks on the list,TIPPING POINT;by Malcolm Gladwell;251 weeks on the list,THE 4-HOUR WORKWEEK;by Timothy Ferriss;52 weeks on the list,MARTHA STEWART'S CUPCAKES;by the editors of Martha Stewart Living;8 weeks on the list,Batman: R.I.P.;by Grant Morrison and Tony Daniel;22 weeks on the list,"GREEN LANTERN: SINESTRO CORPS WAR, VOL. 01;by Dave Gibbons and Geoff Johns;2 weeks on the list","NARUTO, VOL. 42;by Masashi Kishimoto;16 weeks on the list",WINGS;by Aprilynne Pike;11 weeks on the list,THE MYSTERIOUS BENEDICT SOCIETY AND THE PERILOUS JOURNEY;by Trenton Lee Stewart. Illustrated by Diana Sudyka;9 weeks on the list,LLAMA LLAMA MISSES MAMA;written and illustrated by Anna Dewdney;13 weeks on the list,WICKED;by Nancy Holder and Debbie Viguié;3 weeks on the list
11,DEAD AND GONE;by Charlaine Harris;12 weeks on the list,SARAH’S KEY;by Tatiana de Rosnay;24 weeks on the list,,HORSE SOLDIERS;by Doug Stanton;11 weeks on the list,IN DEFENSE OF FOOD;by Michael Pollan;13 weeks on the list,STRENGTHS-BASED LEADERSHIP;by Tom Rath and Barry Conchie;,A NEW EARTH;by Eckhart Tolle;,,,,,,,
12,THE APOSTLE;by Brad Thor;4 weeks on the list,UNACCUSTOMED EARTH;by Jhumpa Lahiri;16 weeks on the list,,THE END OF OVEREATING;by David A. Kessler;12 weeks on the list,"EAT, PRAY, LOVE;by Elizabeth Gilbert;130 weeks on the list",BAREFOOT CONTESSA BACK TO BASICS;by Ina Garten;,THE SOUTH BEACH DIET SUPERCHARGED;by Arthur Agatston with Joseph Signorile;,,,,,,,
13,THE DOOMSDAY KEY;by James Rollins;5 weeks on the list,THE OTHER QUEEN;by Philippa Gregory;2 weeks on the list,,ROCKET MEN;by Craig Nelson;2 weeks on the list,LONE SURVIVOR;by Marcus Luttrell with Patrick Robinson;38 weeks on the list,THE NOTICER;by Andy Andrews;,SUZE ORMAN’S 2009 ACTION PLAN;by Suze Orman;,,,,,,,
14,THE ANGEL'S GAME;by Carlos Ruiz Zafón;5 weeks on the list,THE KITE RUNNER;by Khaled Hosseini;85 weeks on the list,,"ARE YOU THERE, VODKA? IT’S ME, CHELSEA;by Chelsea Handler;47 weeks on the list",90 MINUTES IN HEAVEN;by Don Piper with Cecil Murphey;144 weeks on the list,WHO'S GOT YOUR BACK;by Keith Ferrazzi;,BRAIN RULES;by John Medina;,,,,,,,
15,SHANGHAI GIRLS;by Lisa See;9 weeks on the list,THE SHADOW OF THE WIND;by Carlos Ruiz Zafón;5 weeks on the list,,BORN TO RUN;by Christopher McDougall;7 weeks on the list,SAME KIND OF DIFFERENT AS ME;by Ron Hall and Denver Moore with Lynn Vincent;41 weeks on the list,THE METABOLISM MIRACLE;by Diane Kress;,TWILIGHT;by Mark Cotta Vaz;,,,,,,,
