,Combined Print & E-Book Fiction,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,E-Book Fiction,Combined Hardcover & Paperback Fiction,Combined Print & E-Book Nonfiction,Hardcover Nonfiction,Paperback Nonfiction,E-Book Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Combined Hardcover & Paperback Nonfiction,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series,Hardcover Business Books,Paperback Business Books,Politics and American History
1,FIFTY SHADES OF GREY;by E. L. James;2 weeks on the list,THE THIEF;by Clive Cussler and Justin Scott;New this week,FIFTY SHADES OF GREY;by E. L. James;New this week,,,THE LUCKY ONE;by Nicholas Sparks;,THE VOW;by Kim and Krickitt Carpenter with Dana Wilkerson;5 weeks on the list,AMERICAN SNIPER;by Chris Kyle with Scott McEwen and Jim DeFelice;10 weeks on the list,HEAVEN IS FOR REAL;by Todd Burpo with Lynn Vincent;69 weeks on the list,THE VOW;by Kim and Krickitt Carpenter with Dana Wilkerson;5 weeks on the list,THE BLOOD SUGAR SOLUTION;by Mark Hyman;2 weeks on the list,THE MAGIC;by Rhonda Byrne;New this week,HEAVEN IS FOR REAL;by Todd Burpo with Lynn Vincent;,X-MEN: AGE OF APOCALYPSE;by Scott Lobdell and others;New this week,"THE WALKING DEAD COMPENDIUM, VOL. 1;by Robert Kirkman and others;35 weeks on the list","NARUTO, VOL. 55;by Masashi Kishimoto;New this week",THE INVENTION OF HUGO CABRET;by Brian Selznick;104 weeks on the list,DIVERGENT;by Veronica Roth;2 weeks on the list,THE LORAX;by Dr. Seuss;4 weeks on the list,THE HUNGER GAMES;by Suzanne Collins;81 weeks on the list,STEVE JOBS;by Walter Isaacson;,OUTLIERS;by Malcolm Gladwell;,AMERITOPIA;by Mark R. Levin;
2,FIFTY SHADES DARKER;by E. L. James;2 weeks on the list,LONE WOLF;by Jodi Picoult;2 weeks on the list,THE GIRL WHO KICKED THE HORNET’S NEST;by Stieg Larsson;3 weeks on the list,,,THE GIRL WHO KICKED THE HORNET’S NEST;by Stieg Larsson;,THE POWER OF HABIT;by Charles Duhigg;2 weeks on the list,THE POWER OF HABIT;by Charles Duhigg;2 weeks on the list,THE VOW;by Kim and Krickitt Carpenter with Dana Wilkerson;5 weeks on the list,THE POWER OF HABIT;by Charles Duhigg;2 weeks on the list,WISHES FULFILLED;by Wayne W. Dyer;2 weeks on the list,THE HUNGER GAMES TRIBUTE GUIDE;by Emily Seife;5 weeks on the list,AMERICAN SNIPER;by Chris Kyle with Scott McEwen and Jim DeFelice;,"THE ADVENTURES OF TINTIN, VOL. 4;by Hergé;New this week","THE WALKING DEAD, VOL. 15;by Robert Kirkman and Charlie Adlard;11 weeks on the list","ONE PIECE, VOL. 61;by Eiichiro Oda;New this week",THE FAULT IN OUR STARS;by John Green;9 weeks on the list,THE BOOK THIEF;by Markus Zusak;235 weeks on the list,FANCY NANCY AND THE MERMAID BALLET;by Jane O'Connor. Illustrated by Robin Preiss Glasser;5 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;165 weeks on the list,"THINKING, FAST AND SLOW;by Daniel Kahneman;",MONEYBALL;by Michael Lewis;,AMERICAN SNIPER;by Chris Kyle with Scott McEwen and Jim DeFelice;
3,THE LUCKY ONE;by Nicholas Sparks;4 weeks on the list,A RISING THUNDER;by David Weber;New this week,THE HELP;by Kathryn Stockett;49 weeks on the list,,,FIFTY SHADES OF GREY;by E. L. James;,HEAVEN IS FOR REAL;by Todd Burpo with Lynn Vincent;59 weeks on the list,STEVE JOBS;by Walter Isaacson;20 weeks on the list,BOSSYPANTS;by Tina Fey;10 weeks on the list,HEAVEN IS FOR REAL;by Todd Burpo with Lynn Vincent;59 weeks on the list,THE END OF ILLNESS;by David B. Agus with Kristin Loberg;8 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;241 weeks on the list,THE POWER OF HABIT;by Charles Duhigg;,"THE WALKING DEAD, BOOK 1;by Robert Kirkman, Tony Moore and Charlie Adlard;48 weeks on the list",NINJAGO: MASK OF THE SENSEI;by Greg Farshtey and Paulo Herique;2 weeks on the list,"BLACK BIRD, VOL. 13;by Kanoko Sakurakoji;New this week",MISS PEREGRINE'S HOME FOR PECULIAR CHILDREN;by Ransom Riggs and Cassandra Jean;40 weeks on the list,TORN;by Amanda Hocking;New this week,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE;by Sherri Duskey Rinker and Tom Lichtenheld;23 weeks on the list",THE 39 CLUES;by various authors;97 weeks on the list,THE START-UP OF YOU;by Reid Hoffman and Ben Casnocha;,MONEY CLASS;by Suze Orman;,KILLING LINCOLN;by Bill O'Reilly and Martin Dugard;
4,THE THIEF;by Clive Cussler and Justin Scott;New this week,FAIR GAME;by Patricia Briggs;New this week,THE LUCKY ONE;by Nicholas Sparks;15 weeks on the list,,,THE THIEF;by Clive Cussler and Justin Scott;,STEVE JOBS;by Walter Isaacson;20 weeks on the list,KILLING LINCOLN;by Bill O'Reilly and Martin Dugard;24 weeks on the list,THE IMMORTAL LIFE OF HENRIETTA LACKS;by Rebecca Skloot;53 weeks on the list,FREE WILL;by Sam Harris;New this week,SEEING THE BIG PICTURE;by Kevin Cope;New this week,THE HUNGER GAMES;by Kate Egan;5 weeks on the list,STEVE JOBS;by Walter Isaacson;,"THE WALKING DEAD, BOOK 2;by Robert Kirkman and Charlie Adlard;5 weeks on the list",BATMAN VERSUS BANE;by Chuck Dixon and others;2 weeks on the list,"CHI’S SWEET HOME, VOL. 8;by Konami Kanata;New this week",THE SON OF NEPTUNE;by Rick Riordan;23 weeks on the list,WAR HORSE;by Michael Morpurgo;18 weeks on the list,HEAVEN IS FOR REAL FOR KIDS;by Todd and Sonja Burpo. Illustrated by Wilson Ong;20 weeks on the list,BIG NATE;written and illustrated by Lincoln Peirce;49 weeks on the list,TAKE THE STAIRS;by Rory Vaden;,TIPPING POINT;by Malcolm Gladwell;,UNBROKEN;by Laura Hillenbrand;
5,THE GIRL WHO KICKED THE HORNET’S NEST;by Stieg Larsson;29 weeks on the list,KILL SHOT;by Vince Flynn;5 weeks on the list,THE TIGER'S WIFE;by Téa Obreht;19 weeks on the list,,,LONE WOLF;by Jodi Picoult;,AMERICAN SNIPER;by Chris Kyle with Scott McEwen and Jim DeFelice;10 weeks on the list,QUIET;by Susan Cain;7 weeks on the list,OUTLIERS;by Malcolm Gladwell;40 weeks on the list,STEVE JOBS;by Walter Isaacson;20 weeks on the list,DOING MORE WITH LESS;by Bruce Piasecki;New this week,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;552 weeks on the list,THE VOW;by Kim and Krickitt Carpenter with Dana Wilkerson;,SILENT PARTNER;by Ande Parks and Michael Gaydos;New this week,"AVATAR: THE LAST AIRBENDER, PART 1;by Gene Luen Yang and others;5 weeks on the list","AIR GEAR, VOL. 22;by  Oh!Great;New this week",THE LEGO IDEAS BOOK;by Daniel Lipkowitz;19 weeks on the list,MATCHED;by Ally Condie;25 weeks on the list,THE BIPPOLO SEED AND OTHER LOST STORIES;by Dr. Seuss;20 weeks on the list,INHERITANCE;by Christopher Paolini;39 weeks on the list,GREAT BY CHOICE;by Jim Collins and Morten T. Hansen;,THE BIG SHORT;by Michael Lewis;,BEHIND THE BEAUTIFUL FOREVERS;by Katherine Boo;
6,FAIR GAME;by Patricia Briggs;New this week,PRIVATE GAMES;by James Patterson and Mark Sullivan;4 weeks on the list,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;142 weeks on the list,,,THE HELP;by Kathryn Stockett;,KILLING LINCOLN;by Bill O'Reilly and Martin Dugard;24 weeks on the list,UNBROKEN;by Laura Hillenbrand;69 weeks on the list,MOONWALKING WITH EINSTEIN;by Joshua Foer;2 weeks on the list,UNBROKEN;by Laura Hillenbrand;59 weeks on the list,THE START-UP OF YOU;by Reid Hoffman and Ben Casnocha;4 weeks on the list,"ACT LIKE A LADY, THINK LIKE A MAN;by Steve Harvey with Denene Millner;4 weeks on the list",KILLING LINCOLN;by Bill O'Reilly and Martin Dugard;,"THE WALKING DEAD, BOOK 3;by Robert Kirkman and Charlie Adlard;5 weeks on the list",NINJAGO: THE CHALLENGE OF SAMUKAI;by Greg Farshtey and Paulo Herique;New this week,"PSYREN, VOL. 3;by Toshiaki Iwashiro;New this week",PANDEMONIUM;by Lauren Oliver;2 weeks on the list,SWITCHED;by Amanda Hocking;10 weeks on the list,PRESS HERE;by Hervé Tullet;38 weeks on the list,THE MAZE RUNNER;by James Dashner;13 weeks on the list,LEAN STARTUP;by Eric Ries;,DRIVE;by Daniel H. Pink;,COMING APART;by Charles Murray;
7,FIFTY SHADES FREED;by E. L. James;New this week,CHASING MIDNIGHT;by Randy Wayne White;New this week,EXTREMELY LOUD AND INCREDIBLY CLOSE;by Jonathan Safran Foer;12 weeks on the list,,,A RISING THUNDER;by David Weber;,UNBROKEN;by Laura Hillenbrand;59 weeks on the list,AMERITOPIA;by Mark R. Levin;8 weeks on the list,LADY ALMINA AND THE REAL DOWNTON ABBEY;by The Countess of Carnarvon;8 weeks on the list,KILLING LINCOLN;by Bill O'Reilly and Martin Dugard;24 weeks on the list,ONE THOUSAND GIFTS;by Ann Voskamp;14 weeks on the list,EAT TO LIVE;by Joel Fuhrman;35 weeks on the list,BOSSYPANTS;by Tina Fey;,"ULTIMATE COMICS SPIDER-MAN, VOL, 1;by Brian Michael Bendis and Sara Pichelli;3 weeks on the list","THE WALKING DEAD, VOL. 1;by Robert Kirkman and Tony Moore;109 weeks on the list","NARUTO, VOL. 54;by Masashi Kishimoto;8 weeks on the list",LEGO STAR WARS CHARACTER ENCYCLOPEDIA;by Hannah Dolan and others;17 weeks on the list,THIRTEEN REASONS WHY;by Jay Asher;39 weeks on the list,"IT'S A BIG WORLD, LITTLE PIG!;by Kristi Yamaguchi. Illustrated by Tim Bowers;New this week",HARRY POTTER;by J.K. Rowling;286 weeks on the list,GREEDY BASTARDS;by Dylan Ratigan;,FREAKONOMICS;by Steven D. Levitt and Stephen J. Dubner;,ELIZABETH THE QUEEN;by Sally Bedell Smith;
8,LONE WOLF;by Jodi Picoult;2 weeks on the list,CELEBRITY IN DEATH;by J. D. Robb;3 weeks on the list,THE WEIRD SISTERS;by Eleanor Brown;5 weeks on the list,,,THE SIXTH MAN;by David Baldacci;,BOSSYPANTS;by Tina Fey;40 weeks on the list,BRINGING UP BÉBÉ;by Pamela Druckerman;5 weeks on the list,THE NEW JIM CROW;by Michelle Alexander;8 weeks on the list,AMERICAN SNIPER;by Chris Kyle with Scott McEwen and Jim DeFelice;10 weeks on the list,DYING TO BE ME;by Anita Moorjani;New this week,THE HAPPINESS PROJECT;by Gretchen Rubin;53 weeks on the list,QUIET;by Susan Cain;,SUPERIOR;by Mark Millar and Leinil Yu;New this week,"UNCANNY X-FORCE,  VOL. 2;by Rick Remender and others;2 weeks on the list","POKEMON BLACK AND WHITE, VOL. 5;by Hidenori Kusaka;2 weeks on the list",THE LOST HERO;by Rick Riordan;70 weeks on the list,DELIRIUM;by Lauren Oliver;2 weeks on the list,THE LORAX POP-UP!;by Dr. Seuss.;New this week,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;242 weeks on the list,BOOMERANG;by Michael Lewis;,THE CHECKLIST MANIFESTO;by Atul Gawande;,INDIVISIBLE;by James Robison and Jay W. Richards;
9,DEFENDING JACOB;by William Landay;6 weeks on the list,DEFENDING JACOB;by William Landay;6 weeks on the list,THE HARBINGER;by Jonathan Cahn;10 weeks on the list,,,FAIR GAME;by Patricia Briggs;,FREE WILL;by Sam Harris;New this week,"THINKING, FAST AND SLOW;by Daniel Kahneman;20 weeks on the list",THE GRAND DESIGN;by Stephen Hawking and Leonard Mlodinow;2 weeks on the list,AUSCHWITZ;by Miklos Nyiszli;30 weeks on the list,THE 17 DAY DIET;by Mike Moreno;47 weeks on the list,FORKS OVER KNIVES;edited by Gene Stone;27 weeks on the list,UNBROKEN;by Laura Hillenbrand;,THE STAND: THE NIGHT HAS COME;by Roberto Aguirre-Sacasa and Mike Perkins;2 weeks on the list,"THE WALKING DEAD, VOL. 2;by Robert Kirkman and Charlie Adlard;24 weeks on the list",SOULLESS;by Gail Carriger;2 weeks on the list,WONDERSTRUCK;by Brian Selznick;24 weeks on the list,"THE RED PYRAMID: THE KANE CHRONICLES, BOOK ONE;by Rick Riordan and Orpheus Collar;30 weeks on the list",EXTRA YARN;by Mac Barnett. Illustrated by Jon Klassen;5 weeks on the list,MAGIC TREE HOUSE;by Mary Pope Osborne. Illustrated by Sal Murdocca;261 weeks on the list,TOTAL MONEY MAKEOVER;by Dave Ramsey;,SUPERFREAKONOMICS;by Steven D. Levitt and Stephen J. Dubner;,IN THE GARDEN OF BEASTS;by Erik Larson;
10,THE HELP;by Kathryn Stockett;56 weeks on the list,VICTIMS;by Jonathan Kellerman;2 weeks on the list,THE GIRL WHO PLAYED WITH FIRE;by Stieg Larsson;92 weeks on the list,,,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;,QUIET;by Susan Cain;7 weeks on the list,REVELATIONS;by Elaine Pagels;New this week,THE WARMTH OF OTHER SUNS;by Isabel Wilkerson;21 weeks on the list,GAME CHANGE;by John Heilemann and Mark Halperin;New this week,THE WORLD OF DOWNTON ABBEY;by Jessica Fellowes;6 weeks on the list,THE RESOLUTION FOR WOMEN;by Priscilla Shirer;4 weeks on the list,AMERITOPIA;by Mark R. Levin;,FANTASTIC FOUR: SEASON ONE;by Roberto Aguirre-Sacasa and David Marquez;3 weeks on the list,BATMAN: TIME AND THE BATMAN;by Grant Morrison and others;3 weeks on the list,"SOUL EATER, VOL. 8;by Atsushi Ohkubo;2 weeks on the list",THE THRONE OF FIRE;by Rick Riordan;29 weeks on the list,A WORLD WITHOUT HEROES;by Brandon Mull;4 weeks on the list,I WANT MY HAT BACK;by Jon Klassen;15 weeks on the list,THE TWILIGHT SAGA;by Stephenie Meyer;208 weeks on the list,SWITCH;by Chip Heath and Dan Heath;,"I, STEVE;edited by George Beahm;",CATHERINE THE GREAT;by Robert K. Massie;
