,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,THE GIRL WHO KICKED THE HORNET’S NEST;by Stieg Larsson;3 weeks on the list,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;51 weeks on the list,,_____ MY DAD SAYS;by Justin Halpern;6 weeks on the list,"EAT, PRAY, LOVE;by Elizabeth Gilbert;175 weeks on the list",DELIVERING HAPPINESS;by Tony Hsieh;New this week,THE BELLY FAT CURE;by Jorge Cruise;21 weeks on the list,TWILIGHT;by Mark Cotta Vaz;13 weeks on the list,SCOTT PILGRIM: PRECIOUS LITTLE LIFE;by Bryan Lee O’Malley;14 weeks on the list,"NARUTO, VOL. 48;by Masashi Kishimoto;2 weeks on the list","THE RED PYRAMID: THE KANE CHRONICLES, BOOK ONE;by Rick Riordan and Orpheus Collar;6 weeks on the list",THE BOOK THIEF;by Markus Zusak;144 weeks on the list,STAR WARS;by Rufus Butler Seder;5 weeks on the list,THE TWILIGHT SAGA;by Stephenie Meyer;149 weeks on the list
2,THE LION;by Nelson DeMille;New this week,THE GIRL WHO PLAYED WITH FIRE;by Stieg Larsson;12 weeks on the list,,MEDIUM RAW;by Anthony Bourdain;New this week,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;176 weeks on the list,WOMEN FOOD AND GOD;by Geneen Roth;13 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;150 weeks on the list,KICK-ASS;by Mark Millar and John Romita Jr.;15 weeks on the list,MASS EFFECT: REDEMPTION;by Mac Walters and John Jackson Miller;New this week,"VAMPIRE KNIGHT, VOL. 10;by Matsuri Hino;2 weeks on the list",THEODORE BOONE: KID LAWYER;by John Grisham;3 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;72 weeks on the list,"CITY DOG, COUNTRY FROG;by Mo Willems. Illustrated by Jon J Muth;New this week",PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;153 weeks on the list
3,THE PASSAGE;by Justin Cronin;New this week,LITTLE BEE;by Chris Cleave;17 weeks on the list,,SPOKEN FROM THE HEART;by Laura Bush;6 weeks on the list,"ARE YOU THERE, VODKA? IT’S ME, CHELSEA;by Chelsea Handler;24 weeks on the list",THE LAST LECTURE;by Randy Pausch with Jeffrey Zaslow;91 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;464 weeks on the list,WILSON;by Daniel Clowes;6 weeks on the list,SCOTT PILGRIM VS. THE WORLD;by Bryan Lee O’Malley;10 weeks on the list,"BLEACH, VOL. 31;by Tite Kubo;2 weeks on the list",THE HUNGER GAMES;by Suzanne Collins;92 weeks on the list,"THE FORBIDDEN GAME (THE HUNTER, THE CHASE, THE KILL);by L. J. Smith;New this week",CAN I PLAY TOO?;written and illustrated by Mo Willems;New this week,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;74 weeks on the list
4,THE HELP;by Kathryn Stockett;63 weeks on the list,BEST FRIENDS FOREVER;by Jennifer Weiner;6 weeks on the list,,THE BIG SHORT;by Michael Lewis;13 weeks on the list,MY HORIZONTAL LIFE;by Chelsea Handler;85 weeks on the list,CONQUER THE CHAOS;by Clate Mask and Scott Martineau;New this week,THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;82 weeks on the list,"THE PHANTOM: THE COMPLETE NEWSPAPER DAILIES, VOL. 1;by Lee Falk and Ray Moore;New this week",SCOTT PILGRIM AND THE INFINITE SADNESS;by Bryan Lee O’Malley;2 weeks on the list,"HELLSING, VOL. 10;by Kohta Hirano;2 weeks on the list",TALES FROM A NOT-SO-POPULAR PARTY GIRL;by Rachel Renée Russell;New this week,BEEZUS AND RAMONA;by Beverly Cleary. Illustrated by Tracy Dockray;New this week,LADYBUG GIRL AT THE BEACH;by David Soman and Jacky Davis. Illustrated by David Soman;4 weeks on the list,PRETTY LITTLE LIARS;by Sara Shepard;14 weeks on the list
5,THE SPY;by Clive Cussler and Justin Scott;2 weeks on the list,SOUTH OF BROAD;by Pat Conroy;6 weeks on the list,,WAR;by Sebastian Junger;5 weeks on the list,THE GLASS CASTLE;by Jeannette Walls;171 weeks on the list,SWITCH;by Chip Heath and Dan Heath;16 weeks on the list,"WHAT'S NEW, CUPCAKE?;by Karen Tack and Alan Richardson;9 weeks on the list",FLASH: REBIRTH;by Geoff Johns and Ethan Van Sciver;6 weeks on the list,"FINAL CRISIS;by Grant Morrison, J. G. Jones, Carlos Pacheco and Doug Mahnke;New this week","BLACK BUTLER, VOL. 2;by Yana Toboso;4 weeks on the list",CATCHING FIRE;by Suzanne Collins;41 weeks on the list,THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN;by Sherman Alexie. Illustrated by Ellen Forney;61 weeks on the list,LEGO STAR WARS;by Simon Beecroft;25 weeks on the list,HOUSE OF NIGHT;by P.C. Cast and Kristin Cast;93 weeks on the list
6,DEAD IN THE FAMILY;by Charlaine Harris;6 weeks on the list,SAVOR THE MOMENT;by Nora Roberts;7 weeks on the list,,CHELSEA CHELSEA BANG BANG;by Chelsea Handler;14 weeks on the list,BLINK;by Malcolm Gladwell;139 weeks on the list,THE SECRET;by Rhonda Byrne;161 weeks on the list,GEEK DAD;by Ken Denmead;New this week,JUSTICE LEAGUE: CRY FOR JUSTICE;by James Robinson and Mauro Cascioli;New this week,"THE WALKING DEAD, VOL. 1;by Robert Kirkman and Tony Moore;32 weeks on the list","YU-GI-OH! R, VOL. 5;by Akira Ito;2 weeks on the list",INFINITY (CHRONICLES OF NICK);by Sherrilyn Kenyon;3 weeks on the list,PINKALICIOUS AND THE PINK DRINK;written and illustrated by Victoria Kann;3 weeks on the list,THE VERY FAIRY PRINCESS: HERE COMES THE FLOWER GIRL!;by Julie Andrews and Emma Walton Hamilton. Illustrated by Christine Davenier;4 weeks on the list,THE 39 CLUES;by various authors;49 weeks on the list
7,61 HOURS;by Lee Child;4 weeks on the list,A RELIABLE WIFE;by Robert Goolrick;23 weeks on the list,,"CHANGE YOUR BRAIN, CHANGE YOUR BODY;by Daniel G. Amen;10 weeks on the list",MENNONITE IN A LITTLE BLACK DRESS;by Rhoda Janzen;9 weeks on the list,TAO I;by Zhi Gang Sha;3 weeks on the list,"COOK THIS, NOT THAT!;by David Zinczenko and Matt Goulding;21 weeks on the list",BATMAN: THE KILLING JOKE;by Alan Moore and Brian Bolland;66 weeks on the list,SCOTT PILGRIM: GETS IT TOGETHER;by Bryan Lee O’Malley;6 weeks on the list,"ALICE IN THE COUNTRY OF HEARTS, VOL. 3;by  Quinrose and Soumei Hoshino;2 weeks on the list",THE CARRIE DIARIES;by Candace Bushnell;7 weeks on the list,IF I STAY;by Gayle Forman;10 weeks on the list,THE LION AND THE MOUSE;by Jerry Pinkney;32 weeks on the list,VAMPIRE ACADEMY;by Richelle Mead;26 weeks on the list
8,BULLET;by Laurell K. Hamilton;2 weeks on the list,CUTTING FOR STONE;by Abraham Verghese;20 weeks on the list,,THE LAST STAND;by Nathaniel Philbrick;6 weeks on the list,A LONG WAY GONE;by Ishmael Beah;30 weeks on the list,4-HOUR WORKWEEK;by Timothy Ferriss;70 weeks on the list,SKINNY BITCH;by Kim Barnouin;139 weeks on the list,WEDNESDAY COMICS;by Various;2 weeks on the list,WATCHMEN;by Alan Moore and Dave Gibbons;68 weeks on the list,"NEGIMA! MAGISTER NEGI MAGI, VOL. 26;by Ken Akamatsu;3 weeks on the list",FALLEN;by Lauren Kate;27 weeks on the list,SHIVER;by Maggie Stiefvater;2 weeks on the list,MY GARDEN;written and illustrated by Kevin Henkes;10 weeks on the list,RANGER’S APPRENTICE;by John Flanagan;44 weeks on the list
9,STORM PREY;by John Sandford;4 weeks on the list,THE ALCHEMIST;by Paulo Coelho;132 weeks on the list,,HITCH-22;by Christopher Hitchens;2 weeks on the list,TIPPING POINT;by Malcolm Gladwell;297 weeks on the list,"ACT LIKE A LADY, THINK LIKE A MAN;by Steve Harvey with Denene Millner;58 weeks on the list","FOOD RULES;by Michael Pollan, Illustrated by Maira Kalman;24 weeks on the list","BATMAN AND ROBIN, VOL. 1;by Grant Morrison, Frank Quitely and Philip Tan;9 weeks on the list",SCOTT PILGRIM VS. THE UNIVERSE;by Bryan Lee O’Malley;10 weeks on the list,"NARUTO, VOL. 47;by Masashi Kishimoto;17 weeks on the list",THIRTEEN REASONS WHY;by Jay Asher;64 weeks on the list,SAVVY;by Ingrid Law;11 weeks on the list,OVER THE RAINBOW;illustrated by Eric Puybaret;2 weeks on the list,THE SECRETS OF THE IMMORTAL NICHOLAS FLAMEL;by Michael Scott;5 weeks on the list
10,INNOCENT;by Scott Turow;6 weeks on the list,SARAH’S KEY;by Tatiana de Rosnay;70 weeks on the list,,OUTLIERS;by Malcolm Gladwell;81 weeks on the list,FREAKONOMICS;by Steven D. Levitt and Stephen J. Dubner;42 weeks on the list,LIFE IS WHAT YOU MAKE IT;by Peter Buffett;2 weeks on the list,"DRINK THIS, NOT THAT!;by David Zinczenko and Matt Goulding;2 weeks on the list","JONAH HEX: NO WAY BACK;by Justin Gray, Jimmy Palmiotti and Tony DeZuniga;New this week",V FOR VENDETTA;by Alan Moore and David Lloyd;60 weeks on the list,"BATTLE ANGEL ALITA: LAST ORDER, VOL. 13;by Yukito Kishiro;New this week",BIG NATE: IN A CLASS BY HIMSELF;written and illustrated by Lincoln Peirce;11 weeks on the list,SCAT;by Carl Hiaasen;7 weeks on the list,SHARK VS. TRAIN;by Chris Barton. Illustrated by Tom Lichtenheld;2 weeks on the list,WARRIORS;by Erin Hunter;88 weeks on the list
