,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,"UNDER THE DOME, PART 1;by Stephen King;New this week",PUSH;by Sapphire;12 weeks on the list,,OPEN;by Andre Agassi;New this week,THE BLIND SIDE;by Michael Lewis;7 weeks on the list,DIVINE SOUL MIND BODY HEALING AND TRANSMISSION SYSTEM;by Zhi Gang Sha;New this week,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;437 weeks on the list,THE BOOK OF GENESIS: ILLUSTRATED;by R. Crumb;5 weeks on the list,"LOGICOMIX - AN EPIC SEARCH FOR TRUTH;by Apostolos Doxiadis, Christos H. Papadimitriou, Alecos Papadatos and Annie Di Donna;7 weeks on the list","VAMPIRE KNIGHT, VOL. 8;by Matsuri Hino;2 weeks on the list",CATCHING FIRE;by Suzanne Collins;11 weeks on the list,THE BOOK THIEF;by Markus Zusak;114 weeks on the list,SPLENDIFEROUS CHRISTMAS;by Jane O’Connor. Illustrated by Robin Preiss Glasser;2 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;44 weeks on the list
2,THE LOST SYMBOL;by Dan Brown;9 weeks on the list,BED OF ROSES;by Nora Roberts;3 weeks on the list,,HAVE A LITTLE FAITH;by Mitch Albom;7 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;146 weeks on the list,IT'S YOUR TIME;by Joel Osteen;2 weeks on the list,NEW MOON;by Mark Cotta Vaz;6 weeks on the list,PRIDE AND PREJUDICE;by Nancy Butler and Hugo Petrus;3 weeks on the list,THE ZOMBIE SURVIVAL GUIDE: RECORDED ATTACKS;by Max Brooks;6 weeks on the list,NARUTO 46;by Masashi Kishimoto;7 weeks on the list,THE HUNGER GAMES;by Suzanne Collins;62 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;43 weeks on the list,"NUBS;by Brian Dennis, Mary Nethery and Kirby Larson;2 weeks on the list",THE TWILIGHT SAGA;by Stephenie Meyer;119 weeks on the list
3,FORD COUNTY;by John Grisham;2 weeks on the list,SAY YOU'RE ONE OF THEM;by Uwem Akpan;9 weeks on the list,,A SIMPLE CHRISTMAS;by Mike Huckabee;New this week,OUR CHOICE;by Al Gore;2 weeks on the list,GUINNESS WORLD RECORDS 2010;edited by Craig Glenday;9 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;120 weeks on the list,THE WONDERFUL WIZARD OF OZ;by Eric Shanower and Skottie Young;9 weeks on the list,WATCHMEN;by Alan Moore and Dave Gibbons;38 weeks on the list,"OURAN HIGH SCHOOL HOST CLUB, VOL. 13;by Bisco Hatori;2 weeks on the list",MILLION-DOLLAR THROW;by Mike Lupica;2 weeks on the list,THIRST NO. 1;by Christopher Pike;15 weeks on the list,LEGO STAR WARS;by Simon Beecroft;6 weeks on the list,HOUSE OF NIGHT;by P.C. Cast and Kristin Cast;64 weeks on the list
4,THE HELP;by Kathryn Stockett;33 weeks on the list,THE SHACK;by William P. Young;78 weeks on the list,,SUPERFREAKONOMICS;by Steven D. Levitt and Stephen J. Dubner;4 weeks on the list,FREAKONOMICS;by Steven D. Levitt and Stephen J. Dubner;12 weeks on the list,THE PIONEER WOMAN COOKS;by Ree Drummond;3 weeks on the list,RACHAEL RAY'S BOOK OF 10;by Rachael Ray;2 weeks on the list,MARVEL ZOMBIES 4;by Fred Van Lente and Kev Walker;New this week,V FOR VENDETTA;by Alan Moore and David Lloyd;33 weeks on the list,"BLACK BIRD, VOL. 2;by Kanoko Sakurakoji;2 weeks on the list",THE MAGICIAN’S ELEPHANT;by Kate DiCamillo. Illustrated by Yoko Tanaka;10 weeks on the list,DARK VISIONS;by L. J. Smith;10 weeks on the list,THE CHRISTMAS SWEATER;by Glenn Beck with Kevin Balfe and Jason Wright.;3 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;123 weeks on the list
5,THE LACUNA;by Barbara Kingsolver;2 weeks on the list,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;21 weeks on the list,,WHAT THE DOG SAW;by Malcolm Gladwell;4 weeks on the list,THE GLASS CASTLE;by Jeannette Walls;152 weeks on the list,KNOCKOUT;by Suzanne Somers;4 weeks on the list,"MORE DINERS, DRIVE-INS AND DIVES;by Guy Fieri with Ann Volkwein;2 weeks on the list",BATMAN: CACOPHONY;by Kevin Smith and Walter Flanagan;8 weeks on the list,"BUFFY THE VAMPIRE SLAYER: SEASON 8, VOL. 5;by various;6 weeks on the list","MAXIMUM RIDE, VOL. 2;by James Patterson and NaRae Lee;3 weeks on the list","HUSH, HUSH;by Becca Fitzpatrick;5 weeks on the list",BLUE MOON;by Alyson Noël;19 weeks on the list,THE LION AND THE MOUSE;by Jerry Pinkney;2 weeks on the list,THE 39 CLUES;by various authors;27 weeks on the list
6,THE GATHERING STORM;by Robert Jordan and Brandon Sanderson;3 weeks on the list,OLIVE KITTERIDGE;by Elizabeth Strout;30 weeks on the list,,"ARGUING WITH IDIOTS;written and edited by Glenn Beck, Kevin Balfe and others;8 weeks on the list",I HOPE THEY SERVE BEER IN HELL;by Tucker Max;111 weeks on the list,SO EASY;by Ellie Krieger;New this week,THE POWER OF NOW;by Eckhart Tolle;82 weeks on the list,FINAL CRISIS: LEGION OF THREE WORLDS;by Geoff Johns and George Perez;3 weeks on the list,THE UMBRELLA ACADEMY: DALLAS;by Gerard Way and Gabriel Ba;4 weeks on the list,"ROSARIO VAMPIRE, VOL. 10;by Akihisa Ikeda;2 weeks on the list",TRICKS;by Ellen Hopkins;11 weeks on the list,EVERMORE;by Alyson Noël;41 weeks on the list,"SKIPPYJON JONES, LOST IN SPICE;by Judy Schachner;9 weeks on the list",VAMPIRE DIARIES;by L. J. Smith;29 weeks on the list
7,TRUE BLUE;by David Baldacci;3 weeks on the list,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY;by Mary Ann Shaffer and Annie Barrows;28 weeks on the list,,LAST WORDS;by George Carlin with Tony Hendra;New this week,BLINK;by Malcolm Gladwell;109 weeks on the list,"ACT LIKE A LADY, THINK LIKE A MAN;by Steve Harvey with Denene Millner;42 weeks on the list",THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;60 weeks on the list,BATMAN: THE KILLING JOKE;by Alan Moore and Brian Bolland;36 weeks on the list,"THE WALKING DEAD, VOL. 10;by Robert Kirkman and Charlie Adlard;13 weeks on the list","NEGIMA! MAGISTER NEGI MAGI, VOL. 24;by Ken Akamatsu;3 weeks on the list",THIRTEEN REASONS WHY;by Jay Asher;54 weeks on the list,THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN;by Sherman Alexie. Illustrated by Ellen Forney;33 weeks on the list,WHITE NOISE;by David A. Carter;New this week,THE MYSTERIOUS BENEDICT SOCIETY;by Trenton Lee Stewart;6 weeks on the list
8,ICE;by Linda Howard;New this week,THE ART OF RACING IN THE RAIN;by Garth Stein;23 weeks on the list,,THE BOOK OF BASKETBALL;by Bill Simmons;3 weeks on the list,TIPPING POINT;by Malcolm Gladwell;267 weeks on the list,"REINVENTING THE BODY, RESURRECTING THE SOUL;by Deepak Chopra;5 weeks on the list",SKINNY BITCH;by Kim Barnouin;122 weeks on the list,ULTIMATUM;by Jeph Loeb and David Finch;3 weeks on the list,BATMAN: ARKHAM ASYLUM;by Grant Morrison and Dave McKean;13 weeks on the list,"SOUL EATER, VOL. 3;by Atsushi Ohkubo;4 weeks on the list",LEVIATHAN;by Scott Westerfeld. Illustrated by Keith Thompson;3 weeks on the list,GRACELING;by Kristin Cashore;7 weeks on the list,WADDLE!;written and illustrated by Rufus Butler Seder;9 weeks on the list,BLUE BLOODS;by Melissa de la Cruz;13 weeks on the list
9,KINDRED IN DEATH;by J. D. Robb;2 weeks on the list,THE TIME TRAVELER'S WIFE;by Audrey Niffenegger;22 weeks on the list,,TOO BIG TO FAIL;by Andrew Ross Sorkin;4 weeks on the list,GLENN BECK’S ‘COMMON SENSE’;by Glenn Beck;23 weeks on the list,AD HOC AT HOME;by Thomas Keller;2 weeks on the list,HUNGRY GIRL 200 UNDER 200;by Lisa Lillien;31 weeks on the list,"FINAL CRISIS;by Grant Morrison, J. G. Jones, Carlos Pacheco and Doug Mahnke;22 weeks on the list",BATMAN: THE LONG HALLOWEEN;by Jeph Loeb and Tim Sale;14 weeks on the list,"D. GRAY-MAN, VOL. 15;by Katsura Hoshino;2 weeks on the list",SHIVER;by Maggie Stiefvater;16 weeks on the list,THE BOY IN THE STRIPED PAJAMAS;by John Boyne;47 weeks on the list,14 COWS FOR AMERICA;by Carmen Agra Deedy with Wilson Kimeli Naiyomah.  Illustrated by Thomas Gonzalez;New this week,VAMPIRE ACADEMY;by Richelle Mead;16 weeks on the list
10,PURSUIT OF HONOR;by Vince Flynn;5 weeks on the list,THE ROAD;by Cormac McCarthy;67 weeks on the list,,OUTLIERS;by Malcolm Gladwell;52 weeks on the list,"EAT, PRAY, LOVE;by Elizabeth Gilbert;145 weeks on the list",THE DOLLAR MELTDOWN;by Charles Goyette;New this week,"DINERS, DRIVE-INS AND DIVES;by Guy Fieri with Ann Volkwein;14 weeks on the list",Batman: R.I.P.;by Grant Morrison and Tony Daniel;34 weeks on the list,BATMAN: HUSH;by Jeph Loeb and Jim Lee;12 weeks on the list,"TSUBASA: RESERVOIR CHRONICLE, VOL. 24;by  Clamp;3 weeks on the list",THE GRAVEYARD BOOK;by Neil Gaiman. Illustrated by Dave McKean;58 weeks on the list,IMPOSSIBLE;by Nancy Werlin;6 weeks on the list,DEWEY;by Vicki Myron with Bret Witter;8 weeks on the list,MORGANVILLE VAMPIRES;by Rachel Caine;4 weeks on the list
