,Combined Print & E-Book Fiction,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,E-Book Fiction,Combined Hardcover & Paperback Fiction,Combined Print & E-Book Nonfiction,Hardcover Nonfiction,Paperback Nonfiction,E-Book Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Combined Hardcover & Paperback Nonfiction,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series,Hardcover Business Books,Paperback Business Books,Politics and American History
1,THE HELP;by Kathryn Stockett;27 weeks on the list,THE OMEN MACHINE;by Terry Goodkind;New this week,THE HELP;by Kathryn Stockett;20 weeks on the list,,,THE HELP;by Kathryn Stockett;,HEAVEN IS FOR REAL;by Todd Burpo with Lynn Vincent;30 weeks on the list,A STOLEN LIFE;by Jaycee Dugard;6 weeks on the list,HEAVEN IS FOR REAL;by Todd Burpo with Lynn Vincent;40 weeks on the list,HEAVEN IS FOR REAL;by Todd Burpo with Lynn Vincent;30 weeks on the list,THE 17 DAY DIET;by Mike Moreno;23 weeks on the list,CLARK HOWARD'S LIVING LARGE IN LEAN TIMES;by Clark Howard;3 weeks on the list,HEAVEN IS FOR REAL;by Todd Burpo with Lynn Vincent;,"GREEN LANTERN: EMERALD WARRIORS, VOL. 1;by Peter J. Tomasi and Fernando Pasarin;New this week","THE ADVENTURES OF OOK AND GLUK, KUNG-FU CAVEMEN FROM THE FUTURE;by Dav Pilkey;3 weeks on the list","YU-GI-OH! GX, VOL. 7;by Naoyuki Kageyama;3 weeks on the list",MICHAEL VEY: THE PRISONER OF CELL 25;by Richard Paul Evans;2 weeks on the list,"THE RED PYRAMID: THE KANE CHRONICLES, BOOK ONE;by Rick Riordan and Orpheus Collar;New this week",PETE THE CAT: ROCKING IN MY SCHOOL SHOES;by Eric Litwin. Illustrated by James Dean;4 weeks on the list,THE HUNGER GAMES;by Suzanne Collins;52 weeks on the list,"NOTHING TO LOSE, EVERYTHING TO GAIN;by Ryan Blair;",OUTLIERS;by Malcolm Gladwell;,UNBROKEN;by Laura Hillenbrand;
2,SECOND SON;by Lee Child;New this week,A DANCE WITH DRAGONS;by George R. R. Martin;6 weeks on the list,ONE DAY;by David Nicholls;25 weeks on the list,,,ONE DAY;by David Nicholls;,A STOLEN LIFE;by Jaycee Dugard;6 weeks on the list,UNBROKEN;by Laura Hillenbrand;40 weeks on the list,THE IMMORTAL LIFE OF HENRIETTA LACKS;by Rebecca Skloot;24 weeks on the list,A STOLEN LIFE;by Jaycee Dugard;6 weeks on the list,PRIME TIME;by Jane Fonda;2 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;212 weeks on the list,A STOLEN LIFE;by Jaycee Dugard;,"SUPERMAN: EARTH ONE, VOL. 2;by J. Michael Straczynski and Shane Davis;33 weeks on the list","MAUS: A SURVIVOR’S TALE, VOL. 1;by Art Spiegelman;11 weeks on the list","BLUE EXORCIST, VOL. 3;by Kazue Kato;3 weeks on the list",MISS PEREGRINE'S HOME FOR PECULIAR CHILDREN;by Ransom Riggs and Cassandra Jean;11 weeks on the list,THE BOOK THIEF;by Markus Zusak;206 weeks on the list,PETE THE CAT: I LOVE MY WHITE SHOES;by Eric Litwin. Illustrated by James Dean;7 weeks on the list,BIG NATE;written and illustrated by Lincoln Peirce;29 weeks on the list,"AFTERSHOCK;by David Wiedemer, Robert A. Wiedemer and Cindy Spitzer;",CLARK HOWARD'S LIVING LARGE IN LEAN TIMES;by Clark Howard;,IN THE GARDEN OF BEASTS;by Erik Larson;
3,ONE DAY;by David Nicholls;3 weeks on the list,FULL BLACK;by Brad Thor;4 weeks on the list,SAFE HAVEN;by Nicholas Sparks;3 weeks on the list,,,SAFE HAVEN;by Nicholas Sparks;,UNBROKEN;by Laura Hillenbrand;30 weeks on the list,IN THE GARDEN OF BEASTS;by Erik Larson;15 weeks on the list,UNLIKELY FRIENDSHIPS;by Jennifer Holland;7 weeks on the list,UNBROKEN;by Laura Hillenbrand;30 weeks on the list,GO THE -- TO SLEEP;by Adam Mansbach. Illustrated by Ricardo Cortés;12 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;525 weeks on the list,UNBROKEN;by Laura Hillenbrand;,BATMAN: THE RETURN OF BRUCE WAYNE;by Grant Morrison and various;28 weeks on the list,THE COMPLETE PERSEPOLIS;by Marjane Satrapi;7 weeks on the list,"BAKUMAN, VOL. 6;by Tsugumi Ohba;3 weeks on the list",THE THRONE OF FIRE;by Rick Riordan;16 weeks on the list,THIRTEEN REASONS WHY;by Jay Asher;10 weeks on the list,"SKIPPYJON JONES, CLASS ACTION;by Judy Schachner;6 weeks on the list",HARRY POTTER;by J.K. Rowling;266 weeks on the list,4-HOUR WORKWEEK;by Timothy Ferriss;,TIPPING POINT;by Malcolm Gladwell;,AFTER AMERICA;by Mark Steyn;
4,SARAH’S KEY;by Tatiana de Rosnay;5 weeks on the list,THE HELP;by Kathryn Stockett;105 weeks on the list,SARAH’S KEY;by Tatiana de Rosnay;129 weeks on the list,,,THE OMEN MACHINE;by Terry Goodkind;,IN THE GARDEN OF BEASTS;by Erik Larson;15 weeks on the list,AFTER AMERICA;by Mark Steyn;2 weeks on the list,OUTLIERS;by Malcolm Gladwell;11 weeks on the list,IN THE GARDEN OF BEASTS;by Erik Larson;15 weeks on the list,THE DUKAN DIET;by Pierre Dukan;18 weeks on the list,EAT TO LIVE;by Joel Fuhrman;9 weeks on the list,THE IMMORTAL LIFE OF HENRIETTA LACKS;by Rebecca Skloot;,GREEN LANTERN: SECRET ORIGIN;by Geoff Johns and Ivan Reis;11 weeks on the list,"THE WALKING DEAD, VOL. 12;by Robert Kirkman and Charlie Adlard;10 weeks on the list","BLEACH (3-IN-1 EDITION), VOL. 2;by Tite Kubo;2 weeks on the list","MIDDLE SCHOOL, THE WORST YEARS OF MY LIFE;by James Patterson and Chris Tebbetts;8 weeks on the list",THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN;by Sherman Alexie. Illustrated by Ellen Forney;108 weeks on the list,LEGO HARRY POTTER;by the DK staff;14 weeks on the list,PRETTY LITTLE LIARS;by Sara Shepard;53 weeks on the list,TOTAL MONEY MAKEOVER;by Dave Ramsey;,THE BIG SHORT;by Michael Lewis;,1493;by Charles C. Mann;
5,NOW YOU SEE HER;by James Patterson and Michael Ledwidge;8 weeks on the list,COLD VENGEANCE;by Douglas Preston and Lincoln Child;3 weeks on the list,CUTTING FOR STONE;by Abraham Verghese;82 weeks on the list,,,SARAH’S KEY;by Tatiana de Rosnay;,THE IMMORTAL LIFE OF HENRIETTA LACKS;by Rebecca Skloot;30 weeks on the list,1493;by Charles C. Mann;2 weeks on the list,EMPIRE OF THE SUMMER MOON;by S.C. Gwynne;15 weeks on the list,BOSSYPANTS;by Tina Fey;20 weeks on the list,"AFTERSHOCK;by David Wiedemer, Robert A. Wiedemer and Cindy Spitzer;New this week",CRAZY LOVE;by Francis Chan with Danae Yankoski;44 weeks on the list,IN THE GARDEN OF BEASTS;by Erik Larson;,"BALTIMORE, VOL. 1;by Mike Mignola and others;2 weeks on the list","BLACKEST NIGHT: BLACK LANTERN CORPS, VOL. 1;by Peter Tomasi and James Robinson;4 weeks on the list","FULLMETAL ALCHEMIST (3-IN-1 EDITION), VOL. 2;by Hiromu Arakawa;3 weeks on the list",NEVER HAVE I EVER;by Sara Shepard;3 weeks on the list,SOUL SURFER;by Bethany Hamilton with Sheryl Berk and Rick Bundschuh;16 weeks on the list,SILVERLICIOUS;written and illustrated by Victoria Kann;28 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;136 weeks on the list,SWITCH;by Chip Heath and Dan Heath;,FREAKONOMICS;by Steven D. Levitt and Stephen J. Dubner;,SEAL TEAM SIX;by Howard E. Wasdin and Stephen Templin;
6,A DANCE WITH DRAGONS;by George R. R. Martin;6 weeks on the list,GHOST STORY;by Jim Butcher;4 weeks on the list,WATER FOR ELEPHANTS;by Sara Gruen;134 weeks on the list,,,THE CONFESSION;by John Grisham;,BOSSYPANTS;by Tina Fey;20 weeks on the list,THE GREATER JOURNEY;by David McCullough;13 weeks on the list,THE GLASS CASTLE;by Jeannette Walls;233 weeks on the list,THE IMMORTAL LIFE OF HENRIETTA LACKS;by Rebecca Skloot;30 weeks on the list,THE SECRET;by Rhonda Byrne;189 weeks on the list,RADICAL;by David Platt;61 weeks on the list,UNLIKELY FRIENDSHIPS;by Jennifer Holland;,"AMERICAN VAMPIRE, VOL. 1;by Scott Snyder, Stephen King and Rafael Albuquereque;8 weeks on the list",SCOTT PILGRIM: PRECIOUS LITTLE LIFE;by Bryan Lee O’Malley;76 weeks on the list,"AI ORE-LOVE ME, VOL. 2;by Mayu Shinjo;3 weeks on the list",THE LYING GAME;by Sara Shepard;9 weeks on the list,THE NINE LIVES OF CHLOE KING;by Liz Braswell;10 weeks on the list,PRESS HERE;by Hervé Tullet;18 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;215 weeks on the list,RECKLESS ENDANGERMENT;by Gretchen Morgenson and Joshua Rosner;,DRIVE;by Daniel H. Pink;,THE SECRETS OF THE FBI;by Ronald Kessler;
7,SAFE HAVEN;by Nicholas Sparks;3 weeks on the list,THE IDEAL MAN;by Julie Garwood;2 weeks on the list,ROOM;by Emma Donoghue;16 weeks on the list,,,A DANCE WITH DRAGONS;by George R. R. Martin;,AFTER AMERICA;by Mark Steyn;2 weeks on the list,BOSSYPANTS;by Tina Fey;20 weeks on the list,THE EMPEROR OF ALL MALADIES;by Siddhartha Mukherjee;2 weeks on the list,AFTER AMERICA;by Mark Steyn;2 weeks on the list,THE 4-HOUR BODY;by Timothy Ferriss;36 weeks on the list,OLD RULES OF MARKETING ARE DEAD;by  Timothy R. Pearson;New this week,OUTLIERS;by Malcolm Gladwell;,"BRIGHTEST DAY, VOL. 2;by Geoff Johns and Peter J. Tomasi;13 weeks on the list","THE WALKING DEAD, VOL. 13;by Robert Kirkman and Charlie Adlard;22 weeks on the list","SAKURA HIME: THE LEGEND OF PRINCESS SAKURA, VOL. 3;by  Arina Tanemura;3 weeks on the list",THE LOST HERO;by Rick Riordan;45 weeks on the list,THEODORE BOONE: KID LAWYER;by John Grisham;16 weeks on the list,SHOULD I SHARE MY ICE CREAM? (AN ELEPHANT AND PIGGIE BOOK);written and illustrated by Mo Willems;9 weeks on the list,MAGIC TREE HOUSE;by Mary Pope Osborne. Illustrated by Sal Murdocca;244 weeks on the list,MONEY CLASS;by Suze Orman;,MONEYBALL;by  Michael Lewis;,LOST IN SHANGRI-LA;by Mitchell Zuckoff;
8,A GAME OF THRONES;by George R.R. Martin;19 weeks on the list,PORTRAIT OF A SPY;by Daniel Silva;5 weeks on the list,THE ART OF RACING IN THE RAIN;by Garth Stein;115 weeks on the list,,,A GAME OF THRONES;by George R.R. Martin;,OUTLIERS;by Malcolm Gladwell;11 weeks on the list,THROUGH MY EYES;by Tim Tebow with Nathan Whitaker;12 weeks on the list,THE BOY WHO CAME BACK FROM HEAVEN;by Kevin Malarkey and Alex Malarkey;7 weeks on the list,GHOST IN THE WIRES;by Kevin Mitnick with William L. Simon;New this week,"NOTHING TO LOSE, EVERYTHING TO GAIN;by Ryan Blair;2 weeks on the list",THE HAPPINESS PROJECT;by Gretchen Rubin;25 weeks on the list,AFTER AMERICA;by Mark Steyn;,BLOOD WORK;by Kim Harrison and Pedro Maia;6 weeks on the list,SCOTT PILGRIM AND THE INFINITE SADNESS;by Bryan Lee O’Malley;54 weeks on the list,"BLACK BIRD, VOL. 5;by Kanoko Sakurakoji;7 weeks on the list",THEODORE BOONE: THE ABDUCTION;by John Grisham;11 weeks on the list,ALONG FOR THE RIDE;by Sarah Dessen;19 weeks on the list,A SICK DAY FOR AMOS McGEE;by Philip C. Stead. Illustrated by Erin E. Stead;32 weeks on the list,PERFECT CHEMISTRY;by Simone Elkeles;New this week,DELIVERING HAPPINESS;by Tony Hsieh;,OLD RULES OF MARKETING ARE DEAD;by  Timothy R. Pearson;,DEMONIC;by Ann Coulter;
9,THE CONFESSION;by John Grisham;9 weeks on the list,VICTORY AND HONOR;by W. E. B. Griffin and William E. Butterworth IV;2 weeks on the list,THE ALCHEMIST;by Paulo Coelho;190 weeks on the list,,,CUTTING FOR STONE;by Abraham Verghese;,1493;by Charles C. Mann;2 weeks on the list,SEAL TEAM SIX;by Howard E. Wasdin and Stephen Templin;15 weeks on the list,THE OTHER WES MOORE;by Wes Moore;7 weeks on the list,"GOD, NO!;by Penn Jillette;New this week",I HAVE NOTHING TO WEAR!;by Jill Martin and Dana Ravich;New this week,THE POWER OF NOW;by Eckhart Tolle;103 weeks on the list,1493;by Charles C. Mann;,COWBOYS AND ALIENS;by Scott Mitchell Rosenberg;5 weeks on the list,"COWBOYS AND ALIENS;by Scott M. Rosenberg, Fred Van Lente and others;6 weeks on the list","NARUTO, VOL. 48;by Masashi Kishimoto;19 weeks on the list",SUPER DIAPER BABY 2;written and illustrated by Dav Pilkey;8 weeks on the list,SAVVY;by Ingrid Law;31 weeks on the list,LADYBUG GIRL AND THE BUG SQUAD;by David Soman and Jacky Davis;16 weeks on the list,DORK DIARIES;by Rachel Renée Russell;11 weeks on the list,STRENGTHS-BASED LEADERSHIP;by Tom Rath and Barry Conchie;,SUPERFREAKONOMICS;by Steven D. Levitt and Stephen J. Dubner;,RECKLESS ENDANGERMENT;by Gretchen Morgenson and Joshua Rosner;
10,WATER FOR ELEPHANTS;by Sara Gruen;30 weeks on the list,THE GIRL WHO KICKED THE HORNET’S NEST;by Stieg Larsson;65 weeks on the list,THE POSTCARD KILLERS;by James Patterson and Liza Marklund;6 weeks on the list,,,WATER FOR ELEPHANTS;by Sara Gruen;,THE GREATER JOURNEY;by David McCullough;13 weeks on the list,OF THEE I ZING;by Laura Ingraham with Raymond Arroyo;6 weeks on the list,TIPPING POINT;by Malcolm Gladwell;358 weeks on the list,SEAL TEAM SIX;by Howard E. Wasdin and Stephen Templin;15 weeks on the list,LOVE WINS;by Rob Bell;22 weeks on the list,ERASING HELL;by Francis Chan and Preston Sprinkle;7 weeks on the list,THE GREATER JOURNEY;by David McCullough;,BATMAN: BRUCE WAYNE — THE ROAD HOME;by various;5 weeks on the list,THE GRIFF;by Christopher Moore and Ian Corson;5 weeks on the list,"NARUTO (3-IN-1 EDITION), VOL. 1;by Masashi Kishimoto;New this week",WHAT HAPPENED TO GOODBYE;by Sarah Dessen;15 weeks on the list,THE MAZE RUNNER;by James Dashner;22 weeks on the list,"NANCY CLANCY, SECRET ADMIRER;by Jane O'Connor. Illustrated by Robin Preiss Glasser;10 weeks on the list",WARRIORS;by Erin Hunter;105 weeks on the list,ENCHANTMENT;by Guy Kawasaki;,THE CHECKLIST MANIFESTO;by Atul Gawande;,A FIRST-RATE MADNESS;by Nassir Ghaemi;
