,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,BLACK HILLS;by Nora Roberts;New this week,THE SHACK;by William P. Young;60 weeks on the list,,OUTLIERS;by Malcolm Gladwell;34 weeks on the list,GLENN BECK’S ‘COMMON SENSE’;by Glenn Beck;5 weeks on the list,"ACT LIKE A LADY, THINK LIKE A MAN;by Steve Harvey with Denene Millner;24 weeks on the list",WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;419 weeks on the list,"GREEN LANTERN: RAGE OF THE RED LANTERNS;by Geoff Johns, Shane Davis and others;2 weeks on the list",WATCHMEN;by Alan Moore and Dave Gibbons;20 weeks on the list,"NARUTO, VOL. 45;by Masashi Kishimoto;New this week",L.A. CANDY;by Lauren Conrad;4 weeks on the list,BLUE MOON;by Alyson Noël;New this week,GOLDILICIOUS;written and illustrated by Victoria Kann;7 weeks on the list,THE TWILIGHT SAGA;by Stephenie Meyer;101 weeks on the list
2,SWIMSUIT;by James Patterson and Maxine Paetro;2 weeks on the list,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;3 weeks on the list,,LIBERTY AND TYRANNY;by Mark R. Levin;16 weeks on the list,MICHAEL JACKSON;edited by Joe Funk;New this week,THE LAST LECTURE;by Randy Pausch with Jeffrey Zaslow;66 weeks on the list,COOK YOURSELF THIN;by the staff of Lifetime Television;10 weeks on the list,ASTERIOS POLYP;by David Mazzucchelli;New this week,"FABLES, VOL. 1;by Bill Willingham and Lan Medina;10 weeks on the list","FRUITS BASKET, VOL. 23;by Natsuki Takaya;New this week",ALONG FOR THE RIDE;by Sarah Dessen;4 weeks on the list,THE DANGEROUS DAYS OF DANIEL X;by James Patterson and Michael Ledwidge;New this week,GALLOP!;written and illustrated by Rufus Butler Seder;87 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;105 weeks on the list
3,FINGER LICKIN’ FIFTEEN;by Janet Evanovich;3 weeks on the list,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY;by Mary Ann Shaffer and Annie Barrows;10 weeks on the list,,CATASTROPHE;by Dick Morris and Eileen McGann;3 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;128 weeks on the list,MASTER YOUR METABOLISM;by Jillian Michaels with Mariska van Aalst;14 weeks on the list,THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;42 weeks on the list,"FINAL CRISIS;by Grant Morrison, J. G. Jones, Carlos Pacheco and Doug Mahnke;4 weeks on the list","ALL STAR BATMAN AND ROBIN, THE BOY WONDER;by Frank Miller and Jim Lee;2 weeks on the list","NEGIMA! MAGISTER NEGI MAGI, VOL. 23;by Ken Akamatsu;New this week",THE HUNGER GAMES;by Suzanne Collins;44 weeks on the list,EVERMORE;by Alyson Noël;23 weeks on the list,TEA PARTIES;by Jane O’Connor. Illustrated by Robin Preiss Glasser;2 weeks on the list,HARRY POTTER;by J.K. Rowling;220 weeks on the list
4,THE DEVIL’S PUNCHBOWL;by Greg Iles;New this week,THE TIME TRAVELER'S WIFE;by Audrey Niffenegger;4 weeks on the list,,HORSE SOLDIERS;by Doug Stanton;9 weeks on the list,I HOPE THEY SERVE BEER IN HELL;by Tucker Max;93 weeks on the list,EXCUSES BEGONE!;by Wayne W. Dyer;7 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;102 weeks on the list,HALO: UPRISING;by Brian Michael Bendis and Alex Maleev;5 weeks on the list,V FOR VENDETTA;by Alan Moore and David Lloyd;16 weeks on the list,"THE DARK-HUNTERS, VOL. 1;by Sherrilyn Kenyon and Claudia Campos;New this week",THIRTEEN REASONS WHY;by Jay Asher;38 weeks on the list,THE BOOK THIEF;by Markus Zusak;96 weeks on the list,EXPLORER EXTRAORDINAIRE!;by Jane O’Connor. Illustrated by Robin Preiss Glasser;11 weeks on the list,THE CLIQUE;by Lisi Harrison;10 weeks on the list
5,THE APOSTLE;by Brad Thor;2 weeks on the list,MY SISTER’S KEEPER;by Jodi Picoult;42 weeks on the list,,THE END OF OVEREATING;by David A. Kessler;10 weeks on the list,JULIE & JULIA;by Julie Powell;2 weeks on the list,THE SECRET;by Rhonda Byrne;131 weeks on the list,SKINNY BITCH;by Kim Barnouin;104 weeks on the list,BATMAN: THE KILLING JOKE;by Alan Moore and Brian Bolland;18 weeks on the list,"THE SANDMAN: PRELUDES AND NOCTURNES;by Neil Gaiman, Sam Kieth, Mike Dringenberg and Malcolm Jones III;7 weeks on the list","TSUBASA: RESERVOIR CHRONICLE, VOL. 22;by  Clamp;New this week",TWILIGHT: DIRECTOR’S NOTEBOOK;by Catherine Hardwicke;17 weeks on the list,LOCK AND KEY;by Sarah Dessen;9 weeks on the list,THE CURIOUS GARDEN;written and illustrated by Peter Brown;13 weeks on the list,HOUSE OF NIGHT;by P.C. Cast and Kristin Cast;46 weeks on the list
6,BURN;by Linda Howard;New this week,OLIVE KITTERIDGE;by Elizabeth Strout;12 weeks on the list,,THE GIRLS FROM AMES;by Jeffrey Zaslow;11 weeks on the list,BLINK;by Malcolm Gladwell;91 weeks on the list,THE NOTICER;by Andy Andrews;9 weeks on the list,HUNGRY GIRL 200 UNDER 200;by Lisa Lillien;13 weeks on the list,Batman: R.I.P.;by Grant Morrison and Tony Daniel;20 weeks on the list,TRANSFORMERS: REVENGE OF THE FALLEN — DEFIANCE;by Chris Mowry and Dan Khanna;3 weeks on the list,"JUNJO ROMANTICA, VOL. 10;by Shungiku Nakamura;New this week",THE GRAVEYARD BOOK;by Neil Gaiman. Illustrated by Dave McKean;41 weeks on the list,THE MYSTERIOUS BENEDICT SOCIETY;by Trenton Lee Stewart. Illustrated by Carson Ellis;47 weeks on the list,LLAMA LLAMA MISSES MAMA;written and illustrated by Anna Dewdney;11 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;26 weeks on the list
7,THE DOOMSDAY KEY;by James Rollins;3 weeks on the list,PRIDE AND PREJUDICE AND ZOMBIES;by Jane Austen and Seth Grahame-Smith;15 weeks on the list,,"ARE YOU THERE, VODKA? IT’S ME, CHELSEA;by Chelsea Handler;46 weeks on the list",WHEN YOU ARE ENGULFED IN FLAMES;by David Sedaris;6 weeks on the list,TOTAL MONEY MAKEOVER;by Dave Ramsey;15 weeks on the list,THE PURPOSE-DRIVEN LIFE;by Rick Warren;54 weeks on the list,JOKER;by Brian Azzarello and Lee Bermejo;18 weeks on the list,THE SANDMAN: THE DOLL’S HOUSE;by Neil Gaiman and others;New this week,"KITCHEN PRINCESS, VOL. 10;by Miyuki Kobayashi and Natsumi Ando;New this week",THE AWAKENING;by Kelley Armstrong;11 weeks on the list,THE BOY IN THE STRIPED PAJAMAS;by John Boyne;36 weeks on the list,SWING!;written and illustrated by Rufus Butler Seder;39 weeks on the list,WICKED;by Nancy Holder and Debbie Viguié;New this week
8,THE HELP;by Kathryn Stockett;15 weeks on the list,THE ART OF RACING IN THE RAIN;by Garth Stein;5 weeks on the list,,TEARS IN THE DARKNESS;by Michael Norman and Elizabeth M. Norman;3 weeks on the list,PUBLIC ENEMIES;by Bryan Burrough;5 weeks on the list,THE 4-HOUR WORKWEEK;by Timothy Ferriss;50 weeks on the list,THE POWER OF NOW;by Eckhart Tolle;72 weeks on the list,MARVEL ZOMBIES;by Fred Van Lente and Kev Walker;12 weeks on the list,"DEADPOOL, VOL. 1;by Daniel Way and Paco Medina;3 weeks on the list","NARUTO, VOL. 43;by Masashi Kishimoto;17 weeks on the list",MILES TO GO;by Miley Cyrus;19 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;25 weeks on the list,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA;by Greg Mortenson and Susan L. Roth;25 weeks on the list,THE MORTAL INSTRUMENTS;by Cassandra Clare;16 weeks on the list
9,RETURN TO SULLIVANS ISLAND;by Dorothea Benton Frank;2 weeks on the list,THE ALCHEMIST;by Paulo Coelho;95 weeks on the list,,MOMMYWOOD;by Tori Spelling with Hilary Liftin;5 weeks on the list,TIPPING POINT;by Malcolm Gladwell;249 weeks on the list,GOT FIGHT?;by Forrest Griffin with Erich Krauss;4 weeks on the list,A NEW EARTH;by Eckhart Tolle;56 weeks on the list,DARK TOWER: TREACHERY;by Peter David and Robin Furth;12 weeks on the list,"BUFFY THE VAMPIRE SLAYER: SEASON 8, VOL. 4;by Joss Whedon, Jeph Loeb and Karl Moline;9 weeks on the list","BLEACH, VOL. 27;by Tite Kubo;6 weeks on the list",WINGS;by Aprilynne Pike;9 weeks on the list,THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN;by Sherman Alexie. Illustrated by Ellen Forney;16 weeks on the list,LADYBUG GIRL AND BUMBLEBEE BOY;by David Soman and Jacky Davis. Illustrated by David Soman.;17 weeks on the list,VAMPIRE DIARIES;by L. J. Smith;11 weeks on the list
10,THE CASTAWAYS;by Elin Hilderbrand;New this week,A SUMMER AFFAIR;by Elin Hilderbrand;5 weeks on the list,,FIRST THINGS FIRST;by Kurt Warner and Brenda Warner with Jennifer Schuchmann;New this week,IN DEFENSE OF FOOD;by Michael Pollan;11 weeks on the list,KITCHEN EXPRESS;by Mark Bittman;New this week,MARTHA STEWART'S CUPCAKES;by the editors of Martha Stewart Living;6 weeks on the list,CIVIL WAR;by Mark Millar and Steve McNiven;12 weeks on the list,"100 BULLETS, VOL. 13;by Brian Azzarello and Eduardo Risso;New this week","CAPTIVE HEARTS, VOL. 5;by Matsuri Hino;New this week",DORK DIARIES;written and illustrated by Rachel Renée Russell;5 weeks on the list,THE MYSTERIOUS BENEDICT SOCIETY AND THE PERILOUS JOURNEY;by Trenton Lee Stewart. Illustrated by Diana Sudyka;7 weeks on the list,ELEPHANTS CANNOT DANCE!;written and illustrated by Mo Willems;5 weeks on the list,PRETTY LITTLE LIARS;by Sara Shepard;11 weeks on the list
