,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,TOWERS OF MIDNIGHT;by Robert Jordan and Brandon Sanderson;New this week,HAPPY EVER AFTER;by Nora Roberts;New this week,,LIFE;by Keith Richards with James Fox;2 weeks on the list,"EAT, PRAY, LOVE;by Elizabeth Gilbert;196 weeks on the list",BAREFOOT CONTESSA: HOW EASY IS THAT?;by Ina Garten;2 weeks on the list,RACHAEL RAY'S LOOK AND COOK;by Rachael Ray;New this week,"SUPERMAN: EARTH ONE, VOL. 2;by J. Michael Straczynski and Shane Davis;2 weeks on the list","THE WALKING DEAD COMPENDIUM, VOL. 1;by Robert Kirkman and others;5 weeks on the list","NARUTO, VOL. 49;by Masashi Kishimoto;5 weeks on the list",THE LOST HERO;by Rick Riordan;4 weeks on the list,"STEFAN’S DIARIES: VOL. 1, ORIGINS;by   L. J. Smith and Kevin Williamson & Julie Plec;New this week",LLAMA LLAMA HOLIDAY DRAMA;by Anna Dewdney;3 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;95 weeks on the list
2,THE CONFESSION;by John Grisham;2 weeks on the list,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;72 weeks on the list,,BROKE;by Glenn Beck and Kevin Balfe;2 weeks on the list,INSIDE OF A DOG;by Alexandra Horowitz;5 weeks on the list,DOUBLE DELICIOUS;by Jessica Seinfeld;2 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;171 weeks on the list,"SERENITY: THE SHEPHERD’S TALE;by  Joss Whedon, Zack Whedon and Chris Samnee;New this week",SCOTT PILGRIM: PRECIOUS LITTLE LIFE;by Bryan Lee O’Malley;35 weeks on the list,"BLACK BUTLER, VOL. 3;by Yana Toboso;2 weeks on the list","JUSTIN BIEBER, FIRST STEP 2 FOREVER;by Justin Bieber;4 weeks on the list",WITCH AND WIZARD;by James Patterson and Gabrielle Charbonnet;New this week,FABULOUS FASHION BOUTIQUE;by Jane O’Connor. Illustrated by Robin Preiss Glasser;4 weeks on the list,THE HUNGER GAMES;by Suzanne Collins;11 weeks on the list
3,INDULGENCE IN DEATH;by J. D. Robb;New this week,THE GIRL WHO PLAYED WITH FIRE;by Stieg Larsson;33 weeks on the list,,UNBEARABLE LIGHTNESS;by Portia de Rossi;New this week,THE GLASS CASTLE;by Jeannette Walls;192 weeks on the list,GUINNESS WORLD RECORDS 2011;by Ina Garten;8 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;485 weeks on the list,THE ADVENTURES OF OOK AND GLUK;by George Beard and Harold Hutchins;13 weeks on the list,SCOTT PILGRIM: GETS IT TOGETHER;by Bryan Lee O’Malley;27 weeks on the list,NEGIMA! 28;by Ken Akamatsu;2 weeks on the list,"THE RED PYRAMID: THE KANE CHRONICLES, BOOK ONE;by Rick Riordan and Orpheus Collar;27 weeks on the list",FALLEN;by Lauren Kate;6 weeks on the list,KNUFFLE BUNNY FREE;written and illustrated by Mo Willems;6 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;174 weeks on the list
4,THE GIRL WHO KICKED THE HORNET’S NEST;by Stieg Larsson;24 weeks on the list,LITTLE BEE;by Chris Cleave;38 weeks on the list,,EARTH (THE BOOK);by Jon Stewart and others;7 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;197 weeks on the list,CAKE BOSS;by Buddy Valastro;New this week,"EAT THIS, NOT THAT! 2011;David Zinczenko with Matt Goulding;4 weeks on the list","THE WALKING DEAD, BOOK 6;by Robert Kirkman and Charlie Adlard;2 weeks on the list",SCOTT PILGRIM VS. THE WORLD;by Bryan Lee O’Malley;31 weeks on the list,"BAKUMAN, VOL. 2;by Takeshi Obata and Tsugumi Ohba;New this week",CRESCENDO;by Becca Fitzpatrick;4 weeks on the list,THE FLEDGLING HANDBOOK 101;by P.C. Cast with Kim Doner;2 weeks on the list,HEADS;written and illustrated by Matthew Van Fleet;9 weeks on the list,THE 39 CLUES;by various authors;70 weeks on the list
5,AMERICAN ASSASSIN;by Vince Flynn;4 weeks on the list,CUTTING FOR STONE;by Abraham Verghese;41 weeks on the list,,ME;by Ricky Martin;New this week,STONES INTO SCHOOLS;by Greg Mortenson;2 weeks on the list,THE TATTOO CHRONICLES;by Kat Von D with Sandra Bark;2 weeks on the list,CRAZY LOVE;by Francis Chan with Danae Yankoski;3 weeks on the list,X'ED OUT;by Charles Burns;3 weeks on the list,SCOTT PILGRIM AND THE INFINITE SADNESS;by Bryan Lee O’Malley;23 weeks on the list,"D.GRAY-MAN, VOL. 19;by Katsura Hoshino;New this week",TORMENT;by Lauren Kate;6 weeks on the list,THE BOOK THIEF;by Markus Zusak;165 weeks on the list,LEGO STAR WARS;by Simon Beecroft;46 weeks on the list,BIG NATE;written and illustrated by Lincoln Peirce;3 weeks on the list
6,MOONLIGHT MILE;by Dennis Lehane;New this week,FOR COLORED GIRLS WHO HAVE CONSIDERED SUICIDE/WHEN THE RAINBOW IS ENUF;by Ntozake Shange;2 weeks on the list,,THEY CALL ME BABA BOOEY;by Gary Dell’Abate with Chad Millman;New this week,SECRETARIAT;by William Nack;5 weeks on the list,DELIVERING HAPPINESS;by Tony Hsieh;22 weeks on the list,"COOK THIS, NOT THAT! EASY AND AWESOME 350-CALORIE MEALS;by David Zinczenko and Matt Goulding;3 weeks on the list","THE WALKING DEAD, BOOK 1;by Robert Kirkman, Tony Moore and Charlie Adlard;7 weeks on the list",SCOTT PILGRIM VS. THE UNIVERSE;by Bryan Lee O’Malley;29 weeks on the list,"SOUL EATER, VOL. 4;by Atsushi Ohkubo;2 weeks on the list",VIRALS;by Kathy Reichs;New this week,THE GRAVEYARD BOOK;by Neil Gaiman. Illustrated by Dave McKean;6 weeks on the list,OLIVIA GOES TO VENICE;written and illustrated by Ian Falconer;5 weeks on the list,BLUE BLOODS;by Melissa de la Cruz;15 weeks on the list
7,WORTH DYING FOR;by Lee Child;3 weeks on the list,THE ART OF RACING IN THE RAIN;by Garth Stein;74 weeks on the list,,THE LAST BOY;by Jane Leavy;4 weeks on the list,"ARE YOU THERE, VODKA? IT’S ME, CHELSEA;by Chelsea Handler;45 weeks on the list",THE POWER;by Rhonda Byrne;12 weeks on the list,THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;103 weeks on the list,THE EXILE: AN OUTLANDER GRAPHIC NOVEL;by Diana Gabaldon and Hoang Nguyen;7 weeks on the list,SCOTT PILGRIM’S FINEST HOUR;by Bryan Lee O’Malley;16 weeks on the list,"BLACK BIRD, VOL. 6;by Kanoko Sakurakoji;5 weeks on the list",HARRY POTTER FILM WIZARDRY;by Brian Sibley;3 weeks on the list,"HUSH, HUSH;by Becca Fitzpatrick;7 weeks on the list",IT’S A BOOK;written and illustrated by Lane Smith;12 weeks on the list,THE TWILIGHT SAGA;by Stephenie Meyer;170 weeks on the list
8,FALL OF GIANTS;by Ken Follett;6 weeks on the list,HALF BROKE HORSES;by Jeannette Walls;9 weeks on the list,,IN FIFTY YEARS WE'LL ALL BE CHICKS;by Adam Carolla;New this week,THE ACCIDENTAL BILLIONAIRES;by Ben Mezrich;7 weeks on the list,SIMPLE TIMES;by Denis Leary;New this week,RADICAL;by David Platt;22 weeks on the list,BLACKEST NIGHT;by Geoff Johns and Ivan Reis;16 weeks on the list,"THE WALKING DEAD, VOL. 1;by Robert Kirkman and Tony Moore;51 weeks on the list","XXXHOLIC, VOL. 16;by Clamp;2 weeks on the list",CLOCKWORK ANGEL;by Cassandra Clare;10 weeks on the list,"NERDS (BOOK ONE: NATIONAL ESPIONAGE, RESCUE, AND DEFENSE SOCIETY);by Michael Buckley;3 weeks on the list",ART AND MAX;written and illustrated by David Wiesner;4 weeks on the list,RANGER’S APPRENTICE;by John Flanagan;58 weeks on the list
9,IN THE COMPANY OF OTHERS;by Jan Karon;3 weeks on the list,THE FINKLER QUESTION;by Howard Jacobson;4 weeks on the list,,"AUTOBIOGRAPHY OF MARK TWAIN, VOL. 1;by Mark Twain;3 weeks on the list",MY HORIZONTAL LIFE;by Chelsea Handler;106 weeks on the list,A COURSE IN WEIGHT LOSS;by Barbra Streisand;New this week,WAITING FOR ‘SUPERMAN’;edited by Karl Weber;6 weeks on the list,X-MEN: SECOND COMING;by various;5 weeks on the list,"BUFFY THE VAMPIRE SLAYER: SEASON 8, VOL. 7;by Brad Meltzer, Joss Whedon and others;3 weeks on the list","HETALIA AXIS POWERS, VOL. 1;by Hidekaz Himaruya;7 weeks on the list",BEAUTIFUL DARKNESS;by Kami Garcia and Margaret Stohl;4 weeks on the list,SAVVY;by Ingrid Law;24 weeks on the list,"DC SUPER HEROES, THE ULTIMATE POP-UP BOOK;by the DC Comics staff and Matthew Reinhart;3 weeks on the list",HARRY POTTER;by J.K. Rowling;232 weeks on the list
10,SQUIRREL SEEKS CHIPMUNK;by David Sedaris. Illustrated by Ian Falconer;6 weeks on the list,SARAH’S KEY;by Tatiana de Rosnay;91 weeks on the list,,PINHEADS AND PATRIOTS;by Bill O'Reilly;8 weeks on the list,FREAKONOMICS;by Steven D. Levitt and Stephen J. Dubner;63 weeks on the list,THE ESSENTIAL NEW YORK TIMES COOKBOOK;by Amanda Hesser;New this week,"FOOD RULES;by Michael Pollan, Illustrated by Maira Kalman;44 weeks on the list","AMERICAN VAMPIRE, VOL. 1;by Scott Snyder, Stephen King and Rafael Albuquereque;4 weeks on the list",PERCY JACKSON & THE OLYMPIANS: THE LIGHTNING THIEF;by Robert Venditti and Attila Futaki;4 weeks on the list,"OTOMEN, VOL. 8;by Aya Kanno;New this week",THE SCORCH TRIALS;by James Dashner;4 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;93 weeks on the list,"WHEREVER YOU ARE, MY LOVE WILL FIND YOU;written and illustrated by Nancy Tillman;5 weeks on the list",MORGANVILLE VAMPIRES;by Rachel Caine;9 weeks on the list
