,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,WORTH DYING FOR;by Lee Child;New this week,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;70 weeks on the list,,EARTH (THE BOOK);by Jon Stewart and others;5 weeks on the list,"EAT, PRAY, LOVE;by Elizabeth Gilbert;194 weeks on the list",GUINNESS WORLD RECORDS 2011;by Ina Garten;6 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;169 weeks on the list,X'ED OUT;by Charles Burns;New this week,"BUFFY THE VAMPIRE SLAYER: SEASON 8, VOL. 7;by Brad Meltzer, Joss Whedon and others;New this week","NARUTO, VOL. 49;by Masashi Kishimoto;3 weeks on the list",THE LOST HERO;by Rick Riordan;2 weeks on the list,THE BOOK THIEF;by Markus Zusak;163 weeks on the list,LLAMA LLAMA HOLIDAY DRAMA;by Anna Dewdney;New this week,THE HUNGER GAMES;by Suzanne Collins;9 weeks on the list
2,IN THE COMPANY OF OTHERS;by Jan Karon;New this week,THE GIRL WHO PLAYED WITH FIRE;by Stieg Larsson;31 weeks on the list,,"AUTOBIOGRAPHY OF MARK TWAIN, VOL. 1;by Mark Twain;New this week",THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;195 weeks on the list,DELIVERING HAPPINESS;by Tony Hsieh;20 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;483 weeks on the list,THE EXILE: AN OUTLANDER GRAPHIC NOVEL;by Diana Gabaldon and Hoang Nguyen;5 weeks on the list,SCOTT PILGRIM: PRECIOUS LITTLE LIFE;by Bryan Lee O’Malley;33 weeks on the list,"BLACK BIRD, VOL. 6;by Kanoko Sakurakoji;3 weeks on the list",CRESCENDO;by Becca Fitzpatrick;2 weeks on the list,FALLEN;by Lauren Kate;4 weeks on the list,"SCAREDY-CAT, SPLAT!;written and illustrated by Rob Scotton;6 weeks on the list",DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;93 weeks on the list
3,AMERICAN ASSASSIN;by Vince Flynn;2 weeks on the list,LITTLE BEE;by Chris Cleave;36 weeks on the list,,TRICKLE UP POVERTY;by Michael Savage;3 weeks on the list,THE GLASS CASTLE;by Jeannette Walls;190 weeks on the list,BOBBY FLAY'S THROWDOWN!;by Bobby Flay with Stephanie Banyas and Miriam Garron;2 weeks on the list,WAITING FOR ‘SUPERMAN’;edited by Karl Weber;4 weeks on the list,BATMAN: LIFE AFTER DEATH;by Tony Daniel;New this week,SCOTT PILGRIM VS. THE WORLD;by Bryan Lee O’Malley;29 weeks on the list,"HETALIA AXIS POWERS, VOL. 1;by Hidekaz Himaruya;5 weeks on the list","JUSTIN BIEBER, FIRST STEP 2 FOREVER;by Justin Bieber;2 weeks on the list",THE GRAVEYARD BOOK;by Neil Gaiman. Illustrated by Dave McKean;4 weeks on the list,FABULOUS FASHION BOUTIQUE;by Jane O’Connor. Illustrated by Robin Preiss Glasser;2 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;172 weeks on the list
4,THE GIRL WHO KICKED THE HORNET’S NEST;by Stieg Larsson;22 weeks on the list,CUTTING FOR STONE;by Abraham Verghese;39 weeks on the list,,THE LAST BOY;by Jane Leavy;2 weeks on the list,INSIDE OF A DOG;by Alexandra Horowitz;3 weeks on the list,THE POWER;by Rhonda Byrne;10 weeks on the list,CRAZY LOVE;by Francis Chan with Danae Yankoski;New this week,THE OUTFIT;by Darwyn Cooke;3 weeks on the list,SCOTT PILGRIM AND THE INFINITE SADNESS;by Bryan Lee O’Malley;21 weeks on the list,"YU-GI-OH! GX, VOL. 5;by Kazuki Takahashi and Naoyuki Kageyama;3 weeks on the list","THE RED PYRAMID: THE KANE CHRONICLES, BOOK ONE;by Rick Riordan and Orpheus Collar;25 weeks on the list",THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN;by Sherman Alexie. Illustrated by Ellen Forney;79 weeks on the list,ZEN GHOSTS;written and illustrated by Jon J Muth;5 weeks on the list,BIG NATE;written and illustrated by Lincoln Peirce;New this week
5,FALL OF GIANTS;by Ken Follett;4 weeks on the list,HALF BROKE HORSES;by Jeannette Walls;7 weeks on the list,,PINHEADS AND PATRIOTS;by Bill O'Reilly;6 weeks on the list,FREAKONOMICS;by Steven D. Levitt and Stephen J. Dubner;61 weeks on the list,POWER THOUGHTS;by Joyce Meyer;6 weeks on the list,"COOK THIS, NOT THAT! EASY AND AWESOME 350-CALORIE MEALS;by David Zinczenko and Matt Goulding;New this week",THE ADVENTURES OF OOK AND GLUK;by George Beard and Harold Hutchins;11 weeks on the list,SCOTT PILGRIM’S FINEST HOUR;by Bryan Lee O’Malley;14 weeks on the list,"MAXIMUM RIDE, VOL. 3;by James Patterson and NaRae Lee;10 weeks on the list",TORMENT;by Lauren Kate;4 weeks on the list,THE MAZE RUNNER;by James Dashner;4 weeks on the list,KNUFFLE BUNNY FREE;written and illustrated by Mo Willems;4 weeks on the list,THE TWILIGHT SAGA;by Stephenie Meyer;168 weeks on the list
6,SAFE HAVEN;by Nicholas Sparks;6 weeks on the list,THE ART OF RACING IN THE RAIN;by Garth Stein;72 weeks on the list,,AT HOME;by Bill Bryson;3 weeks on the list,THE ACCIDENTAL BILLIONAIRES;by Ben Mezrich;5 weeks on the list,"LOVE, LUST AND FAKING IT;by Jenny McCarthy;4 weeks on the list","EAT THIS, NOT THAT! 2011;David Zinczenko with Matt Goulding;2 weeks on the list",WITCH & WIZARD: BATTLE FOR SHADOWLAND;by Dara Naraghi and Victor Santos;2 weeks on the list,SCOTT PILGRIM VS. THE UNIVERSE;by Bryan Lee O’Malley;27 weeks on the list,"CHI’S SWEET HOME, VOL. 3;by Kanata Konami;New this week",LAUREN CONRAD STYLE;by Lauren Conrad with Elise Loehnen;3 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;91 weeks on the list,IT’S A BOOK;written and illustrated by Lane Smith;10 weeks on the list,RANGER’S APPRENTICE;by John Flanagan;56 weeks on the list
7,THE REVERSAL;by Michael Connelly;3 weeks on the list,SARAH’S KEY;by Tatiana de Rosnay;89 weeks on the list,,"EXTRAORDINARY, ORDINARY PEOPLE;by Condoleezza Rice;2 weeks on the list",DEWEY;by Vicki Myron with Bret Witter;2 weeks on the list,THE SECRET;by Rhonda Byrne;176 weeks on the list,THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;101 weeks on the list,BLACKEST NIGHT;by Geoff Johns and Ivan Reis;15 weeks on the list,SCOTT PILGRIM: GETS IT TOGETHER;by Bryan Lee O’Malley;25 weeks on the list,"CASE CLOSED, VOL. 36;by Gosho Aoyama;New this week",HARRY POTTER FILM WIZARDRY;by Brian Sibley;New this week,"HUSH, HUSH;by Becca Fitzpatrick;5 weeks on the list",OLIVIA GOES TO VENICE;written and illustrated by Ian Falconer;4 weeks on the list,L.A. CANDY;by Lauren Conrad;3 weeks on the list
8,THE TWELFTH IMAM;by Joel C. Rosenberg;New this week,NEVER LET ME GO;by Kazuo Ishiguro;7 weeks on the list,,____ FINISH FIRST;by Tucker Max;4 weeks on the list,SECRETARIAT;by William Nack;3 weeks on the list,SWITCH;by Chip Heath and Dan Heath;31 weeks on the list,RADICAL;by David Platt;20 weeks on the list,X-MEN: SECOND COMING;by various;3 weeks on the list,PERCY JACKSON & THE OLYMPIANS: THE LIGHTNING THIEF;by Robert Venditti and Attila Futaki;2 weeks on the list,"BLEACH,  VOL. 32;by Tite Kubo;7 weeks on the list",THE SCORCH TRIALS;by James Dashner;2 weeks on the list,BEAUTIFUL CREATURES;by Kami Garcia and Margaret Stohl;5 weeks on the list,LEGO STAR WARS;by Simon Beecroft;44 weeks on the list,THE 39 CLUES;by various authors;68 weeks on the list
9,SQUIRREL SEEKS CHIPMUNK;by David Sedaris. Illustrated by Ian Falconer;4 weeks on the list,THE FINKLER QUESTION;by Howard Jacobson;2 weeks on the list,,OBAMA'S WARS;by Bob Woodward;4 weeks on the list,MY HORIZONTAL LIFE;by Chelsea Handler;104 weeks on the list,CAKE POPS BY BAKERELLA;by Angie Dudley;3 weeks on the list,THE NO ----- RULE;by Robert I. Sutton;6 weeks on the list,"AMERICAN VAMPIRE, VOL. 1;by Scott Snyder, Stephen King and Rafael Albuquereque;3 weeks on the list","THE WALKING DEAD, VOL. 1;by Robert Kirkman and Tony Moore;49 weeks on the list","ALICE IN THE COUNTRY OF HEARTS, VOL. 4;by Quinrose and Hoshino Soumei;6 weeks on the list",BEAUTIFUL DARKNESS;by Kami Garcia and Margaret Stohl;2 weeks on the list,SAVVY;by Ingrid Law;23 weeks on the list,ART AND MAX;written and illustrated by David Wiesner;2 weeks on the list,MAGIC TREE HOUSE;by Mary Pope Osborne. Illustrated by Sal Murdocca;227 weeks on the list
10,FREEDOM;by Jonathan Franzen;8 weeks on the list,THE ALCHEMIST;by Paulo Coelho;151 weeks on the list,,WASHINGTON;by Ron Chernow;3 weeks on the list,TIPPING POINT;by Malcolm Gladwell;316 weeks on the list,GOOD EATS 2 (THE MIDDLE YEARS);by Alton Brown;3 weeks on the list,IT'S YOUR TIME;by Joel Osteen;New this week,KICK-ASS;by Mark Millar and John Romita Jr.;33 weeks on the list,"ODD IS ON OUR SIDE;by Fred Van Lente, Dean Koontz and Queenie Chan;3 weeks on the list","MARCH STORY, VOL. 1;by Kyung-il Yang and Hyung-min Kim;New this week",CLOCKWORK ANGEL;by Cassandra Clare;8 weeks on the list,SHIVER;by Maggie Stiefvater;20 weeks on the list,THE THREE LITTLE DASSIES;written and illustrated by Jan Brett;4 weeks on the list,THE CRANK TRILOGY;Ellen Hopkins;6 weeks on the list
