,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,SIZZLING SIXTEEN;by Janet Evanovich;New this week,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;53 weeks on the list,,_____ MY DAD SAYS;by Justin Halpern;8 weeks on the list,"EAT, PRAY, LOVE;by Elizabeth Gilbert;177 weeks on the list",WOMEN FOOD AND GOD;by Geneen Roth;15 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;466 weeks on the list,TWILIGHT;by Mark Cotta Vaz;15 weeks on the list,SCOTT PILGRIM: PRECIOUS LITTLE LIFE;by Bryan Lee O’Malley;16 weeks on the list,"NARUTO, VOL. 48;by Masashi Kishimoto;4 weeks on the list","THE RED PYRAMID: THE KANE CHRONICLES, BOOK ONE;by Rick Riordan and Orpheus Collar;8 weeks on the list",THE BOOK THIEF;by Markus Zusak;146 weeks on the list,OOH LA LA! IT'S BEAUTY DAY;by Jane O’Connor. Illustrated by Robin Preiss Glasser;New this week,THE TWILIGHT SAGA;by Stephenie Meyer;151 weeks on the list
2,THE GIRL WHO KICKED THE HORNET’S NEST;by Stieg Larsson;5 weeks on the list,THE GIRL WHO PLAYED WITH FIRE;by Stieg Larsson;14 weeks on the list,,MEDIUM RAW;by Anthony Bourdain;3 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;178 weeks on the list,DELIVERING HAPPINESS;by Tony Hsieh;3 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;152 weeks on the list,KICK-ASS;by Mark Millar and John Romita Jr.;17 weeks on the list,SCOTT PILGRIM VS. THE WORLD;by Bryan Lee O’Malley;12 weeks on the list,"VAMPIRE KNIGHT, VOL. 10;by Matsuri Hino;4 weeks on the list",THEODORE BOONE: KID LAWYER;by John Grisham;5 weeks on the list,"THE FORBIDDEN GAME (THE HUNTER, THE CHASE, THE KILL);by L. J. Smith;3 weeks on the list",STAR WARS;by Rufus Butler Seder;7 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;155 weeks on the list
3,THE OVERTON WINDOW;by Glenn Beck;2 weeks on the list,LITTLE BEE;by Chris Cleave;19 weeks on the list,,THE BIG SHORT;by Michael Lewis;15 weeks on the list,"ARE YOU THERE, VODKA? IT’S ME, CHELSEA;by Chelsea Handler;26 weeks on the list",THE LAST LECTURE;by Randy Pausch with Jeffrey Zaslow;93 weeks on the list,THE BELLY FAT CURE;by Jorge Cruise;23 weeks on the list,NEIL YOUNG'S GREENDALE;by Josh Dysart and Cliff Chiang;2 weeks on the list,SCOTT PILGRIM: GETS IT TOGETHER;by Bryan Lee O’Malley;8 weeks on the list,"SOUL EATER, VOL. 3;by Atsushi Ohkubo;2 weeks on the list",THE HUNGER GAMES;by Suzanne Collins;94 weeks on the list,BEEZUS AND RAMONA;by Beverly Cleary. Illustrated by Tracy Dockray;3 weeks on the list,LADYBUG GIRL AT THE BEACH;by David Soman and Jacky Davis. Illustrated by David Soman;6 weeks on the list,PRETTY LITTLE LIARS;by Sara Shepard;16 weeks on the list
4,FAMILY TIES;by Danielle Steel;New this week,SWIMSUIT;by James Patterson and Maxine Paetro;2 weeks on the list,,CHELSEA CHELSEA BANG BANG;by Chelsea Handler;16 weeks on the list,MY HORIZONTAL LIFE;by Chelsea Handler;87 weeks on the list,SWITCH;by Chip Heath and Dan Heath;18 weeks on the list,THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;84 weeks on the list,"BATMAN AND ROBIN, VOL. 1;by Grant Morrison, Frank Quitely and Philip Tan;11 weeks on the list",SCOTT PILGRIM VS. THE UNIVERSE;by Bryan Lee O’Malley;12 weeks on the list,"BLEACH, VOL. 31;by Tite Kubo;4 weeks on the list",CATCHING FIRE;by Suzanne Collins;43 weeks on the list,THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN;by Sherman Alexie. Illustrated by Ellen Forney;63 weeks on the list,"CITY DOG, COUNTRY FROG;by Mo Willems. Illustrated by Jon J Muth;3 weeks on the list",DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;76 weeks on the list
5,THE LION;by Nelson DeMille;3 weeks on the list,TAKE FOUR;by Karen Kingsbury;New this week,,SPOKEN FROM THE HEART;by Laura Bush;8 weeks on the list,THE GLASS CASTLE;by Jeannette Walls;173 weeks on the list,EVERY OTHER MONDAY;by John Kasich with Daniel Paisner;2 weeks on the list,SKINNY BITCH;by Kim Barnouin;141 weeks on the list,JUSTICE LEAGUE: CRY FOR JUSTICE;by James Robinson and Mauro Cascioli;3 weeks on the list,SCOTT PILGRIM AND THE INFINITE SADNESS;by Bryan Lee O’Malley;4 weeks on the list,"FAIRY TAIL, VOL. 11;by Hiro Mashima;New this week",TALES FROM A NOT-SO-POPULAR PARTY GIRL;by Rachel Renée Russell;3 weeks on the list,PINKALICIOUS AND THE PINK DRINK;written and illustrated by Victoria Kann;5 weeks on the list,THE VERY FAIRY PRINCESS: HERE COMES THE FLOWER GIRL!;by Julie Andrews and Emma Walton Hamilton. Illustrated by Christine Davenier;6 weeks on the list,THE IMMORTALS;by Alyson Noël;15 weeks on the list
6,THE HELP;by Kathryn Stockett;65 weeks on the list,BEST FRIENDS FOREVER;by Jennifer Weiner;8 weeks on the list,,EMPIRE OF THE SUMMER MOON;by S.C. Gwynne;New this week,MENNONITE IN A LITTLE BLACK DRESS;by Rhoda Janzen;11 weeks on the list,THE SECRET;by Rhonda Byrne;163 weeks on the list,"FOOD RULES;by Michael Pollan, Illustrated by Maira Kalman;26 weeks on the list",BATMAN: THE KILLING JOKE;by Alan Moore and Brian Bolland;68 weeks on the list,"FINAL CRISIS;by Grant Morrison, J. G. Jones, Carlos Pacheco and Doug Mahnke;3 weeks on the list","HELLSING, VOL. 10;by Kohta Hirano;4 weeks on the list",INFINITY (CHRONICLES OF NICK);by Sherrilyn Kenyon;5 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;74 weeks on the list,LEGO STAR WARS;by Simon Beecroft;27 weeks on the list,THE 39 CLUES;by various authors;51 weeks on the list
7,THE PASSAGE;by Justin Cronin;3 weeks on the list,ONE DAY;by David Nicholls;New this week,,WAR;by Sebastian Junger;7 weeks on the list,ZEITOUN;by Dave Eggers;2 weeks on the list,LIFE IS WHAT YOU MAKE IT;by Peter Buffett;4 weeks on the list,HUNGRY GIRL HAPPY HOUR;by Lisa Lillien;New this week,WILSON;by Daniel Clowes;7 weeks on the list,BATMAN: R. I. P.;by Grant Morrison and Tony Daniel;New this week,"BLACK BUTLER, VOL. 2;by Yana Toboso;6 weeks on the list",THE CARRIE DIARIES;by Candace Bushnell;9 weeks on the list,IF I STAY;by Gayle Forman;12 weeks on the list,THE LION AND THE MOUSE;by Jerry Pinkney;34 weeks on the list,HOUSE OF NIGHT;by P.C. Cast and Kristin Cast;95 weeks on the list
8,WHIPLASH;by Catherine Coulter;2 weeks on the list,CUTTING FOR STONE;by Abraham Verghese;22 weeks on the list,,OUTLIERS;by Malcolm Gladwell;83 weeks on the list,TIPPING POINT;by Malcolm Gladwell;299 weeks on the list,4-HOUR WORKWEEK;by Timothy Ferriss;71 weeks on the list,"COOK THIS, NOT THAT!;by David Zinczenko and Matt Goulding;23 weeks on the list",WEDNESDAY COMICS;by Various;4 weeks on the list,V FOR VENDETTA;by Alan Moore and David Lloyd;62 weeks on the list,"NINJA GIRLS, VOL. 3;by Hosana Tanaka;New this week",DORK DIARIES;written and illustrated by Rachel Renée Russell;14 weeks on the list,SHIVER;by Maggie Stiefvater;4 weeks on the list,THE QUIET BOOK;by Deborah Underwood. Illustrated by Renata Liwska;7 weeks on the list,VAMPIRE ACADEMY;by Richelle Mead;28 weeks on the list
9,FRANKENSTEIN: LOST SOULS;by Dean Koontz;2 weeks on the list,SOUTH OF BROAD;by Pat Conroy;8 weeks on the list,,UNCHARTED TERRITORI;by Tori Spelling with Hilary Liftin;2 weeks on the list,FREAKONOMICS;by Steven D. Levitt and Stephen J. Dubner;44 weeks on the list,TOTAL MONEY MAKEOVER;by Dave Ramsey;25 weeks on the list,RADICAL;by David Platt;4 weeks on the list,FLASH: REBIRTH;by Geoff Johns and Ethan Van Sciver;8 weeks on the list,PRIDE AND PREJUDICE AND ZOMBIES;by Jane Austen and Seth Grahame-Smith;7 weeks on the list,"YU-GI-OH! R, VOL. 5;by Akira Ito;4 weeks on the list",FALLEN;by Lauren Kate;29 weeks on the list,SCAT;by Carl Hiaasen;9 weeks on the list,GALLOP!;written and illustrated by Rufus Butler Seder;116 weeks on the list,RANGER’S APPRENTICE;by John Flanagan;46 weeks on the list
10,DEAD IN THE FAMILY;by Charlaine Harris;8 weeks on the list,THE ART OF RACING IN THE RAIN;by Garth Stein;55 weeks on the list,,THE LAST STAND;by Nathaniel Philbrick;8 weeks on the list,BLINK;by Malcolm Gladwell;141 weeks on the list,"ACT LIKE A LADY, THINK LIKE A MAN;by Steve Harvey with Denene Millner;59 weeks on the list","THE NEW ATKINS FOR A NEW YOU;by Eric C. Westman, Stephen D. Phinney and Jeff S. Volek;9 weeks on the list",THE BOOK OF GENESIS: ILLUSTRATED;by R. Crumb;32 weeks on the list,"CHEW, VOL. 2;by John Layman and Rob Guillory;New this week","ALICE IN THE COUNTRY OF HEARTS, VOL. 3;by  Quinrose and Soumei Hoshino;4 weeks on the list",BIG NATE: IN A CLASS BY HIMSELF;written and illustrated by Lincoln Peirce;13 weeks on the list,SAVVY;by Ingrid Law;13 weeks on the list,SHARK VS. TRAIN;by Chris Barton. Illustrated by Tom Lichtenheld;3 weeks on the list,THE SECRETS OF THE IMMORTAL NICHOLAS FLAMEL;by Michael Scott;7 weeks on the list
