,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,DEAD OR ALIVE;by Tom Clancy with Grant Blackwood;3 weeks on the list,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;79 weeks on the list,,DECISION POINTS;by George W. Bush;7 weeks on the list,INSIDE OF A DOG;by Alexandra Horowitz;12 weeks on the list,BAREFOOT CONTESSA: HOW EASY IS THAT?;by Ina Garten;9 weeks on the list,RACHAEL RAY'S LOOK AND COOK;by Rachael Ray;8 weeks on the list,"THE WALKING DEAD, BOOK 1;by Robert Kirkman, Tony Moore and Charlie Adlard;14 weeks on the list",SCOTT PILGRIM: PRECIOUS LITTLE LIFE;by Bryan Lee O’Malley;42 weeks on the list,"VAMPIRE KNIGHT, VOL. 11;by Matsuri Hino;3 weeks on the list",THE LOST HERO;by Rick Riordan;11 weeks on the list,WITCH AND WIZARD;by James Patterson and Gabrielle Charbonnet;8 weeks on the list,OF THEE I SING;by Barack Obama. Illustrated by Loren Long;6 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;102 weeks on the list
2,THE CONFESSION;by John Grisham;9 weeks on the list,THE GIRL WHO PLAYED WITH FIRE;by Stieg Larsson;40 weeks on the list,,UNBROKEN;by Laura Hillenbrand;6 weeks on the list,"EAT, PRAY, LOVE;by Elizabeth Gilbert;203 weeks on the list",GUINNESS WORLD RECORDS 2011;by Ina Garten;15 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;178 weeks on the list,"SERENITY: THE SHEPHERD’S TALE;by  Joss Whedon, Zack Whedon and Chris Samnee;8 weeks on the list","THE WALKING DEAD COMPENDIUM, VOL. 1;by Robert Kirkman and others;12 weeks on the list","NARUTO, VOL. 49;by Masashi Kishimoto;13 weeks on the list",WITCH AND WIZARD;by James Patterson and Gabrielle Charbonnet;2 weeks on the list,THE BOOK THIEF;by Markus Zusak;172 weeks on the list,THE NIGHT BEFORE CHRISTMAS;by Clement C. Moore. Various illustrators;31 weeks on the list,THE HUNGER GAMES;by Suzanne Collins;18 weeks on the list
3,CROSS FIRE;by James Patterson;6 weeks on the list,HOUSE RULES;by Jodi Picoult;7 weeks on the list,,EARTH (THE BOOK);by Jon Stewart and others;14 weeks on the list,WHAT THE DOG SAW;by Malcolm Gladwell;2 weeks on the list,THE 4-HOUR BODY;by Timothy Ferriss;2 weeks on the list,"EAT THIS, NOT THAT! 2011;David Zinczenko with Matt Goulding;10 weeks on the list",SUPERMAN: SECRET ORIGIN;by Geoff Johns and Gary Frank;New this week,SCOTT PILGRIM VS. THE WORLD;by Bryan Lee O’Malley;38 weeks on the list,"YOTSUBA AND &!, VOL. 9;by Kiyohiko Azuma;New this week","THE RED PYRAMID: THE KANE CHRONICLES, BOOK ONE;by Rick Riordan and Orpheus Collar;34 weeks on the list",FALLEN;by Lauren Kate;13 weeks on the list,LEGO STAR WARS;by Simon Beecroft;53 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;181 weeks on the list
4,THE GIRL WHO KICKED THE HORNET’S NEST;by Stieg Larsson;31 weeks on the list,THE ART OF RACING IN THE RAIN;by Garth Stein;81 weeks on the list,,LIFE;by Keith Richards with James Fox;9 weeks on the list,JUST KIDS;by Patti Smith;8 weeks on the list,"STRAIGHT TALK, NO CHASER;by Steve Harvey with Denene Millner;3 weeks on the list",CRAZY LOVE;by Francis Chan with Danae Yankoski;10 weeks on the list,THE ADVENTURES OF OOK AND GLUK;by George Beard and Harold Hutchins;20 weeks on the list,"THE WALKING DEAD, VOL. 1;by Robert Kirkman and Tony Moore;58 weeks on the list","ROSARIO + VAMPIRE: SEASON II, VOL. 3;by Akihisa Ikeda;3 weeks on the list","JUSTIN BIEBER, FIRST STEP 2 FOREVER;by Justin Bieber;11 weeks on the list","HUSH, HUSH;by Becca Fitzpatrick;13 weeks on the list",SPLENDIFEROUS CHRISTMAS;by Jane O’Connor. Illustrated by Robin Preiss Glasser;13 weeks on the list,HARRY POTTER;by J.K. Rowling;239 weeks on the list
5,"FULL DARK, NO STARS;by Stephen King;7 weeks on the list",CUTTING FOR STONE;by Abraham Verghese;48 weeks on the list,,"AUTOBIOGRAPHY OF MARK TWAIN, VOL. 1;by Mark Twain;10 weeks on the list",THE ZOMBIE SURVIVAL GUIDE;by Max Brooks;23 weeks on the list,KARDASHIAN KONFIDENTIAL;edited by Craig Glenday;5 weeks on the list,AWKWARD FAMILY PHOTOS;by Mike Bender and Doug Chernack;11 weeks on the list,"SUPERMAN: EARTH ONE, VOL. 2;by J. Michael Straczynski and Shane Davis;9 weeks on the list",SCOTT PILGRIM AND THE INFINITE SADNESS;by Bryan Lee O’Malley;30 weeks on the list,"THE BLEACH, VOL. 33;by Tite Kubo;3 weeks on the list",HARRY POTTER FILM WIZARDRY;by Brian Sibley;10 weeks on the list,THE GRAVEYARD BOOK;by Neil Gaiman. Illustrated by Dave McKean;13 weeks on the list,LLAMA LLAMA HOLIDAY DRAMA;by Anna Dewdney;10 weeks on the list,THE TWILIGHT SAGA;by Stephenie Meyer;177 weeks on the list
6,FREEDOM;by Jonathan Franzen;14 weeks on the list,TRUE GRIT;by Charles Portis;2 weeks on the list,,CLEOPATRA;by Stacy Schiff;8 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;204 weeks on the list,THE GOURMET COOKIE BOOK;by the Gourmet staff;New this week,LEONARD MALTIN'S 2011 MOVIE GUIDE;by Leonard Maltin;3 weeks on the list,TWILIGHT;by Mark Cotta Vaz;32 weeks on the list,SCOTT PILGRIM: GETS IT TOGETHER;by Bryan Lee O’Malley;34 weeks on the list,"OURAN HIGH SCHOOL HOST CLUB, VOL. 15;by Bisco Hatori;3 weeks on the list",THE UNOFFICIAL HARRY POTTER COOKBOOK;by Dinah Bucholz;5 weeks on the list,THE MAZE RUNNER;by James Dashner;11 weeks on the list,STAR WARS;by Rufus Butler Seder;18 weeks on the list,VAMPIRE ACADEMY;by Richelle Mead;37 weeks on the list
7,PORT MORTUARY;by Patricia Cornwell;4 weeks on the list,LITTLE BEE;by Chris Cleave;45 weeks on the list,,DECODED;by Jay-Z;6 weeks on the list,"ARE YOU THERE, VODKA? IT’S ME, CHELSEA;by Chelsea Handler;52 weeks on the list",SIMPLE TIMES;by Denis Leary;7 weeks on the list,RADICAL;by David Platt;29 weeks on the list,"THE BEST AMERICAN COMICS 2010;by Neil Gaiman, Jessica Abel and Matt Madden;4 weeks on the list",SCOTT PILGRIM’S FINEST HOUR;by Bryan Lee O’Malley;23 weeks on the list,"BLACK BUTLER, VOL. 3;by Yana Toboso;9 weeks on the list",DORK DIARIES;written and illustrated by Rachel Renée Russell;32 weeks on the list,SAVVY;by Ingrid Law;30 weeks on the list,ART AND MAX;written and illustrated by David Wiesner;11 weeks on the list,THE 39 CLUES;by various authors;77 weeks on the list
8,THE HELP;by Kathryn Stockett;91 weeks on the list,THE ALCHEMIST;by Paulo Coelho;160 weeks on the list,,AMERICA BY HEART;by Sarah Palin;5 weeks on the list,MY HORIZONTAL LIFE;by Chelsea Handler;113 weeks on the list,"MY PASSION FOR DESIGN;by Kourtney Kardashian, Kim Kardashian and Khloé Kardashian;6 weeks on the list",THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;110 weeks on the list,THE EXILE: AN OUTLANDER GRAPHIC NOVEL;by Diana Gabaldon and Hoang Nguyen;14 weeks on the list,SCOTT PILGRIM VS. THE UNIVERSE;by Bryan Lee O’Malley;36 weeks on the list,"HETALIA AXIS POWERS, VOL. 1;by Hidekaz Himaruya;13 weeks on the list",TALES FROM A NOT-SO-POPULAR PARTY GIRL;by Rachel Renée Russell;24 weeks on the list,SHIVER;by Maggie Stiefvater;24 weeks on the list,IT’S A BOOK;written and illustrated by Lane Smith;18 weeks on the list,BIG NATE;written and illustrated by Lincoln Peirce;10 weeks on the list
9,SQUIRREL SEEKS CHIPMUNK;by David Sedaris. Illustrated by Ian Falconer;13 weeks on the list,WATER FOR ELEPHANTS;by Sara Gruen;100 weeks on the list,,_____ MY DAD SAYS;by Justin Halpern;34 weeks on the list,WHERE MEN WIN GLORY;by Jon Krakauer;21 weeks on the list,BOBBY FLAY'S THROWDOWN!;by Bobby Flay with Stephanie Banyas and Miriam Garron;4 weeks on the list,IT'S YOUR TIME;by Joel Osteen;2 weeks on the list,"MOUSE GUARD: LEGENDS OF THE GUARD, VOL. 1;by David Petersen, Jeremy Bastian and Alex Sheikman;3 weeks on the list","THE WALKING DEAD, VOL. 2;by Robert Kirkman and Charlie Adlard;8 weeks on the list","NARUTO, VOL. 48;by Masashi Kishimoto;18 weeks on the list",THE LYING GAME;by Sara Shepard;New this week,"NERDS (BOOK ONE: NATIONAL ESPIONAGE, RESCUE, AND DEFENSE SOCIETY);by Michael Buckley;5 weeks on the list",KNUFFLE BUNNY FREE;written and illustrated by Mo Willems;12 weeks on the list,HOUSE OF NIGHT;by P.C. Cast and Kristin Cast;108 weeks on the list
10,FALL OF GIANTS;by Ken Follett;13 weeks on the list,THE SHACK;by William P. Young;129 weeks on the list,,BROKE;by Glenn Beck and Kevin Balfe;9 weeks on the list,BLINK;by Malcolm Gladwell;167 weeks on the list,SUCK ON THIS YEAR;by Denis Leary;3 weeks on the list,SOULPANCAKE;by Rainn Wilson and others;6 weeks on the list,"BRIGHTEST DAY, VOL. 1;by Geoff Johns and Peter Tomasi;3 weeks on the list",PERCY JACKSON & THE OLYMPIANS: THE LIGHTNING THIEF;by Robert Venditti and Attila Futaki;8 weeks on the list,"MAXIMUM RIDE, VOL. 3;by James Patterson and NaRae Lee;12 weeks on the list",MATCHED;by Ally Condie;4 weeks on the list,THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN;by Sherman Alexie. Illustrated by Ellen Forney;81 weeks on the list,MY NAME IS NOT ISABELLA;by Jennifer Fosberry. Illustrated by Mike Litwin;New this week,THE CRANK TRILOGY;Ellen Hopkins;7 weeks on the list
