,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,WORST CASE;by James Patterson and Michael Ledwidge;2 weeks on the list,THE LAST SONG;by Nicholas Sparks;3 weeks on the list,,GAME CHANGE;by John Heilemann and Mark Halperin;5 weeks on the list,THE BLIND SIDE;by Michael Lewis;20 weeks on the list,THE KIND DIET;by Alicia Silverstone;7 weeks on the list,"FOOD RULES;by Michael Pollan, Illustrated by Maira Kalman;7 weeks on the list",DARK TOWER: THE FALL OF GILEAD;by Robin Furth and Peter David;2 weeks on the list,"FABLES, VOL. 13;by Bill Willingham and Matthew Sturges;New this week","NARUTO, VOL. 47;by Masashi Kishimoto;2 weeks on the list",SWEET LITTLE LIES;by Lauren Conrad;2 weeks on the list,L.A. CANDY;by Lauren Conrad;6 weeks on the list,THE LION AND THE MOUSE;by Jerry Pinkney;15 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;136 weeks on the list
2,THE HELP;by Kathryn Stockett;46 weeks on the list,A RELIABLE WIFE;by Robert Goolrick;6 weeks on the list,,THE POLITICIAN;by Andrew Young;3 weeks on the list,THE LOST CITY OF Z;by David Grann;3 weeks on the list,"SO LONG, INSECURITY;by Beth Moore;2 weeks on the list","COOK THIS, NOT THAT!;by David Zinczenko and Matt Goulding;4 weeks on the list",THE BOOK OF GENESIS: ILLUSTRATED;by R. Crumb;18 weeks on the list,"THE WALKING DEAD, VOL. 11;by Robert Kirkman and Charlie Adlard;6 weeks on the list","VAMPIRE KNIGHT, VOL. 9;by Matsuri Hino;2 weeks on the list",PERCY JACKSON AND THE OLYMPIANS (THE ULTIMATE GUIDE);by Mary-Jane Knight. Designed by Philip Chidlow;4 weeks on the list,THE BOOK THIEF;by Markus Zusak;127 weeks on the list,THE EASTER EGG;by Jan Brett;New this week,THE TWILIGHT SAGA;by Stephenie Meyer;132 weeks on the list
3,THE LOST SYMBOL;by Dan Brown;22 weeks on the list,DEAR JOHN;by Nicholas Sparks;23 weeks on the list,,STAYING TRUE;by Jenny Sanford;2 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;159 weeks on the list,"MASTERING THE ART OF FRENCH COOKING, VOL. 1;by Julia Child, Simone Beck and Louisette Bertholle;21 weeks on the list",THE FIVE LOVE LANGUAGES;by Gary Chapman;133 weeks on the list,THE STAND: CAPTAIN TRIPS;by Roberto Aguirre-Sacasa and Mike Perkins;5 weeks on the list,WATCHMEN;by Alan Moore and Dave Gibbons;51 weeks on the list,"BLACK BIRD, VOL. 3;by Kanoko Sakurakoji;2 weeks on the list",THE HUNGER GAMES;by Suzanne Collins;75 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;56 weeks on the list,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA;by Greg Mortenson and Susan L. Roth;47 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;57 weeks on the list
4,WINTER GARDEN;by Kristin Hannah;2 weeks on the list,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;34 weeks on the list,,I AM OZZY;by Ozzy Osbourne with Chris Ayres;3 weeks on the list,"ARE YOU THERE, VODKA? IT’S ME, CHELSEA;by Chelsea Handler;7 weeks on the list",THE HAPPINESS PROJECT;by Gretchen Rubin;7 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;447 weeks on the list,BATMAN: THE KILLING JOKE;by Alan Moore and Brian Bolland;49 weeks on the list,THE ZOMBIE SURVIVAL GUIDE: RECORDED ATTACKS;by Max Brooks;19 weeks on the list,"BLACK BUTLER, VOL. 1;by Yana Toboso;3 weeks on the list",CATCHING FIRE;by Suzanne Collins;24 weeks on the list,"THIRST NO. 2: PHANTOM, EVIL THIRST, CREATURES OF FOREVER;by Christopher Pike;6 weeks on the list",AMELIA BEDELIA'S FIRST VALENTINE;by Herman Parish. Illustrated by Lynne Avril;3 weeks on the list,THE 39 CLUES;by various authors;35 weeks on the list
5,FLIRT;by Laurell K. Hamilton;2 weeks on the list,THE LOVELY BONES;by Alice Sebold;22 weeks on the list,,ON THE BRINK;by Henry M. Paulson Jr.;2 weeks on the list,THE SURVIVORS CLUB;by Ben Sherwood;New this week,"ACT LIKE A LADY, THINK LIKE A MAN;by Steve Harvey with Denene Millner;52 weeks on the list",THE BELLY FAT CURE;by Jorge Cruise;4 weeks on the list,WOLVERINE: OLD MAN LOGAN;by Mark Millar and Steve McNiven;12 weeks on the list,"THE WALKING DEAD, VOL. 1;by Robert Kirkman and Tony Moore;17 weeks on the list",ALICE IN THE COUNTRY OF HEARTS: THE CLOCKMAKER'S STORY;by Quinrose and Soumei Hoshino;2 weeks on the list,FALLEN;by Lauren Kate;10 weeks on the list,THIRST NO. 1;by Christopher Pike;28 weeks on the list,ALL THE WORLD;by Liz Garton Scanlon. Illustrated by  Marla Frazee;4 weeks on the list,CHRONICLES OF VLADIMIR TOD;by Heather Brewer;New this week
6,POOR LITTLE BITCH GIRL;by Jackie Collins;New this week,SHANGHAI GIRLS;by Lisa See;2 weeks on the list,,THE IMMORTAL LIFE OF HENRIETTA LACKS;by Rebecca Skloot;2 weeks on the list,IN DEFENSE OF FOOD;by Michael Pollan;36 weeks on the list,"THE BEST LIFE GUIDE TO MANAGING DIABETES AND PRE-DIABETES;by Bob Greene, John J. Merendino and Janis Jibrin;2 weeks on the list",THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;73 weeks on the list,THE STAND: AMERICAN NIGHTMARES;by Roberto Aguirre-Sacasa and Mike Perkins;6 weeks on the list,"CHEW, VOL. 1;by John Layman and Rob Guillory;6 weeks on the list","YU-GI-OH! R, VOL. 3;by Kazuki Takahashi and Akira Ito;2 weeks on the list",ALICE'S ADVENTURES IN WONDERLAND;by Lewis Carroll. Illustrated by Camille Rose Garcia;2 weeks on the list,THE OMNIVORE’S DILEMMA;by Michael Pollan;6 weeks on the list,WADDLE!;written and illustrated by Rufus Butler Seder;22 weeks on the list,HOUSE OF NIGHT;by P.C. Cast and Kristin Cast;77 weeks on the list
7,"BRAVA, VALENTINE;by Adriana Trigiani;New this week",THE SHACK;by William P. Young;91 weeks on the list,,STONES INTO SCHOOLS;by Greg Mortenson;11 weeks on the list,I HOPE THEY SERVE BEER IN HELL;by Tucker Max;124 weeks on the list,MASTER YOUR METABOLISM;by Jillian Michaels with Mariska van Aalst;32 weeks on the list,THE PURPOSE-DRIVEN LIFE;by Rick Warren;69 weeks on the list,BATMAN: BATTLE FOR THE COWL;by Tony Daniel;12 weeks on the list,V FOR VENDETTA;by Alan Moore and David Lloyd;44 weeks on the list,"FULLMETAL ALCHEMIST, VOL. 22;by Hiromu Arakawa;5 weeks on the list",WITCH AND WIZARD;by James Patterson and Gabrielle Charbonnet;9 weeks on the list,DARK VISIONS;by L. J. Smith;23 weeks on the list,MY HEART IS LIKE A ZOO;written and illustrated by Michael Hall;2 weeks on the list,MAGIC TREE HOUSE;by Mary Pope Osborne. Illustrated by Sal Murdocca;219 weeks on the list
8,THE POSTMISTRESS;by Sarah Blake;New this week,THE TIME TRAVELER'S WIFE;by Audrey Niffenegger;35 weeks on the list,,WILLIE MAYS;by James S. Hirsch;New this week,A PEOPLE'S HISTORY OF THE UNITED STATES: 1492 TO PRESENT;by Howard Zinn;3 weeks on the list,THE MAYO CLINIC DIET;by the Mayo Clinic staff;6 weeks on the list,SKINNY BITCH;by Kim Barnouin;132 weeks on the list,"THOR, VOL. 3;by J. Michael Straczynski and Marko Djurdjevic;New this week","THE UNWRITTEN, VOL. 1;by Mike Carey and Peter Gross;5 weeks on the list",NARUTO 46;by Masashi Kishimoto;19 weeks on the list,HEIST SOCIETY;by Ally Carter;New this week,THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN;by Sherman Alexie. Illustrated by Ellen Forney;45 weeks on the list,HOW DO DINOSAURS SAY I LOVE YOU?;by Jane Yolen. Illustrated by  Mark Teague;3 weeks on the list,WAKE;by Lisa McMann;New this week
9,THE MIDNIGHT HOUSE;by Alex Berenson;New this week,THE ART OF RACING IN THE RAIN;by Garth Stein;36 weeks on the list,,COMMITTED;by Elizabeth Gilbert;6 weeks on the list,"EAT, PRAY, LOVE;by Elizabeth Gilbert;158 weeks on the list",MOJO;by Marshall Goldsmith with Mark Reiter;New this week,WOMEN AND MONEY;by Suze Orman;6 weeks on the list,THE WONDERFUL WIZARD OF OZ;by Eric Shanower and Skottie Young;21 weeks on the list,"THE WALKING DEAD, VOL. 2;by Robert Kirkman and Charlie Adlard;2 weeks on the list","D. GRAY-MAN, VOL. 16;by Katsura Hoshino;2 weeks on the list",WHEN YOU REACH ME;by Rebecca Stead;13 weeks on the list,GRACELING;by Kristin Cashore;20 weeks on the list,I AM GOING!;written and illustrated by Mo Willems;2 weeks on the list,VAMPIRE DIARIES;by L. J. Smith;42 weeks on the list
10,KISSER;by Stuart Woods;4 weeks on the list,SARAH’S KEY;by Tatiana de Rosnay;53 weeks on the list,,HAVE A LITTLE FAITH;by Mitch Albom;20 weeks on the list,THE OMNIVORE’S DILEMMA;by Michael Pollan;124 weeks on the list,SHIFT;by Gary Keller with Dave Jenks and Jay Papasan;New this week,THE POWER OF NOW;by Eckhart Tolle;85 weeks on the list,MARVEL ZOMBIES RETURN;by Fred Van Lente and others;3 weeks on the list,"DEADPOOL, VOL. 2;by Daniel Way and Paco Medina;3 weeks on the list","THE YU-GI-OH! GX 4, VOL. 4;by Naoyuki Kageyama and Kazuki Takahashi;5 weeks on the list",INCARCERON;by Catherine Fisher;2 weeks on the list,THE UNDERNEATH;by Kathi Appelt. Illustrated by David Small;4 weeks on the list,OTIS;written and illustrated by Loren Long;13 weeks on the list,RAINBOW MAGIC;by Daisy Meadows;3 weeks on the list
