,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,HANDLE WITH CARE;by Jodi Picoult;New this week,THE SHACK;by William P. Young;42 weeks on the list,,OUTLIERS;by Malcolm Gladwell;16 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;110 weeks on the list,"ACT LIKE A LADY, THINK LIKE A MAN;by Steve Harvey with Denene Millner;6 weeks on the list",THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;24 weeks on the list,WATCHMEN;by Alan Moore and Dave Gibbons;2 weeks on the list,WATCHMEN;by Alan Moore and Dave Gibbons;2 weeks on the list,"Naruto, Vol. 40;by Masashi Kishimoto;2 weeks on the list",THE GRAVEYARD BOOK;by Neil Gaiman. Illustrated by Dave McKean;23 weeks on the list,EVERMORE;by Alyson Noël;5 weeks on the list,THE HOUSE IN THE NIGHT;by Susan Marie Swanson. Illustrated by Beth Krommes.;5 weeks on the list,THE TWILIGHT SAGA;by Stephenie Meyer;83 weeks on the list
2,THE ASSOCIATE;by John Grisham;6 weeks on the list,THE READER;by Bernhard Schlink;14 weeks on the list,,THE YANKEE YEARS;by Joe Torre and Tom Verducci;5 weeks on the list,DREAMS FROM MY FATHER;by Barack Obama;138 weeks on the list,THE POWER OF SOUL;by Zhi Gang Sha;3 weeks on the list,SUZE ORMAN’S 2009 ACTION PLAN;by Suze Orman;10 weeks on the list,Superman: Brainiac;by Geoff Johns and Gary Frank;New this week,"Jack of Fables, Vol. 5;by Bill Willingham and Matthew Sturges;New this week","Naruto, Vol. 41;by Masashi Kishimoto;2 weeks on the list",MILES TO GO;by Miley Cyrus;New this week,THE BOOK THIEF;by Markus Zusak;78 weeks on the list,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA;by Greg Mortenson and Susan L. Roth;7 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;8 weeks on the list
3,PROMISES IN DEATH;by J. D. Robb.;2 weeks on the list,FIREFLY LANE;by Kristin Hannah;9 weeks on the list,,"OUT OF CAPTIVITY;by Marc Gonsalves, Keith Stansell, Tom Howes and Gary Brozek;2 weeks on the list",THE MIDDLE PLACE;by Kelly Corrigan;11 weeks on the list,THE LAST LECTURE;by Randy Pausch with Jeffrey Zaslow;48 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;401 weeks on the list,Batman: R.I.P.;by Grant Morrison and Tony Daniel;2 weeks on the list,Wolverine: Origin;by Paul Jenkins and Andy Kubert;New this week,"Naruto, Vol. 38;by Masashi Kishimoto;2 weeks on the list",THIRTEEN REASONS WHY;by Jay Asher;20 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;7 weeks on the list,THE COMPOSER IS DEAD;by Lemony Snicket. Illustrated by Carson Ellis. Music by Nathaniel Stookey;New this week,THE 39 CLUES;by various authors;New this week
4,RUN FOR YOUR LIFE;by James Patterson and Michael Ledwidge;5 weeks on the list,SUNDAYS AT TIFFANY’S;by James Patterson and Gabrielle Charbonnet;9 weeks on the list,,THE LOST CITY OF Z;by David Grann;2 weeks on the list,I HOPE THEY SERVE BEER IN HELL;by Tucker Max;75 weeks on the list,THE SECRET;by Rhonda Byrne;113 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;84 weeks on the list,Spider-Man: Crime and Punisher;by various;New this week,"Savage Sword of Conan, Vol. 5;by Roy Thomas and various;New this week","Naruto, Vol. 39;by Masashi Kishimoto;2 weeks on the list",SCAT;by Carl Hiaasen;6 weeks on the list,TWEAK;by Nic Sheff;7 weeks on the list,CAT;written by Matthew Van Fleet and photographed by Brian Stanton.;4 weeks on the list,HOUSE OF NIGHT;by P.C. Cast and Kristin Cast;28 weeks on the list
5,ONE DAY AT A TIME;by Danielle Steel;2 weeks on the list,AMERICAN WIFE;by Curtis Sittenfeld;4 weeks on the list,,DEWEY;by Vicki Myron with Bret Witter;25 weeks on the list,THE AUDACITY OF HOPE;by Barack Obama;63 weeks on the list,FLAT BELLY DIET!;by Liz Vaccariello and Cynthia Sass;16 weeks on the list,HE’S JUST NOT THAT INTO YOU;by Greg Behr­endt and Liz Tuccillo;9 weeks on the list,The Complete Peanuts: 1971-1972;by Charles M. Schulz;New this week,Fantastic Four: World’s Greatest;by Mark Millar and Bryan Hitch;New this week,"Bleach, Vol. 26;by Tite Kubo;New this week",THE HUNGER GAMES;by Suzanne Collins;26 weeks on the list,CORALINE;by Neil Gaiman. Illustrated by Dave McKean;8 weeks on the list,BIG WORDS FOR LITTLE PEOPLE;by Jamie Lee Curtis. Illustrated by Laura Cornell;24 weeks on the list,THE CLIQUE;by Lisi Harrison;7 weeks on the list
6,THE HOST;by Stephenie Meyer;43 weeks on the list,PEOPLE OF THE BOOK;by Geraldine Brooks;10 weeks on the list,,"ARE YOU THERE, VODKA? IT’S ME, CHELSEA;by Chelsea Handler;31 weeks on the list",TIPPING POINT;by Malcolm Gladwell;231 weeks on the list,UNCOMMON;by Tony Dungy with Nathan Whitaker;6 weeks on the list,HAPPY FOR NO REASON;by Marci Shimoff with Carol Kline;New this week,Legion of Super-Heroes: the Life and Death of Ferro Lad;by Jim Shooter and Curt Swan;New this week,"THE WALKING DEAD, VOL. 9;by Robert Kirkman and Charlie Adlard;New this week","Naruto, Vol. 37;by Masashi Kishimoto;2 weeks on the list",FADE;by Lisa McMann;4 weeks on the list,WICKED: WITCH AND CURSE;by Nancy Holder and Debbie Viguié;6 weeks on the list,LADYBUG GIRL AND BUMBLEBEE BOY;by David Soman and Jacky Davis. Illustrated by David Soman.;New this week,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;89 weeks on the list
7,NIGHT AND DAY;by Robert B. Parker;2 weeks on the list,A THOUSAND SPLENDID SUNS;by Khaled Hosseini;15 weeks on the list,,A BOLD FRESH PIECE OF HUMANITY;by Bill O’Reilly;21 weeks on the list,TEAM OF RIVALS;by Doris Kearns Goodwin;32 weeks on the list,THE 4 DAY DIET;by Ian K. Smith;4 weeks on the list,THE POWER OF NOW;by Eckhart Tolle;61 weeks on the list,Starman Omnibus Vol. 2;by James Robinson and Tony Harris;2 weeks on the list,Shazam and the Monster Society of Evil;by Jeff Smith;New this week,"Naruto, Vol. 35;by Masashi Kishimoto;2 weeks on the list",SEEKERS: GREAT BEAR LAKE;by Erin Hunter;4 weeks on the list,THE BOY IN THE STRIPED PAJAMAS;by John Boyne;18 weeks on the list,SWING!;written and illustrated by Rufus Butler Seder;21 weeks on the list,HARRY POTTER;by J.K. Rowling;214 weeks on the list
8,HEART AND SOUL;by Maeve Binchy;3 weeks on the list,THE ALCHEMIST;by Paulo Coelho;77 weeks on the list,,"JESUS, INTERRUPTED;by Bart D. Ehrman;New this week","EAT, PRAY, LOVE;by Elizabeth Gilbert;111 weeks on the list",EMOTIONAL FREEDOM;by Judith Orloff;New this week,SKINNY BITCH;by Kim Barnouin;87 weeks on the list,Kabuki: the Alchemy;by David Mack;New this week,Secret Invasion: New Warriors;by Kevin Grevioux and others;New this week,"Gentlemen’s Alliance, Vol. 9;by Arina Tanemura;New this week",3 WILLOWS;by Ann Brashares;8 weeks on the list,THE MYSTERIOUS BENEDICT SOCIETY;by Trenton Lee Stewart. Illustrated by Carson Ellis;29 weeks on the list,GALLOP!;written and illustrated by Rufus Butler Seder;69 weeks on the list,PRIVATE;by Kate Brian;4 weeks on the list
9,"WHITE WITCH, BLACK CURSE;by Kim Harrison;2 weeks on the list",WATER FOR ELEPHANTS;by Sara Gruen;79 weeks on the list,,OBAMA;with an introduction by Bill Keller and biographical text by Jill Abramson;3 weeks on the list,MY HORIZONTAL LIFE;by Chelsea Handler;21 weeks on the list,THE GREAT DEPRESSION AHEAD;by Harry S. Dent Jr;8 weeks on the list,TWILIGHT;by Mark Cotta Vaz;21 weeks on the list,BATMAN: THE KILLING JOKE;by Alan Moore and Brian Bolland;2 weeks on the list,"Sonic the Hedgehog Archives, Vol. 10;by various;New this week","Black Cat, Vol. 19;by Kentaro Yabuki;New this week",THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;3 weeks on the list,SLAM;by Nick Hornby;19 weeks on the list,ALL IN A DAY;by Cynthia Rylant. Illustrated by Nikki McClure;New this week,VAMPIRE DIARIES;by L. J. Smith;6 weeks on the list
10,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY;by Mary Ann Shaffer and Annie Barrows;25 weeks on the list,STILL ALICE;by Lisa Genova;9 weeks on the list,,HOW WE DECIDE;by Jonah Lehrer;2 weeks on the list,90 MINUTES IN HEAVEN;by Don Piper with Cecil Murphey;124 weeks on the list,THE SURVIVORS CLUB;by Ben Sherwood;6 weeks on the list,A NEW EARTH;by Eckhart Tolle;52 weeks on the list,Secret Invasion: Punisher War Journal;by Matt Fraction and various;New this week,SCOTT PILGRIM VS. THE UNIVERSE;by Bryan Lee O’Malley;New this week,"Naruto, Vol. 36;by Masashi Kishimoto;2 weeks on the list",SAVVY;by Ingrid Law;3 weeks on the list,THE TALE OF DESPEREAUX;by Kate DiCamillo. Illustrated by Timothy Basil Ering;58 weeks on the list,NAKED MOLE RAT GETS DRESSED;written and illustrated by Mo Willems;9 weeks on the list,NIGHT WORLD;by L. J. Smith;14 weeks on the list
