,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,THE GIRL WHO KICKED THE HORNET’S NEST;by Stieg Larsson;12 weeks on the list,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;60 weeks on the list,,_____ MY DAD SAYS;by Justin Halpern;15 weeks on the list,"EAT, PRAY, LOVE;by Elizabeth Gilbert;184 weeks on the list",WOMEN FOOD AND GOD;by Geneen Roth;22 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;473 weeks on the list,THE ADVENTURES OF OOK AND GLUK;by George Beard and Harold Hutchins;New this week,SCOTT PILGRIM’S FINEST HOUR;by Bryan Lee O’Malley;4 weeks on the list,"ROSARIO + VAMPIRE: SEASON II, VOL. 2;by Akihisa Ikeda;2 weeks on the list",CATCHING FIRE;by Suzanne Collins;50 weeks on the list,THE HUNGER GAMES;by Suzanne Collins;7 weeks on the list,LEGO STAR WARS;by Simon Beecroft;34 weeks on the list,PRETTY LITTLE LIARS;by Sara Shepard;23 weeks on the list
2,TOUGH CUSTOMER;by Sandra Brown;New this week,THE GIRL WHO PLAYED WITH FIRE;by Stieg Larsson;21 weeks on the list,,THE OBAMA DIARIES;by Laura Ingraham;5 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;185 weeks on the list,IT'S NOT JUST WHO YOU KNOW;by Tommy Spaulding;New this week,THE FIVE LOVE LANGUAGES;by Gary Chapman;159 weeks on the list,KICK-ASS;by Mark Millar and John Romita Jr.;23 weeks on the list,SCOTT PILGRIM: PRECIOUS LITTLE LIFE;by Bryan Lee O’Malley;23 weeks on the list,"BLACK BIRD, VOL. 5;by Kanoko Sakurakoji;2 weeks on the list","THE RED PYRAMID: THE KANE CHRONICLES, BOOK ONE;by Rick Riordan and Orpheus Collar;15 weeks on the list",THE BOOK THIEF;by Markus Zusak;153 weeks on the list,THE QUIET BOOK;by Deborah Underwood. Illustrated by Renata Liwska;12 weeks on the list,THE TWILIGHT SAGA;by Stephenie Meyer;158 weeks on the list
3,THE HELP;by Kathryn Stockett;72 weeks on the list,LITTLE BEE;by Chris Cleave;26 weeks on the list,,THE BIG SHORT;by Michael Lewis;22 weeks on the list,THE GLASS CASTLE;by Jeannette Walls;180 weeks on the list,BURY MY HEART AT CONFERENCE ROOM B;by Stan Slap;New this week,"FOOD RULES;by Michael Pollan, Illustrated by Maira Kalman;33 weeks on the list",BLACKEST NIGHT;by Geoff Johns and Ivan Reis;5 weeks on the list,SCOTT PILGRIM VS. THE WORLD;by Bryan Lee O’Malley;19 weeks on the list,"NARUTO, VOL. 48;by Masashi Kishimoto;11 weeks on the list",LINGER;by Maggie Stiefvater;5 weeks on the list,BEEZUS AND RAMONA;by Beverly Cleary. Illustrated by Tracy Dockray;10 weeks on the list,STAR WARS;by Rufus Butler Seder;14 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;162 weeks on the list
4,STAR ISLAND;by Carl Hiaasen;3 weeks on the list,THE LACUNA;by Barbara Kingsolver;4 weeks on the list,,EMPIRE OF THE SUMMER MOON;by S.C. Gwynne;8 weeks on the list,WHERE MEN WIN GLORY;by Jon Krakauer;3 weeks on the list,THE MENTOR LEADER;by Tony Dungy;2 weeks on the list,THE BELLY FAT CURE;by Jorge Cruise;30 weeks on the list,BLACKEST NIGHT: GREEN LANTERN;by Geoff Johns and Doug Mahnke;5 weeks on the list,SCOTT PILGRIM: GETS IT TOGETHER;by Bryan Lee O’Malley;15 weeks on the list,"BAKUMAN, VOL. 1;by Tsugumi Ohba and Takeshi Obata;2 weeks on the list",TALES FROM A NOT-SO-POPULAR PARTY GIRL;by Rachel Renée Russell;10 weeks on the list,THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN;by Sherman Alexie. Illustrated by Ellen Forney;69 weeks on the list,HOW ROCKET LEARNED TO READ;written and illustrated by Tad Hills;3 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;83 weeks on the list
5,VEIL OF NIGHT;by Linda Howard;New this week,CUTTING FOR STONE;by Abraham Verghese;29 weeks on the list,,CHELSEA CHELSEA BANG BANG;by Chelsea Handler;23 weeks on the list,MY HORIZONTAL LIFE;by Chelsea Handler;94 weeks on the list,DELIVERING HAPPINESS;by Tony Hsieh;10 weeks on the list,THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;91 weeks on the list,SIEGE;by Brian Michael Bendis and Olivier Coipel;3 weeks on the list,SCOTT PILGRIM VS. THE UNIVERSE;by Bryan Lee O’Malley;17 weeks on the list,"NEGIMA! MAGISTER NEGI MAGI, VOL. 27;by Ken Akamatsu;3 weeks on the list",THE HUNGER GAMES;by Suzanne Collins;101 weeks on the list,SHIVER;by Maggie Stiefvater;11 weeks on the list,"CITY DOG, COUNTRY FROG;by Mo Willems. Illustrated by Jon J Muth;10 weeks on the list",ARTEMIS FOWL;by Eoin Colfer;112 weeks on the list
6,THE VIGILANTES;by W. E. B. Griffin and William E. Butterworth IV;New this week,"UNDER THE DOME, PART 1;by Stephen King;6 weeks on the list",,OUTLIERS;by Malcolm Gladwell;90 weeks on the list,"ARE YOU THERE, VODKA? IT’S ME, CHELSEA;by Chelsea Handler;33 weeks on the list",THE KIND DIET;by Alicia Silverstone;16 weeks on the list,THE TWILIGHT SAGA: ECLIPSE;by Mark Cotta Vaz;6 weeks on the list,TWILIGHT;by Mark Cotta Vaz;22 weeks on the list,SCOTT PILGRIM AND THE INFINITE SADNESS;by Bryan Lee O’Malley;11 weeks on the list,"FULLMETAL ALCHEMIST, VOL. 23;by Hiromu Arakawa;3 weeks on the list",I AM NUMBER FOUR;by Pittacus Lore;2 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;81 weeks on the list,LADYBUG GIRL AT THE BEACH;by David Soman and Jacky Davis. Illustrated by David Soman;13 weeks on the list,WARRIORS;by Erin Hunter;92 weeks on the list
7,THE RED QUEEN;by Philippa Gregory;2 weeks on the list,THE ART OF RACING IN THE RAIN;by Garth Stein;62 weeks on the list,,ANGELINA;by Andrew Morton;2 weeks on the list,MENNONITE IN A LITTLE BLACK DRESS;by Rhoda Janzen;18 weeks on the list,THROUGH A DOG'S EYES;by Jennifer Arnold;New this week,RADICAL;by David Platt;10 weeks on the list,LOCKE AND KEY: CROWN OF SHADOWS;by Joe Hill and Gabriel Rodriguez;New this week,"THE WALKING DEAD, VOL. 12;by Robert Kirkman and Charlie Adlard;2 weeks on the list","D. GRAY-MAN, VOL. 18;by Katsura Hoshino;2 weeks on the list",HOT X;by Danica McKellar;2 weeks on the list,"AERIE AND RECKONING (THE FALLEN, BOOK 2);by Thomas E. Sniegoski;4 weeks on the list",IT’S A BOOK;written and illustrated by Lane Smith;New this week,THE 39 CLUES;by various authors;58 weeks on the list
8,THE REMBRANDT AFFAIR;by Daniel Silva;4 weeks on the list,ONE DAY;by David Nicholls;8 weeks on the list,,PACKING FOR MARS;by Mary Roach;2 weeks on the list,A LONG WAY GONE;by Ishmael Beah;39 weeks on the list,THE SECRET;by Rhonda Byrne;170 weeks on the list,THE POWER OF NOW;by Eckhart Tolle;96 weeks on the list,"BLACKEST NIGHT: BLACK LANTERN CORPS, VOL. 1;by various;4 weeks on the list",CINDERELLA: FROM FABLETOWN WITH LOVE;by Chris Roberson and Shawn McManus;New this week,"SKIP BEAT!, VOL. 21;by Yoshiki Nakamura;2 weeks on the list",DORK DIARIES;written and illustrated by Rachel Renée Russell;19 weeks on the list,THE FALLEN AND LEVIATHAN;by Thomas E. Sniegoski;4 weeks on the list,THE VERY FAIRY PRINCESS: HERE COMES THE FLOWER GIRL!;by Julie Andrews and Emma Walton Hamilton. Illustrated by Christine Davenier;13 weeks on the list,HOUSE OF NIGHT;by P.C. Cast and Kristin Cast;102 weeks on the list
9,PRIVATE: #1 SUSPECT;by James Patterson and Maxine Paetro;7 weeks on the list,BEST FRIENDS FOREVER;by Jennifer Weiner;15 weeks on the list,,SLIDING INTO HOME;by Kendra Wilkinson;6 weeks on the list,TIPPING POINT;by Malcolm Gladwell;306 weeks on the list,"ACT LIKE A LADY, THINK LIKE A MAN;by Steve Harvey with Denene Millner;64 weeks on the list","COOK THIS, NOT THAT!;by David Zinczenko and Matt Goulding;28 weeks on the list",BATMAN: THE KILLING JOKE;by Alan Moore and Brian Bolland;72 weeks on the list,BONE: TALL TALES;by Jeff Smith and Thomas E. Sniegoski;2 weeks on the list,"VAMPIRE KNIGHT, VOL. 10;by Matsuri Hino;10 weeks on the list",THEODORE BOONE: KID LAWYER;by John Grisham;12 weeks on the list,"THE FORBIDDEN GAME (THE HUNTER, THE CHASE, THE KILL);by L. J. Smith;7 weeks on the list",OOH LA LA! IT'S BEAUTY DAY;by Jane O’Connor. Illustrated by Robin Preiss Glasser;8 weeks on the list,THE CLIQUE;by Lisi Harrison;21 weeks on the list
10,FLY AWAY HOME;by Jennifer Weiner;5 weeks on the list,THE ALCHEMIST;by Paulo Coelho;141 weeks on the list,,COMMITTED;by Elizabeth Gilbert;10 weeks on the list,FREAKONOMICS;by Steven D. Levitt and Stephen J. Dubner;51 weeks on the list,THE CARB LOVERS DIET;by Ellen Kunes and Frances Largeman-Roth;2 weeks on the list,"THE NEW ATKINS FOR A NEW YOU;by Eric C. Westman, Stephen D. Phinney and Jeff S. Volek;12 weeks on the list","BLACKEST NIGHT: BLACK LANTERN CORPS, VOL. 2;by various;4 weeks on the list","THE WALKING DEAD, VOL. 1;by Robert Kirkman and Tony Moore;39 weeks on the list","BLACK BUTLER, VOL. 2;by Yana Toboso;11 weeks on the list",THE ETERNAL ONES;by Kirsten Miller;New this week,IF I STAY;by Gayle Forman;14 weeks on the list,THE JUNKYARD WONDERS;written and illustrated by Patricia Polacco;2 weeks on the list,RANGER’S APPRENTICE;by John Flanagan;51 weeks on the list
