,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,HELL'S CORNER;by David Baldacci;New this week,HAPPY EVER AFTER;by Nora Roberts;2 weeks on the list,,DECISION POINTS;by George W. Bush;New this week,"EAT, PRAY, LOVE;by Elizabeth Gilbert;197 weeks on the list",BAREFOOT CONTESSA: HOW EASY IS THAT?;by Ina Garten;3 weeks on the list,RACHAEL RAY'S LOOK AND COOK;by Rachael Ray;2 weeks on the list,"SUPERMAN: EARTH ONE, VOL. 2;by J. Michael Straczynski and Shane Davis;3 weeks on the list",SCOTT PILGRIM: PRECIOUS LITTLE LIFE;by Bryan Lee O’Malley;36 weeks on the list,"NARUTO, VOL. 49;by Masashi Kishimoto;7 weeks on the list",THE LOST HERO;by Rick Riordan;5 weeks on the list,FALLEN;by Lauren Kate;7 weeks on the list,LLAMA LLAMA HOLIDAY DRAMA;by Anna Dewdney;4 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;96 weeks on the list
2,"FULL DARK, NO STARS;by Stephen King;New this week",THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;73 weeks on the list,,LIFE;by Keith Richards with James Fox;3 weeks on the list,INSIDE OF A DOG;by Alexandra Horowitz;6 weeks on the list,GUINNESS WORLD RECORDS 2011;by Ina Garten;9 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;172 weeks on the list,"SERENITY: THE SHEPHERD’S TALE;by  Joss Whedon, Zack Whedon and Chris Samnee;2 weeks on the list",SCOTT PILGRIM VS. THE WORLD;by Bryan Lee O’Malley;32 weeks on the list,"BLACK BUTLER, VOL. 3;by Yana Toboso;3 weeks on the list","JUSTIN BIEBER, FIRST STEP 2 FOREVER;by Justin Bieber;5 weeks on the list",THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;94 weeks on the list,FABULOUS FASHION BOUTIQUE;by Jane O’Connor. Illustrated by Robin Preiss Glasser;5 weeks on the list,THE HUNGER GAMES;by Suzanne Collins;12 weeks on the list
3,THE CONFESSION;by John Grisham;3 weeks on the list,THE GIRL WHO PLAYED WITH FIRE;by Stieg Larsson;34 weeks on the list,,BROKE;by Glenn Beck and Kevin Balfe;3 weeks on the list,STONES INTO SCHOOLS;by Greg Mortenson;3 weeks on the list,DOUBLE DELICIOUS;by Jessica Seinfeld;3 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;486 weeks on the list,"BATMAN AND ROBIN, VOL. 2;by Grant Morrison, Andy Clarke and Cameron Stewart;New this week",SCOTT PILGRIM: GETS IT TOGETHER;by Bryan Lee O’Malley;28 weeks on the list,"BAKUMAN, VOL. 2;by Takeshi Obata and Tsugumi Ohba;2 weeks on the list","THE RED PYRAMID: THE KANE CHRONICLES, BOOK ONE;by Rick Riordan and Orpheus Collar;28 weeks on the list",WITCH AND WIZARD;by James Patterson and Gabrielle Charbonnet;2 weeks on the list,KNUFFLE BUNNY FREE;written and illustrated by Mo Willems;7 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;175 weeks on the list
4,TOWERS OF MIDNIGHT;by Robert Jordan and Brandon Sanderson;2 weeks on the list,HOUSE RULES;by Jodi Picoult;New this week,,I REMEMBER NOTHING;by Nora Ephron;New this week,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;198 weeks on the list,SIMPLE TIMES;by Denis Leary;2 weeks on the list,CRAZY LOVE;by Francis Chan with Danae Yankoski;4 weeks on the list,ABSOLUTE ALL-STAR SUPERMAN;by Grant Morrison and Frank Quitely;New this week,SCOTT PILGRIM AND THE INFINITE SADNESS;by Bryan Lee O’Malley;24 weeks on the list,NEGIMA! 28;by Ken Akamatsu;3 weeks on the list,CRESCENDO;by Becca Fitzpatrick;5 weeks on the list,THE BOOK THIEF;by Markus Zusak;166 weeks on the list,"IT'S CHRISTMAS, DAVID!;written and illustrated by David Shannon;New this week",BIG NATE;written and illustrated by Lincoln Peirce;4 weeks on the list
5,THE GIRL WHO KICKED THE HORNET’S NEST;by Stieg Larsson;25 weeks on the list,FOR COLORED GIRLS WHO HAVE CONSIDERED SUICIDE/WHEN THE RAINBOW IS ENUF;by Ntozake Shange;3 weeks on the list,,UNBEARABLE LIGHTNESS;by Portia de Rossi;2 weeks on the list,THE GLASS CASTLE;by Jeannette Walls;193 weeks on the list,CAKE BOSS;by Buddy Valastro;2 weeks on the list,RADICAL;by David Platt;23 weeks on the list,"THE WALKING DEAD, BOOK 6;by Robert Kirkman and Charlie Adlard;3 weeks on the list",SCOTT PILGRIM VS. THE UNIVERSE;by Bryan Lee O’Malley;30 weeks on the list,"D.GRAY-MAN, VOL. 19;by Katsura Hoshino;2 weeks on the list",HARRY POTTER FILM WIZARDRY;by Brian Sibley;4 weeks on the list,THE FLEDGLING HANDBOOK 101;by P.C. Cast with Kim Doner;3 weeks on the list,IT’S A BOOK;written and illustrated by Lane Smith;13 weeks on the list,HARRY POTTER;by J.K. Rowling;233 weeks on the list
6,I STILL DREAM ABOUT YOU;by Fannie Flagg;New this week,CUTTING FOR STONE;by Abraham Verghese;42 weeks on the list,,EARTH (THE BOOK);by Jon Stewart and others;8 weeks on the list,TIPPING POINT;by Malcolm Gladwell;319 weeks on the list,DELIVERING HAPPINESS;by Tony Hsieh;23 weeks on the list,THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;104 weeks on the list,PICTURE THIS;by Lynda Barry;New this week,SCOTT PILGRIM’S FINEST HOUR;by Bryan Lee O’Malley;17 weeks on the list,"HETALIA AXIS POWERS, VOL. 1;by Hidekaz Himaruya;8 weeks on the list",TORMENT;by Lauren Kate;7 weeks on the list,THE GRAVEYARD BOOK;by Neil Gaiman. Illustrated by Dave McKean;7 weeks on the list,LEGO STAR WARS;by Simon Beecroft;47 weeks on the list,THE 39 CLUES;by various authors;71 weeks on the list
7,SQUIRREL SEEKS CHIPMUNK;by David Sedaris. Illustrated by Ian Falconer;7 weeks on the list,LITTLE BEE;by Chris Cleave;39 weeks on the list,,"AUTOBIOGRAPHY OF MARK TWAIN, VOL. 1;by Mark Twain;4 weeks on the list",MY HORIZONTAL LIFE;by Chelsea Handler;107 weeks on the list,A COURSE IN WEIGHT LOSS;by Barbra Streisand;2 weeks on the list,"COOK THIS, NOT THAT! EASY AND AWESOME 350-CALORIE MEALS;by David Zinczenko and Matt Goulding;4 weeks on the list",THE ADVENTURES OF OOK AND GLUK;by George Beard and Harold Hutchins;14 weeks on the list,"THE WALKING DEAD COMPENDIUM, VOL. 1;by Robert Kirkman and others;6 weeks on the list","ALICE IN THE COUNTRY OF HEARTS, VOL. 5;by QuinRose;New this week",DORK DIARIES;written and illustrated by Rachel Renée Russell;27 weeks on the list,"STEFAN’S DIARIES: VOL. 1, ORIGINS;by   L. J. Smith and Kevin Williamson & Julie Plec;2 weeks on the list","WHEREVER YOU ARE, MY LOVE WILL FIND YOU;written and illustrated by Nancy Tillman;6 weeks on the list",BLUE BLOODS;by Melissa de la Cruz;16 weeks on the list
8,AMERICAN ASSASSIN;by Vince Flynn;5 weeks on the list,THE ART OF RACING IN THE RAIN;by Garth Stein;75 weeks on the list,,CLEOPATRA;by Stacy Schiff;2 weeks on the list,WHERE MEN WIN GLORY;by Jon Krakauer;15 weeks on the list,THE TATTOO CHRONICLES;by Kat Von D with Sandra Bark;3 weeks on the list,"FOOD RULES;by Michael Pollan, Illustrated by Maira Kalman;45 weeks on the list","THE WALKING DEAD, BOOK 1;by Robert Kirkman, Tony Moore and Charlie Adlard;8 weeks on the list","THE WALKING DEAD, VOL. 1;by Robert Kirkman and Tony Moore;52 weeks on the list","SOUL EATER, VOL. 4;by Atsushi Ohkubo;3 weeks on the list",CLOCKWORK ANGEL;by Cassandra Clare;11 weeks on the list,BEAUTIFUL CREATURES;by Kami Garcia and Margaret Stohl;7 weeks on the list,ART AND MAX;written and illustrated by David Wiesner;5 weeks on the list,THE TWILIGHT SAGA;by Stephenie Meyer;171 weeks on the list
9,INDULGENCE IN DEATH;by J. D. Robb;2 weeks on the list,HALF BROKE HORSES;by Jeannette Walls;10 weeks on the list,,PINHEADS AND PATRIOTS;by Bill O'Reilly;9 weeks on the list,"ARE YOU THERE, VODKA? IT’S ME, CHELSEA;by Chelsea Handler;46 weeks on the list",ZERO REGRETS;by Apolo Ohno with Alan Abrahamson;2 weeks on the list,THE POWER OF NOW;by Eckhart Tolle;100 weeks on the list,THE EXILE: AN OUTLANDER GRAPHIC NOVEL;by Diana Gabaldon and Hoang Nguyen;8 weeks on the list,"BUFFY THE VAMPIRE SLAYER: SEASON 8, VOL. 7;by Brad Meltzer, Joss Whedon and others;4 weeks on the list","INUYASHA, VOL. 54;by Rumiko Takahashi;New this week",TALES FROM A NOT-SO-POPULAR PARTY GIRL;by Rachel Renée Russell;18 weeks on the list,THE MAZE RUNNER;by James Dashner;5 weeks on the list,OLIVIA GOES TO VENICE;written and illustrated by Ian Falconer;6 weeks on the list,MAGIC TREE HOUSE;by Mary Pope Osborne. Illustrated by Sal Murdocca;228 weeks on the list
10,FALL OF GIANTS;by Ken Follett;7 weeks on the list,SARAH’S KEY;by Tatiana de Rosnay;92 weeks on the list,,THEY CALL ME BABA BOOEY;by Gary Dell’Abate with Chad Millman;2 weeks on the list,FREAKONOMICS;by Steven D. Levitt and Stephen J. Dubner;64 weeks on the list,THE POWER;by Rhonda Byrne;13 weeks on the list,SOULPANCAKE;by Rainn Wilson and others;New this week,X'ED OUT;by Charles Burns;4 weeks on the list,PERCY JACKSON & THE OLYMPIANS: THE LIGHTNING THIEF;by Robert Venditti and Attila Futaki;5 weeks on the list,"BLACK BIRD, VOL. 6;by Kanoko Sakurakoji;6 weeks on the list",VIRALS;by Kathy Reichs;2 weeks on the list,"NERDS (BOOK ONE: NATIONAL ESPIONAGE, RESCUE, AND DEFENSE SOCIETY);by Michael Buckley;4 weeks on the list",CHILDREN MAKE TERRIBLE PETS;written and illustrated by Peter Brown;3 weeks on the list,RANGER’S APPRENTICE;by John Flanagan;59 weeks on the list
