,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,THE GIRL WHO KICKED THE HORNET’S NEST;by Stieg Larsson;10 weeks on the list,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;58 weeks on the list,,_____ MY DAD SAYS;by Justin Halpern;13 weeks on the list,"EAT, PRAY, LOVE;by Elizabeth Gilbert;182 weeks on the list",WOMEN FOOD AND GOD;by Geneen Roth;20 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;471 weeks on the list,"TROUBLEMAKER;by Janet Evanovich, Alex Evanovich and Joelle Jones;2 weeks on the list",SCOTT PILGRIM’S FINEST HOUR;by Bryan Lee O’Malley;2 weeks on the list,"NEGIMA! MAGISTER NEGI MAGI, VOL. 27;by Ken Akamatsu;New this week","THE RED PYRAMID: THE KANE CHRONICLES, BOOK ONE;by Rick Riordan and Orpheus Collar;13 weeks on the list",THE HUNGER GAMES;by Suzanne Collins;5 weeks on the list,LEGO STAR WARS;by Simon Beecroft;32 weeks on the list,PRETTY LITTLE LIARS;by Sara Shepard;21 weeks on the list
2,STAR ISLAND;by Carl Hiaasen;New this week,THE GIRL WHO PLAYED WITH FIRE;by Stieg Larsson;19 weeks on the list,,THE OBAMA DIARIES;by Laura Ingraham;3 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;183 weeks on the list,DELIVERING HAPPINESS;by Tony Hsieh;8 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;157 weeks on the list,BLACKEST NIGHT: RISE OF THE BLACK LANTERNS;by Geoff Johns and others;New this week,SCOTT PILGRIM: PRECIOUS LITTLE LIFE;by Bryan Lee O’Malley;21 weeks on the list,"TSUBASA: RESEVOIR CHRONICLE, VOL. 27;by  Clamp;New this week",CATCHING FIRE;by Suzanne Collins;48 weeks on the list,BEEZUS AND RAMONA;by Beverly Cleary. Illustrated by Tracy Dockray;8 weeks on the list,"CITY DOG, COUNTRY FROG;by Mo Willems. Illustrated by Jon J Muth;8 weeks on the list",PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;160 weeks on the list
3,THE REMBRANDT AFFAIR;by Daniel Silva;2 weeks on the list,LITTLE BEE;by Chris Cleave;24 weeks on the list,,CHELSEA CHELSEA BANG BANG;by Chelsea Handler;21 weeks on the list,MY HORIZONTAL LIFE;by Chelsea Handler;92 weeks on the list,THE LAST LECTURE;by Randy Pausch with Jeffrey Zaslow;98 weeks on the list,THE BELLY FAT CURE;by Jorge Cruise;28 weeks on the list,BLACKEST NIGHT: TALES OF THE CORPS;by Geoff Johns;New this week,SCOTT PILGRIM VS. THE WORLD;by Bryan Lee O’Malley;17 weeks on the list,"NARUTO, VOL. 48;by Masashi Kishimoto;9 weeks on the list",LINGER;by Maggie Stiefvater;3 weeks on the list,THE BOOK THIEF;by Markus Zusak;151 weeks on the list,STAR WARS;by Rufus Butler Seder;12 weeks on the list,THE TWILIGHT SAGA;by Stephenie Meyer;156 weeks on the list
4,THE HELP;by Kathryn Stockett;70 weeks on the list,ONE DAY;by David Nicholls;6 weeks on the list,,THE BIG SHORT;by Michael Lewis;20 weeks on the list,"ARE YOU THERE, VODKA? IT’S ME, CHELSEA;by Chelsea Handler;31 weeks on the list",CAN AMERICA SURVIVE?;by John Hagee;3 weeks on the list,THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;89 weeks on the list,BLACKEST NIGHT;by Geoff Johns and Ivan Reis;3 weeks on the list,SCOTT PILGRIM: GETS IT TOGETHER;by Bryan Lee O’Malley;13 weeks on the list,"FULLMETAL ALCHEMIST, VOL. 23;by Hiromu Arakawa;New this week",TALES FROM A NOT-SO-POPULAR PARTY GIRL;by Rachel Renée Russell;8 weeks on the list,SHIVER;by Maggie Stiefvater;9 weeks on the list,HOW ROCKET LEARNED TO READ;written and illustrated by Tad Hills;New this week,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;81 weeks on the list
5,FLY AWAY HOME;by Jennifer Weiner;3 weeks on the list,"UNDER THE DOME, PART 1;by Stephen King;4 weeks on the list",,OUTLIERS;by Malcolm Gladwell;88 weeks on the list,THE GLASS CASTLE;by Jeannette Walls;178 weeks on the list,THE SECRET;by Rhonda Byrne;168 weeks on the list,RADICAL;by David Platt;8 weeks on the list,BLACKEST NIGHT: GREEN LANTERN;by Geoff Johns and Doug Mahnke;3 weeks on the list,SCOTT PILGRIM VS. THE UNIVERSE;by Bryan Lee O’Malley;15 weeks on the list,SHUGO CHARA! 9;by Peach-Pit;New this week,THE HUNGER GAMES;by Suzanne Collins;99 weeks on the list,PINKALICIOUS: TICKLED PINK;written and illustrated by Victoria Kann;New this week,OOH LA LA! IT'S BEAUTY DAY;by Jane O’Connor. Illustrated by Robin Preiss Glasser;6 weeks on the list,THE 39 CLUES;by various authors;56 weeks on the list
6,PRIVATE: #1 SUSPECT;by James Patterson and Maxine Paetro;5 weeks on the list,CUTTING FOR STONE;by Abraham Verghese;27 weeks on the list,,MEDIUM RAW;by Anthony Bourdain;8 weeks on the list,MENNONITE IN A LITTLE BLACK DRESS;by Rhoda Janzen;16 weeks on the list,SWITCH;by Chip Heath and Dan Heath;23 weeks on the list,SKINNY BITCH;by Kim Barnouin;145 weeks on the list,"BLACKEST NIGHT: BLACK LANTERN CORPS, VOL. 1;by various;2 weeks on the list",SCOTT PILGRIM AND THE INFINITE SADNESS;by Bryan Lee O’Malley;9 weeks on the list,"OURAN HIGH SCHOOL HOST CLUB, VOL. 14;by Bisco Hatori;4 weeks on the list",THEODORE BOONE: KID LAWYER;by John Grisham;10 weeks on the list,"AERIE AND RECKONING (THE FALLEN, BOOK 2);by Thomas E. Sniegoski;2 weeks on the list",LADYBUG GIRL AT THE BEACH;by David Soman and Jacky Davis. Illustrated by David Soman;11 weeks on the list,HOUSE OF NIGHT;by P.C. Cast and Kristin Cast;100 weeks on the list
7,THE SEARCH;by Nora Roberts;4 weeks on the list,THE LACUNA;by Barbara Kingsolver;2 weeks on the list,,THE IMMORTAL LIFE OF HENRIETTA LACKS;by Rebecca Skloot;23 weeks on the list,BLINK;by Malcolm Gladwell;146 weeks on the list,TOTAL MONEY MAKEOVER;by Dave Ramsey;29 weeks on the list,THE TWILIGHT SAGA: ECLIPSE;by Mark Cotta Vaz;5 weeks on the list,SIEGE;by Brian Michael Bendis and Olivier Coipel;New this week,"THE WALKING DEAD, VOL. 1;by Robert Kirkman and Tony Moore;37 weeks on the list","VAMPIRE KNIGHT, VOL. 10;by Matsuri Hino;9 weeks on the list",DORK DIARIES;written and illustrated by Rachel Renée Russell;17 weeks on the list,"THE FORBIDDEN GAME (THE HUNTER, THE CHASE, THE KILL);by L. J. Smith;5 weeks on the list",THE VERY FAIRY PRINCESS: HERE COMES THE FLOWER GIRL!;by Julie Andrews and Emma Walton Hamilton. Illustrated by Christine Davenier;11 weeks on the list,DANIEL X: DEMONS AND DRUIDS;by James Patterson;New this week
8,SIZZLING SIXTEEN;by Janet Evanovich;6 weeks on the list,THE ART OF RACING IN THE RAIN;by Garth Stein;60 weeks on the list,,COMING BACK STRONGER;by Drew Brees with Chris Fabry;4 weeks on the list,A LONG WAY GONE;by Ishmael Beah;37 weeks on the list,4-HOUR WORKWEEK;by Timothy Ferriss;76 weeks on the list,"FOOD RULES;by Michael Pollan, Illustrated by Maira Kalman;31 weeks on the list","BLACKEST NIGHT: BLACK LANTERN CORPS, VOL. 2;by various;2 weeks on the list",WATCHMEN;by Alan Moore and Dave Gibbons;74 weeks on the list,"MEGATOKYO, VOL. 6;by Fred Gallagher;New this week",FALLEN;by Lauren Kate;34 weeks on the list,THE FALLEN AND LEVIATHAN;by Thomas E. Sniegoski;2 weeks on the list,THE LION AND THE MOUSE;by Jerry Pinkney;39 weeks on the list,RANGER’S APPRENTICE;by John Flanagan;50 weeks on the list
9,THE GLASS RAINBOW;by James Lee Burke;3 weeks on the list,BEST FRIENDS FOREVER;by Jennifer Weiner;13 weeks on the list,,SLIDING INTO HOME;by Kendra Wilkinson;4 weeks on the list,FREAKONOMICS;by Steven D. Levitt and Stephen J. Dubner;49 weeks on the list,"ACT LIKE A LADY, THINK LIKE A MAN;by Steve Harvey with Denene Millner;62 weeks on the list",THE PURPOSE-DRIVEN LIFE;by Rick Warren;71 weeks on the list,TWILIGHT;by Mark Cotta Vaz;20 weeks on the list,BATMAN: R. I. P.;by Grant Morrison and Tony Daniel;5 weeks on the list,"SPICE AND WOLF, VOL. 2;by Isuna Hasekura and Keito Koume;New this week",SWEET LITTLE LIES;by Lauren Conrad;15 weeks on the list,PINKALICIOUS AND THE PINK DRINK;written and illustrated by Victoria Kann;10 weeks on the list,GALLOP!;written and illustrated by Rufus Butler Seder;119 weeks on the list,GALLAGHER GIRLS;by Ally Carter;8 weeks on the list
10,THE OVERTON WINDOW;by Glenn Beck;7 weeks on the list,CHARLIE ST. CLOUD;by Ben Sherwood;2 weeks on the list,,EMPIRE OF THE SUMMER MOON;by S.C. Gwynne;6 weeks on the list,TIPPING POINT;by Malcolm Gladwell;304 weeks on the list,THE HAPPINESS PROJECT;by Gretchen Rubin;16 weeks on the list,THE POWER OF NOW;by Eckhart Tolle;94 weeks on the list,KICK-ASS;by Mark Millar and John Romita Jr.;21 weeks on the list,"FINAL CRISIS;by Grant Morrison, J. G. Jones, Carlos Pacheco and Doug Mahnke;7 weeks on the list","BLACK BUTLER, VOL. 2;by Yana Toboso;10 weeks on the list",BIG NATE: IN A CLASS BY HIMSELF;written and illustrated by Lincoln Peirce;18 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;79 weeks on the list,CAN I PLAY TOO?;written and illustrated by Mo Willems;5 weeks on the list,VAMPIRE ACADEMY;by Richelle Mead;33 weeks on the list
