,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,HANDLE WITH CARE;by Jodi Picoult;3 weeks on the list,THE SHACK;by William P. Young;44 weeks on the list,,OUTLIERS;by Malcolm Gladwell;18 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;112 weeks on the list,"ACT LIKE A LADY, THINK LIKE A MAN;by Steve Harvey with Denene Millner;8 weeks on the list",THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;26 weeks on the list,WATCHMEN;by Alan Moore and Dave Gibbons;4 weeks on the list,WATCHMEN;by Alan Moore and Dave Gibbons;4 weeks on the list,"FRUIT BASKETS, Vol. 22;by Natsuki Takaya;2 weeks on the list",TWILIGHT: DIRECTOR’S NOTEBOOK;by Catherine Hardwicke;New this week,EVERMORE;by Alyson Noël;7 weeks on the list,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA;by Greg Mortenson and Susan L. Roth;9 weeks on the list,THE TWILIGHT SAGA;by Stephenie Meyer;85 weeks on the list
2,CORSAIR;by Clive Cussler and Jack Du Brul;2 weeks on the list,THE READER;by Bernhard Schlink;16 weeks on the list,,A LION CALLED CHRISTIAN;by  Anthony Bourke and John Rendall;2 weeks on the list,THE MIDDLE PLACE;by Kelly Corrigan;13 weeks on the list,THE LAST LECTURE;by Randy Pausch with Jeffrey Zaslow;50 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;403 weeks on the list,BATMAN: THE KILLING JOKE;by Alan Moore and Brian Bolland;2 weeks on the list,LIGHT OF THY COUNTENANCE;by Alan Moore and Felipe Massafera;New this week,"Naruto, Vol. 41;by Masashi Kishimoto;3 weeks on the list",THE GRAVEYARD BOOK;by Neil Gaiman. Illustrated by Dave McKean;25 weeks on the list,THE BOOK THIEF;by Markus Zusak;80 weeks on the list,THE COMPOSER IS DEAD;by Lemony Snicket. Illustrated by Carson Ellis. Music by Nathaniel Stookey;3 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;10 weeks on the list
3,THE ASSOCIATE;by John Grisham;8 weeks on the list,FIREFLY LANE;by Kristin Hannah;11 weeks on the list,,HOUSE OF CARDS;by William D. Cohan;2 weeks on the list,I HOPE THEY SERVE BEER IN HELL;by Tucker Max;77 weeks on the list,THE SECRET;by Rhonda Byrne;115 weeks on the list,TWILIGHT;by Mark Cotta Vaz;23 weeks on the list,Starman Omnibus Vol. 2;by James Robinson and Tony Harris;3 weeks on the list,SQUADRON SUPREME: THE PRE-WAR YEARS;by J. Michael Straczynski and Gary Frank;New this week,"Naruto, Vol. 36;by Masashi Kishimoto;3 weeks on the list",MILES TO GO;by Miley Cyrus;3 weeks on the list,THE BOY IN THE STRIPED PAJAMAS;by John Boyne;20 weeks on the list,THE HOUSE IN THE NIGHT;by Susan Marie Swanson. Illustrated by Beth Krommes.;7 weeks on the list,HOUSE OF NIGHT;by P.C. Cast and Kristin Cast;30 weeks on the list
4,THE HOST;by Stephenie Meyer;45 weeks on the list,SUNDAYS AT TIFFANY’S;by James Patterson and Gabrielle Charbonnet;11 weeks on the list,,THE YANKEE YEARS;by Joe Torre and Tom Verducci;7 weeks on the list,DREAMS FROM MY FATHER;by Barack Obama;140 weeks on the list,FLAT BELLY DIET!;by Liz Vaccariello and Cynthia Sass;18 weeks on the list,SUZE ORMAN’S 2009 ACTION PLAN;by Suze Orman;12 weeks on the list,JUST A PILGRIM;by Garth Ennis and Carlos Ezquerra;New this week,SQUADRON SUPREME: POWER TO THE PEOPLE;by Howard Chaykin and Marco Turini;New this week,"Naruto, Vol. 40;by Masashi Kishimoto;4 weeks on the list",THIRTEEN REASONS WHY;by Jay Asher;22 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;9 weeks on the list,GALLOP!;written and illustrated by Rufus Butler Seder;71 weeks on the list,MAXIMUM RIDE;by James Patterson;46 weeks on the list
5,RUN FOR YOUR LIFE;by James Patterson and Michael Ledwidge;7 weeks on the list,AMERICAN WIFE;by Curtis Sittenfeld;6 weeks on the list,,THE LOST CITY OF Z;by David Grann;4 weeks on the list,EMERGENCY;by Neil Strauss;2 weeks on the list,FRACTAL TIME;by Gregg Braden;New this week,NATURALLY THIN;by Bethenny Frankel with Eve Adamson;2 weeks on the list,JOKER;by Brian Azzarello and Lee Bermejo;2 weeks on the list,"ASTONISHING X-MEN, Vol. 1;by Joss Whedon and John Cassaday;New this week","Naruto, Vol. 39;by Masashi Kishimoto;4 weeks on the list",WINTERGIRLS;by Laurie Halse Anderson;New this week,TWEAK;by Nic Sheff;9 weeks on the list,LADYBUG GIRL AND BUMBLEBEE BOY;by David Soman and Jacky Davis. Illustrated by David Soman.;3 weeks on the list,THE 39 CLUES;by various authors;3 weeks on the list
6,PROMISES IN DEATH;by J. D. Robb.;4 weeks on the list,PEOPLE OF THE BOOK;by Geraldine Brooks;12 weeks on the list,,MY BOOKY WOOK;by Russell Brand;2 weeks on the list,THE AUDACITY OF HOPE;by Barack Obama;65 weeks on the list,THE ULTRAMIND SOLUTION;by Mark Hyman;5 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;86 weeks on the list,JUNGLE BOOK;by Rudyard Kipling and Jean-Blaise Mitildjian;New this week,BATMAN: THE DARK KNIGHT RETURNS;by Frank Miller;2 weeks on the list,"Naruto, Vol. 38;by Masashi Kishimoto;4 weeks on the list",THE HUNGER GAMES;by Suzanne Collins;28 weeks on the list,CORALINE;by Neil Gaiman. Illustrated by Dave McKean;10 weeks on the list,SWING!;written and illustrated by Rufus Butler Seder;23 weeks on the list,THE CLIQUE;by Lisi Harrison;9 weeks on the list
7,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY;by Mary Ann Shaffer and Annie Barrows;27 weeks on the list,A THOUSAND SPLENDID SUNS;by Khaled Hosseini;17 weeks on the list,,INSIDE THE REVOLUTION;by Joel C. Rosenberg;2 weeks on the list,"EAT, PRAY, LOVE;by Elizabeth Gilbert;113 weeks on the list",PEAKS AND VALLEYS;by Spencer Johnson;2 weeks on the list,SKINNY BITCH;by Kim Barnouin;89 weeks on the list,SPIKE: AFTER THE FALL;by Brian Lynch and Franco Urru;New this week,"HACK/SLASH, Vol. 5;by Tim Seeley and Emily Stone;New this week","VAMPIRE NIGHT, Vol. 6;by Matsuri Hino;2 weeks on the list",SCAT;by Carl Hiaasen;8 weeks on the list,THE MYSTERIOUS BENEDICT SOCIETY;by Trenton Lee Stewart. Illustrated by Carson Ellis;31 weeks on the list,CAT;written by Matthew Van Fleet and photographed by Brian Stanton.;6 weeks on the list,HARRY POTTER;by J.K. Rowling;216 weeks on the list
8,HEART AND SOUL;by Maeve Binchy;5 weeks on the list,STILL ALICE;by Lisa Genova;11 weeks on the list,,DEWEY;by Vicki Myron with Bret Witter;27 weeks on the list,TIPPING POINT;by Malcolm Gladwell;233 weeks on the list,UNCOMMON;by Tony Dungy with Nathan Whitaker;8 weeks on the list,"THE BIGGEST LOSER 30-DAY JUMP START;by Cheryl Forberg, Melissa Roberson, Lisa Wheeler and others;2 weeks on the list",Batman: R.I.P.;by Grant Morrison and Tony Daniel;4 weeks on the list,SCOTT PILGRIM VS. THE UNIVERSE;by Bryan Lee O’Malley;3 weeks on the list,"WARCRAFT: LEGENDS, Vol. 3;by various;New this week",CHRISTIAN THE LION;by Anthony Bourke and John Rendall;New this week,THE TALE OF DESPEREAUX;by Kate DiCamillo. Illustrated by Timothy Basil Ering;60 weeks on the list,BLUEBERRY GIRL;by Neil Gaiman. Illustrated by  Charles Vess;2 weeks on the list,KISSED BY AN ANGEL;by Elizabeth Chandler;2 weeks on the list
9,ONE DAY AT A TIME;by Danielle Steel;4 weeks on the list,THE ALCHEMIST;by Paulo Coelho;79 weeks on the list,,A BOLD FRESH PIECE OF HUMANITY;by Bill O’Reilly;23 weeks on the list,90 MINUTES IN HEAVEN;by Don Piper with Cecil Murphey;126 weeks on the list,MAGNIFICENT MIND AT ANY AGE;by Daniel G. Amen;New this week,HE’S JUST NOT THAT INTO YOU;by Greg Behr­endt and Liz Tuccillo;10 weeks on the list,ALL-STAR SUPERMAN;by Grant Morrison and Frank Quitely;2 weeks on the list,"SHEENA QUEEN OF THE JUNGLE, Vol. 2;by Stephen E. de Souza and Rebekah Isaacs;New this week","NARUTO, VOL. 43;by Masashi Kishimoto;New this week",FADE;by Lisa McMann;6 weeks on the list,SLAM;by Nick Hornby;21 weeks on the list,THE VERY HUNGRY CATERPILLAR;written and illustrated by Eric Carle;New this week,NIGHT WORLD;by L. J. Smith;16 weeks on the list
10,DEAD SILENCE;by Randy Wayne White;2 weeks on the list,SARAH’S KEY;by Tatiana de Rosnay;6 weeks on the list,,THE UNFORGIVING MINUTE;Craig M. Mullaney;2 weeks on the list,MY HORIZONTAL LIFE;by Chelsea Handler;23 weeks on the list,WWE ENCYCLOPEDIA;by  Brian Shields and Kevin Sullivan;New this week,THE BIGGEST LOSER FAMILY COOKBOOK;by Devin Alexander and The Biggest Loser Experts and Cast with Melissa Roberson;8 weeks on the list,ULTIMATE ORIGINS;by Brian Michael Bendis and Butch Guice;New this week,"THE WALKING DEAD, VOL. 9;by Robert Kirkman and Charlie Adlard;2 weeks on the list","TSUBASA, Vol. 1;by Natsuki Takaya;New this week",IDENTICAL;by Ellen Hopkins;15 weeks on the list,THE HIGHER POWER OF LUCKY;by Susan Patron and Matt Phelan;New this week,NAKED MOLE RAT GETS DRESSED;written and illustrated by Mo Willems;11 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;91 weeks on the list
