,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,CROSS FIRE;by James Patterson;New this week,PUSH;by Sapphire;13 weeks on the list,,GOING ROGUE;by Sarah Palin;New this week,THE BLIND SIDE;by Michael Lewis;8 weeks on the list,IT'S YOUR TIME;by Joel Osteen;3 weeks on the list,NEW MOON;by Mark Cotta Vaz;7 weeks on the list,THE BOOK OF GENESIS: ILLUSTRATED;by R. Crumb;6 weeks on the list,"LOGICOMIX - AN EPIC SEARCH FOR TRUTH;by Apostolos Doxiadis, Christos H. Papadimitriou, Alecos Papadatos and Annie Di Donna;8 weeks on the list","VAMPIRE KNIGHT, VOL. 8;by Matsuri Hino;3 weeks on the list",CATCHING FIRE;by Suzanne Collins;12 weeks on the list,THE BOOK THIEF;by Markus Zusak;115 weeks on the list,SPLENDIFEROUS CHRISTMAS;by Jane O’Connor. Illustrated by Robin Preiss Glasser;3 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;45 weeks on the list
2,"UNDER THE DOME, PART 1;by Stephen King;2 weeks on the list",BED OF ROSES;by Nora Roberts;4 weeks on the list,,OPEN;by Andre Agassi;2 weeks on the list,FREAKONOMICS;by Steven D. Levitt and Stephen J. Dubner;13 weeks on the list,DIVINE SOUL MIND BODY HEALING AND TRANSMISSION SYSTEM;by Zhi Gang Sha;2 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;438 weeks on the list,GREEN LANTERN: AGENT ORANGE;by Geoff Johns and Philip Tan;New this week,THE ZOMBIE SURVIVAL GUIDE: RECORDED ATTACKS;by Max Brooks;7 weeks on the list,"FULLMETAL ALCHEMIST, VOL. 21;by Hiromu Arakawa;New this week",THE HUNGER GAMES;by Suzanne Collins;63 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;44 weeks on the list,THE CHRISTMAS SWEATER;by Glenn Beck with Kevin Balfe and Jason Wright.;4 weeks on the list,THE TWILIGHT SAGA;by Stephenie Meyer;120 weeks on the list
3,THE LOST SYMBOL;by Dan Brown;10 weeks on the list,THE SHACK;by William P. Young;79 weeks on the list,,HAVE A LITTLE FAITH;by Mitch Albom;8 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;147 weeks on the list,GUINNESS WORLD RECORDS 2010;edited by Craig Glenday;10 weeks on the list,"MORE DINERS, DRIVE-INS AND DIVES;by Guy Fieri with Ann Volkwein;3 weeks on the list","ABSOLUTE JUSTICE;by Jim Krueger, Alex Ross and Doug Braithwaite;New this week",WATCHMEN;by Alan Moore and Dave Gibbons;39 weeks on the list,NARUTO 46;by Masashi Kishimoto;8 weeks on the list,MILLION-DOLLAR THROW;by Mike Lupica;3 weeks on the list,THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN;by Sherman Alexie. Illustrated by Ellen Forney;34 weeks on the list,LEGO STAR WARS;by Simon Beecroft;7 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;124 weeks on the list
4,FORD COUNTY;by John Grisham;3 weeks on the list,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;22 weeks on the list,,"ARGUING WITH IDIOTS;written and edited by Glenn Beck, Kevin Balfe and others;9 weeks on the list",THE GLASS CASTLE;by Jeannette Walls;153 weeks on the list,THE PIONEER WOMAN COOKS;by Ree Drummond;4 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;121 weeks on the list,THE WONDERFUL WIZARD OF OZ;by Eric Shanower and Skottie Young;10 weeks on the list,"BUFFY THE VAMPIRE SLAYER: SEASON 8, VOL. 5;by various;7 weeks on the list","MAXIMUM RIDE, VOL. 2;by James Patterson and NaRae Lee;4 weeks on the list",THE MAGICIAN’S ELEPHANT;by Kate DiCamillo. Illustrated by Yoko Tanaka;11 weeks on the list,THIRST NO. 1;by Christopher Pike;16 weeks on the list,"NUBS;by Brian Dennis, Mary Nethery and Kirby Larson;3 weeks on the list",HOUSE OF NIGHT;by P.C. Cast and Kristin Cast;65 weeks on the list
5,THE HELP;by Kathryn Stockett;34 weeks on the list,OLIVE KITTERIDGE;by Elizabeth Strout;31 weeks on the list,,A SIMPLE CHRISTMAS;by Mike Huckabee;2 weeks on the list,BLINK;by Malcolm Gladwell;110 weeks on the list,KNOCKOUT;by Suzanne Somers;5 weeks on the list,RACHAEL RAY'S BOOK OF 10;by Rachael Ray;3 weeks on the list,PRIDE AND PREJUDICE;by Nancy Butler and Hugo Petrus;4 weeks on the list,V FOR VENDETTA;by Alan Moore and David Lloyd;34 weeks on the list,"ROSARIO VAMPIRE, VOL. 10;by Akihisa Ikeda;3 weeks on the list",TRICKS;by Ellen Hopkins;12 weeks on the list,BETRAYALS;by Lili St. Crow;New this week,THE LION AND THE MOUSE;by Jerry Pinkney;3 weeks on the list,THE IMMORTALS;by Alyson Noël;New this week
6,THE WRECKER;by Clive Cussler and Justin Scott;New this week,SAY YOU'RE ONE OF THEM;by Uwem Akpan;10 weeks on the list,,WHAT THE DOG SAW;by Malcolm Gladwell;5 weeks on the list,I HOPE THEY SERVE BEER IN HELL;by Tucker Max;112 weeks on the list,"ACT LIKE A LADY, THINK LIKE A MAN;by Steve Harvey with Denene Millner;43 weeks on the list",THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;61 weeks on the list,MARVEL ZOMBIES 4;by Fred Van Lente and Kev Walker;2 weeks on the list,THE UMBRELLA ACADEMY: DALLAS;by Gerard Way and Gabriel Ba;5 weeks on the list,"OURAN HIGH SCHOOL HOST CLUB, VOL. 13;by Bisco Hatori;New this week",THIRTEEN REASONS WHY;by Jay Asher;55 weeks on the list,DARK VISIONS;by L. J. Smith;11 weeks on the list,"SKIPPYJON JONES, LOST IN SPICE;by Judy Schachner;10 weeks on the list",THE ALEX RIDER ADVENTURES;by Anthony Horowitz;55 weeks on the list
7,TRUE BLUE;by David Baldacci;4 weeks on the list,THE ART OF RACING IN THE RAIN;by Garth Stein;24 weeks on the list,,SUPERFREAKONOMICS;by Steven D. Levitt and Stephen J. Dubner;5 weeks on the list,GLENN BECK’S ‘COMMON SENSE’;by Glenn Beck;24 weeks on the list,"THE OZ PRINCIPLE;by Roger Connors, Tom Smith and Craig Hickman;New this week",THE POWER OF NOW;by Eckhart Tolle;83 weeks on the list,BATMAN: THE KILLING JOKE;by Alan Moore and Brian Bolland;37 weeks on the list,"THE WALKING DEAD, VOL. 10;by Robert Kirkman and Charlie Adlard;14 weeks on the list","BLACK BIRD, VOL. 2;by Kanoko Sakurakoji;3 weeks on the list",THE GRAVEYARD BOOK;by Neil Gaiman. Illustrated by Dave McKean;59 weeks on the list,GRACELING;by Kristin Cashore;8 weeks on the list,WADDLE!;written and illustrated by Rufus Butler Seder;10 weeks on the list,THE 39 CLUES;by various authors;28 weeks on the list
8,THE LACUNA;by Barbara Kingsolver;3 weeks on the list,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY;by Mary Ann Shaffer and Annie Barrows;29 weeks on the list,,LAST WORDS;by George Carlin with Tony Hendra;2 weeks on the list,TIPPING POINT;by Malcolm Gladwell;268 weeks on the list,THE LAST LECTURE;by Randy Pausch with Jeffrey Zaslow;80 weeks on the list,SKINNY BITCH;by Kim Barnouin;123 weeks on the list,"FINAL CRISIS;by Grant Morrison, J. G. Jones, Carlos Pacheco and Doug Mahnke;23 weeks on the list",BATMAN: ARKHAM ASYLUM;by Grant Morrison and Dave McKean;14 weeks on the list,"SOUL EATER, VOL. 3;by Atsushi Ohkubo;5 weeks on the list",SENT;by Margaret Peterson Haddix;7 weeks on the list,IMPOSSIBLE;by Nancy Werlin;7 weeks on the list,"JULIE ANDREWS’S COLLECTION OF POEMS, SONGS, AND LULLABIES;by Emma Walton Hamilton and Julie Andrews. Illustrated by James McMullan.;6 weeks on the list",VAMPIRE DIARIES;by L. J. Smith;30 weeks on the list
9,THE GATHERING STORM;by Robert Jordan and Brandon Sanderson;4 weeks on the list,THE PIANO TEACHER;by Janice Y. K. Lee;New this week,,OUTLIERS;by Malcolm Gladwell;53 weeks on the list,OUR CHOICE;by Al Gore;3 weeks on the list,THE SECRET;by Rhonda Byrne;145 weeks on the list,"DINERS, DRIVE-INS AND DIVES;by Guy Fieri with Ann Volkwein;15 weeks on the list",JOKER;by Brian Azzarello and Lee Bermejo;27 weeks on the list,BATMAN: HUSH;by Jeph Loeb and Jim Lee;13 weeks on the list,"NEGIMA! MAGISTER NEGI MAGI, VOL. 24;by Ken Akamatsu;4 weeks on the list",THE GREATEST MOMENTS IN SPORTS;by Len Berman;New this week,THE BOY IN THE STRIPED PAJAMAS;by John Boyne;48 weeks on the list,YUMMY;written and illustrated by Lucy Cousins;New this week,THE MYSTERIOUS BENEDICT SOCIETY;by Trenton Lee Stewart;7 weeks on the list
10,PURSUIT OF HONOR;by Vince Flynn;6 weeks on the list,THE ROAD;by Cormac McCarthy;68 weeks on the list,,TOO BIG TO FAIL;by Andrew Ross Sorkin;5 weeks on the list,90 MINUTES IN HEAVEN;by Don Piper with Cecil Murphey;161 weeks on the list,AD HOC AT HOME;by Thomas Keller;3 weeks on the list,HUNGRY GIRL 200 UNDER 200;by Lisa Lillien;32 weeks on the list,FINAL CRISIS: LEGION OF THREE WORLDS;by Geoff Johns and George Perez;4 weeks on the list,"SUPERMAN/BATMAN: SEARCH FOR KRYPTONITE;by Michael Green, Mike Johnson and Shane Davis;New this week","DEATH NOTE: L, CHANGE THE WORLD;by  M;3 weeks on the list",SHIVER;by Maggie Stiefvater;17 weeks on the list,"LET IT SNOW;by John Green, Maureen Johnson and Lauren Myracle;New this week",WHITE NOISE;by David A. Carter;2 weeks on the list,VAMPIRE ACADEMY;by Richelle Mead;17 weeks on the list
