,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,CROSS FIRE;by James Patterson;New this week,HAPPY EVER AFTER;by Nora Roberts;3 weeks on the list,,DECISION POINTS;by George W. Bush;2 weeks on the list,INSIDE OF A DOG;by Alexandra Horowitz;7 weeks on the list,BAREFOOT CONTESSA: HOW EASY IS THAT?;by Ina Garten;4 weeks on the list,RACHAEL RAY'S LOOK AND COOK;by Rachael Ray;3 weeks on the list,"SERENITY: THE SHEPHERD’S TALE;by  Joss Whedon, Zack Whedon and Chris Samnee;3 weeks on the list",SCOTT PILGRIM: PRECIOUS LITTLE LIFE;by Bryan Lee O’Malley;37 weeks on the list,"ALICE IN THE COUNTRY OF HEARTS, VOL. 5;by QuinRose;2 weeks on the list",THE LOST HERO;by Rick Riordan;6 weeks on the list,THE BOOK THIEF;by Markus Zusak;167 weeks on the list,OF THEE I SING;by Barack Obama. Illustrated by Loren Long;New this week,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;97 weeks on the list
2,THE CONFESSION;by John Grisham;4 weeks on the list,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;74 weeks on the list,,UNBROKEN;by Laura Hillenbrand;New this week,"EAT, PRAY, LOVE;by Elizabeth Gilbert;198 weeks on the list","MY PASSION FOR DESIGN;by Kourtney Kardashian, Kim Kardashian and Khloé Kardashian;New this week",THE FIVE LOVE LANGUAGES;by Gary Chapman;173 weeks on the list,"SUPERMAN: EARTH ONE, VOL. 2;by J. Michael Straczynski and Shane Davis;4 weeks on the list",SCOTT PILGRIM VS. THE WORLD;by Bryan Lee O’Malley;33 weeks on the list,"NARUTO, VOL. 49;by Masashi Kishimoto;8 weeks on the list","THE RED PYRAMID: THE KANE CHRONICLES, BOOK ONE;by Rick Riordan and Orpheus Collar;29 weeks on the list",WITCH AND WIZARD;by James Patterson and Gabrielle Charbonnet;3 weeks on the list,LLAMA LLAMA HOLIDAY DRAMA;by Anna Dewdney;5 weeks on the list,THE HUNGER GAMES;by Suzanne Collins;13 weeks on the list
3,HELL'S CORNER;by David Baldacci;2 weeks on the list,THE GIRL WHO PLAYED WITH FIRE;by Stieg Larsson;35 weeks on the list,,DECODED;by Jay-Z;New this week,HEAVEN IS FOR REAL;by Todd Burpo with Lynn Vincent;New this week,GUINNESS WORLD RECORDS 2011;by Ina Garten;10 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;487 weeks on the list,THE EXILE: AN OUTLANDER GRAPHIC NOVEL;by Diana Gabaldon and Hoang Nguyen;9 weeks on the list,SCOTT PILGRIM: GETS IT TOGETHER;by Bryan Lee O’Malley;29 weeks on the list,"BLACK BUTLER, VOL. 3;by Yana Toboso;4 weeks on the list","JUSTIN BIEBER, FIRST STEP 2 FOREVER;by Justin Bieber;6 weeks on the list",FALLEN;by Lauren Kate;8 weeks on the list,LEGO STAR WARS;by Simon Beecroft;48 weeks on the list,THE IMMORTALS;by Alyson Noël;20 weeks on the list
4,CRESCENT DAWN;by Clive Cussler and Dirk Cussler;New this week,HOUSE RULES;by Jodi Picoult;2 weeks on the list,,LIFE;by Keith Richards with James Fox;4 weeks on the list,STONES INTO SCHOOLS;by Greg Mortenson;4 weeks on the list,A COURSE IN WEIGHT LOSS;by Barbra Streisand;3 weeks on the list,CRAZY LOVE;by Francis Chan with Danae Yankoski;5 weeks on the list,THE ADVENTURES OF OOK AND GLUK;by George Beard and Harold Hutchins;15 weeks on the list,SCOTT PILGRIM’S FINEST HOUR;by Bryan Lee O’Malley;18 weeks on the list,"BAKUMAN, VOL. 2;by Takeshi Obata and Tsugumi Ohba;3 weeks on the list",CRESCENDO;by Becca Fitzpatrick;6 weeks on the list,THE GRAVEYARD BOOK;by Neil Gaiman. Illustrated by Dave McKean;8 weeks on the list,FABULOUS FASHION BOUTIQUE;by Jane O’Connor. Illustrated by Robin Preiss Glasser;6 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;176 weeks on the list
5,"FULL DARK, NO STARS;by Stephen King;2 weeks on the list",CUTTING FOR STONE;by Abraham Verghese;43 weeks on the list,,"AUTOBIOGRAPHY OF MARK TWAIN, VOL. 1;by Mark Twain;5 weeks on the list",JUST KIDS;by Patti Smith;3 weeks on the list,DELIVERING HAPPINESS;by Tony Hsieh;24 weeks on the list,SOULPANCAKE;by Rainn Wilson and others;2 weeks on the list,"THE WALKING DEAD, BOOK 1;by Robert Kirkman, Tony Moore and Charlie Adlard;9 weeks on the list",SCOTT PILGRIM AND THE INFINITE SADNESS;by Bryan Lee O’Malley;25 weeks on the list,NEGIMA! 28;by Ken Akamatsu;4 weeks on the list,HARRY POTTER FILM WIZARDRY;by Brian Sibley;5 weeks on the list,"STEFAN’S DIARIES: VOL. 1, ORIGINS;by   L. J. Smith and Kevin Williamson & Julie Plec;3 weeks on the list","IT'S CHRISTMAS, DAVID!;written and illustrated by David Shannon;2 weeks on the list",HARRY POTTER;by J.K. Rowling;234 weeks on the list
6,THE GIRL WHO KICKED THE HORNET’S NEST;by Stieg Larsson;26 weeks on the list,LITTLE BEE;by Chris Cleave;40 weeks on the list,,BROKE;by Glenn Beck and Kevin Balfe;4 weeks on the list,THE GLASS CASTLE;by Jeannette Walls;194 weeks on the list,THE TATTOO CHRONICLES;by Kat Von D with Sandra Bark;4 weeks on the list,THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;105 weeks on the list,"BATMAN AND ROBIN, VOL. 2;by Grant Morrison, Andy Clarke and Cameron Stewart;2 weeks on the list","THE WALKING DEAD COMPENDIUM, VOL. 1;by Robert Kirkman and others;7 weeks on the list","HETALIA AXIS POWERS, VOL. 1;by Hidekaz Himaruya;9 weeks on the list",LUKA AND THE FIRE OF LIFE;by Salman Rushdie;New this week,"HUSH, HUSH;by Becca Fitzpatrick;8 weeks on the list",KNUFFLE BUNNY FREE;written and illustrated by Mo Willems;8 weeks on the list,BIG NATE;written and illustrated by Lincoln Peirce;5 weeks on the list
7,TOWERS OF MIDNIGHT;by Robert Jordan and Brandon Sanderson;3 weeks on the list,THE ART OF RACING IN THE RAIN;by Garth Stein;76 weeks on the list,,I REMEMBER NOTHING;by Nora Ephron;2 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;199 weeks on the list,DOUBLE DELICIOUS;by Jessica Seinfeld;4 weeks on the list,RADICAL;by David Platt;24 weeks on the list,"THE WALKING DEAD, BOOK 6;by Robert Kirkman and Charlie Adlard;4 weeks on the list",SCOTT PILGRIM VS. THE UNIVERSE;by Bryan Lee O’Malley;31 weeks on the list,"NINJA GIRLS, VOL. 4;by Hosana Tanaka;New this week",TORMENT;by Lauren Kate;8 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;95 weeks on the list,"WHEREVER YOU ARE, MY LOVE WILL FIND YOU;written and illustrated by Nancy Tillman;7 weeks on the list",THE TWILIGHT SAGA;by Stephenie Meyer;172 weeks on the list
8,SQUIRREL SEEKS CHIPMUNK;by David Sedaris. Illustrated by Ian Falconer;8 weeks on the list,HALF BROKE HORSES;by Jeannette Walls;11 weeks on the list,,CLEOPATRA;by Stacy Schiff;3 weeks on the list,WHERE MEN WIN GLORY;by Jon Krakauer;16 weeks on the list,A CHRISTMAS SPIRIT;by Joel Osteen;New this week,"EAT THIS, NOT THAT! 2011;David Zinczenko with Matt Goulding;5 weeks on the list",THE LITTLE PRINCE;by Antoine de Saint-Exupéry and Joann Sfar;New this week,"THE BOYS, VOL. 7;by Garth Ennis and Darick Robertson;New this week","SOUL EATER, VOL. 4;by Atsushi Ohkubo;4 weeks on the list",TALES FROM A NOT-SO-POPULAR PARTY GIRL;by Rachel Renée Russell;19 weeks on the list,SAVVY;by Ingrid Law;25 weeks on the list,ART AND MAX;written and illustrated by David Wiesner;6 weeks on the list,THE 39 CLUES;by various authors;72 weeks on the list
9,I STILL DREAM ABOUT YOU;by Fannie Flagg;2 weeks on the list,FOR COLORED GIRLS WHO HAVE CONSIDERED SUICIDE/WHEN THE RAINBOW IS ENUF;by Ntozake Shange;4 weeks on the list,,EARTH (THE BOOK);by Jon Stewart and others;9 weeks on the list,TIPPING POINT;by Malcolm Gladwell;320 weeks on the list,THE POWER;by Rhonda Byrne;14 weeks on the list,"COOK THIS, NOT THAT! EASY AND AWESOME 350-CALORIE MEALS;by David Zinczenko and Matt Goulding;5 weeks on the list","AMERICAN VAMPIRE, VOL. 1;by Scott Snyder, Stephen King and Rafael Albuquereque;5 weeks on the list","THE WALKING DEAD, VOL. 1;by Robert Kirkman and Tony Moore;53 weeks on the list","D.GRAY-MAN, VOL. 19;by Katsura Hoshino;3 weeks on the list",DORK DIARIES;written and illustrated by Rachel Renée Russell;28 weeks on the list,THE FLEDGLING HANDBOOK 101;by P.C. Cast with Kim Doner;4 weeks on the list,IT’S A BOOK;written and illustrated by Lane Smith;14 weeks on the list,MAGIC TREE HOUSE;by Mary Pope Osborne. Illustrated by Sal Murdocca;229 weeks on the list
10,FALL OF GIANTS;by Ken Follett;8 weeks on the list,SARAH’S KEY;by Tatiana de Rosnay;93 weeks on the list,,ALL THE DEVILS ARE HERE;by Bethany McLean and Joe Nocera;New this week,MY HORIZONTAL LIFE;by Chelsea Handler;108 weeks on the list,SIMPLE TIMES;by Denis Leary;3 weeks on the list,"FOOD RULES;by Michael Pollan, Illustrated by Maira Kalman;46 weeks on the list",PICTURE THIS;by Lynda Barry;2 weeks on the list,PERCY JACKSON & THE OLYMPIANS: THE LIGHTNING THIEF;by Robert Venditti and Attila Futaki;6 weeks on the list,"BLACK BIRD, VOL. 6;by Kanoko Sakurakoji;7 weeks on the list",HERO;by Mike Lupica;New this week,THE MAZE RUNNER;by James Dashner;6 weeks on the list,OLIVIA GOES TO VENICE;written and illustrated by Ian Falconer;7 weeks on the list,BLUE BLOODS;by Melissa de la Cruz;17 weeks on the list
