,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,THE LOST SYMBOL;by Dan Brown;2 weeks on the list,SAY YOU'RE ONE OF THEM;by Uwem Akpan;2 weeks on the list,,"ARGUING WITH IDIOTS;written and edited by Glenn Beck, Kevin Balfe and others;New this week",GLENN BECK’S ‘COMMON SENSE’;by Glenn Beck;16 weeks on the list,"MASTERING THE ART OF FRENCH COOKING, VOL. 1;by Julia Child, Simone Beck and Louisette Bertholle;7 weeks on the list",THE FIVE LOVE LANGUAGES;by Gary Chapman;113 weeks on the list,BATMAN: CACOPHONY;by Kevin Smith and Walter Flanagan;New this week,WATCHMEN;by Alan Moore and Dave Gibbons;31 weeks on the list,"FULLMETAL ALCHEMIST, VOL. 20;by Hiromu Arakawa;2 weeks on the list",CATCHING FIRE;by Suzanne Collins;4 weeks on the list,DARK VISIONS;by L. J. Smith;3 weeks on the list,"SKIPPYJON JONES, LOST IN SPICE;by Judy Schachner;2 weeks on the list",THE TWILIGHT SAGA;by Stephenie Meyer;112 weeks on the list
2,AN ECHO IN THE BONE;by Diana Gabaldon;New this week,THE TIME TRAVELER'S WIFE;by Audrey Niffenegger;15 weeks on the list,,TRUE COMPASS;by Edward M. Kennedy;2 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;139 weeks on the list,GUINNESS WORLD RECORDS 2010;edited by Craig Glenday;2 weeks on the list,WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;430 weeks on the list,BATMAN: THE KILLING JOKE;by Alan Moore and Brian Bolland;29 weeks on the list,"THE WALKING DEAD, VOL. 10;by Robert Kirkman and Charlie Adlard;7 weeks on the list","BLEACH, VOL. 28;by Tite Kubo;4 weeks on the list",THE HUNGER GAMES;by Suzanne Collins;55 weeks on the list,THE BOOK THIEF;by Markus Zusak;107 weeks on the list,WADDLE!;written and illustrated by Rufus Butler Seder;2 weeks on the list,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;37 weeks on the list
3,THE LAST SONG;by Nicholas Sparks;3 weeks on the list,THE SHACK;by William P. Young;71 weeks on the list,,HIGH ON ARRIVAL;by Mackenzie Phillips with HIlary Liftin;New this week,I HOPE THEY SERVE BEER IN HELL;by Tucker Max;104 weeks on the list,"ACT LIKE A LADY, THINK LIKE A MAN;by Steve Harvey with Denene Millner;35 weeks on the list",THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;53 weeks on the list,THE WONDERFUL WIZARD OF OZ;by Eric Shanower and Skottie Young;2 weeks on the list,BATMAN: ARKHAM ASYLUM;by Grant Morrison and Dave McKean;6 weeks on the list,"YOTSUBA&!, VOL. 6;by Kiyohiko Azuma;New this week",THE MAGICIAN’S ELEPHANT;by Kate DiCamillo. Illustrated by Yoko Tanaka;3 weeks on the list,BLUE MOON;by Alyson Noël;12 weeks on the list,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA;by Greg Mortenson and Susan L. Roth;35 weeks on the list,VAMPIRE DIARIES;by L. J. Smith;22 weeks on the list
4,THE HELP;by Kathryn Stockett;26 weeks on the list,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY;by Mary Ann Shaffer and Annie Barrows;21 weeks on the list,,AMERICAN ON PURPOSE;by Craig Ferguson;New this week,MY LIFE IN FRANCE;by Julia Child with Alex Prud’homme;13 weeks on the list,MASTER YOUR METABOLISM;by Jillian Michaels with Mariska van Aalst;24 weeks on the list,HOW TO TAKE OVER TEH WURLD;by Professor Happycat and icanhascheezburger.com;4 weeks on the list,BATMAN: WHATEVER HAPPENED TO THE CAPED CRUSADER?;by Neil Gaiman and others;11 weeks on the list,BATMAN: HUSH;by Jeph Loeb and Jim Lee;6 weeks on the list,"CHIBI VAMPIRE, VOL. 14;by Yuna Kagesaki;New this week",TRICKS;by Ellen Hopkins;5 weeks on the list,EVERMORE;by Alyson Noël;34 weeks on the list,DEWEY;by Vicki Myron with Bret Witter;4 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;116 weeks on the list
5,HOTHOUSE ORCHID;by Stuart Woods;New this week,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;14 weeks on the list,,THE GREATEST SHOW ON EARTH;by Richard Dawkins;New this week,THE GLASS CASTLE;by Jeannette Walls;145 weeks on the list,THE LAST LECTURE;by Randy Pausch with Jeffrey Zaslow;77 weeks on the list,HUNGRY GIRL 200 UNDER 200;by Lisa Lillien;24 weeks on the list,Batman: R.I.P.;by Grant Morrison and Tony Daniel;31 weeks on the list,V FOR VENDETTA;by Alan Moore and David Lloyd;27 weeks on the list,"NARUTO, VOL. 45;by Masashi Kishimoto;12 weeks on the list",ODD AND THE FROST GIANTS;by Neil Gaiman. Illustrated by Brett Helquist;New this week,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;36 weeks on the list,ROBOT ZOT!;by Jon Scieszka. Illustrated by David Shannon;New this week,HOUSE OF NIGHT;by P.C. Cast and Kristin Cast;57 weeks on the list
6,SOUTH OF BROAD;by Pat Conroy;7 weeks on the list,OLIVE KITTERIDGE;by Elizabeth Strout;23 weeks on the list,,WHERE MEN WIN GLORY;by Jon Krakauer;2 weeks on the list,FREAKONOMICS;by Steven D. Levitt and Stephen J. Dubner;5 weeks on the list,MORNING SUNSHINE!;by Robin Meade;New this week,SKINNY BITCH;by Kim Barnouin;115 weeks on the list,"FINAL CRISIS;by Grant Morrison, J. G. Jones, Carlos Pacheco and Doug Mahnke;15 weeks on the list",THE SURROGATES;by Robert Venditti and Brett Weldele;2 weeks on the list,"VAMPIRE KNIGHT, VOL. 7;by Matsuri Hino;9 weeks on the list",THE SECRET TO TEEN POWER;by Paul Harrington;2 weeks on the list,THIRST NO. 1;by Christopher Pike;8 weeks on the list,GALLOP!;written and illustrated by Rufus Butler Seder;98 weeks on the list,VAMPIRE ACADEMY;by Richelle Mead;12 weeks on the list
7,ALEX CROSS’S ‘TRIAL’;by James Patterson and Richard DiLallo;5 weeks on the list,PUSH;by Sapphire;5 weeks on the list,,OFFICIAL BOOK CLUB SELECTION;by Kathy Griffin;3 weeks on the list,TIPPING POINT;by Malcolm Gladwell;260 weeks on the list,THE SECRET;by Rhonda Byrne;142 weeks on the list,JULIA'S KITCHEN WISDOM;by Julia Child;7 weeks on the list,JOKER;by Brian Azzarello and Lee Bermejo;21 weeks on the list,"FABLES, VOL. 12;by Bill Willingham, Mike Allred and Mark Buckingham;6 weeks on the list","NARUTO, VOL. 43;by Masashi Kishimoto;23 weeks on the list",SHIVER;by Maggie Stiefvater;9 weeks on the list,ALPHAS;by Lisi Harrison;5 weeks on the list,MARLEY GOES TO SCHOOL;by John Grogan. Illustrated by Richard Cowdrey;9 weeks on the list,THE MORTAL INSTRUMENTS;by Cassandra Clare;27 weeks on the list
8,THE YEAR OF THE FLOOD;by Margaret Atwood;New this week,HANDLE WITH CARE;by Jodi Picoult;2 weeks on the list,,OUTLIERS;by Malcolm Gladwell;45 weeks on the list,JULIE & JULIA;by Julie Powell;13 weeks on the list,THE CONVERSATION;by Hill Harper;3 weeks on the list,RICH DAD'S CONSPIRACY OF THE RICH;by Robert T. Kiyosaki;New this week,MERCY THOMPSON: HOMECOMING;by Patricia Briggs and David Lawrence;5 weeks on the list,BATMAN: THE LONG HALLOWEEN;by Jeph Loeb and Tim Sale;7 weeks on the list,"BLACK BIRD, VOL. 1;by Kanoko Sakurakoji;8 weeks on the list",THE GRAVEYARD BOOK;by Neil Gaiman. Illustrated by Dave McKean;52 weeks on the list,THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN;by Sherman Alexie. Illustrated by Ellen Forney;26 weeks on the list,OTIS;written and illustrated by Loren Long;New this week,THE 39 CLUES;by various authors;21 weeks on the list
9,HARDBALL;by Sara Paretsky;New this week,THE STORY OF EDGAR SAWTELLE;by David Wroblewski;3 weeks on the list,,CULTURE OF CORRUPTION;by Michelle Malkin;9 weeks on the list,BLINK;by Malcolm Gladwell;102 weeks on the list,THE 50TH LAW;by 50 Cent and Robert Greene;3 weeks on the list,THE PURPOSE-DRIVEN LIFE;by Rick Warren;61 weeks on the list,HALO: UPRISING;by Brian Michael Bendis and Alex Maleev;15 weeks on the list,BATMAN: THE DARK KNIGHT RETURNS;by Frank Miller;16 weeks on the list,"VAMPIRE KISSES VOL. 3, BLOOD RELATIVES;by Ellen Schreiber, Elisa Kwon and  Rem;New this week",SENT;by Margaret Peterson Haddix;5 weeks on the list,THE MYSTERIOUS BENEDICT SOCIETY;by Trenton Lee Stewart. Illustrated by Carson Ellis;57 weeks on the list,STREGA NONA'S HARVEST;written and illustrated by Tomie dePaola;3 weeks on the list,NIGHT WORLD;by L. J. Smith;35 weeks on the list
10,SPARTAN GOLD;by Clive Cussler with Grant Blackwood;4 weeks on the list,THE ART OF RACING IN THE RAIN;by Garth Stein;16 weeks on the list,,THE CASE FOR GOD;by Karen Armstrong;New this week,WHEN YOU ARE ENGULFED IN FLAMES;by David Sedaris;17 weeks on the list,FEARLESS;by Max Lucado;3 weeks on the list,THE VORTEX;by Esther and Jerry Hicks;3 weeks on the list,"DARK AVENGERS, VOL. 1;by Brian Michael Bendis and Mike Deodato;3 weeks on the list","FABLES, VOL. 1;by Bill Willingham and Lan Medina;18 weeks on the list","FRUITS BASKET, VOL. 23;by Natsuki Takaya;12 weeks on the list",GOING BOVINE;by Libba Bray;New this week,CLOUDY WITH A CHANCE OF MEATBALLS: JUNIOR NOVELIZATION;by Stacia Deutsch and Rhody Cohon;2 weeks on the list,MISS SMITH AND THE HAUNTED LIBRARY;by Michael Garland;New this week,MAGIC TREE HOUSE;by Mary Pope Osborne. Illustrated by Sal Murdocca;213 weeks on the list
