,Hardcover Fiction,Paperback Trade Fiction,Paperback Mass-Market Fiction,Hardcover Nonfiction,Paperback Nonfiction,Hardcover Advice & Misc.,Paperback Advice & Misc.,Hardcover Graphic Books,Paperback Graphic Books,Manga,Children’s Chapter Books,Children’s Paperback Books,Children’s Picture Books,Children’s Series
1,THE GIRL WHO PLAYED WITH FIRE;by Stieg Larsson;New this week,THE TIME TRAVELER'S WIFE;by Audrey Niffenegger;7 weeks on the list,,CULTURE OF CORRUPTION;by Michelle Malkin;New this week,GLENN BECK’S ‘COMMON SENSE’;by Glenn Beck;8 weeks on the list,"ACT LIKE A LADY, THINK LIKE A MAN;by Steve Harvey with Denene Millner;27 weeks on the list",WHAT TO EXPECT WHEN YOU'RE EXPECTING;by Heidi Murkoff and Sharon Mazel;422 weeks on the list,ASTERIOS POLYP;by David Mazzucchelli;3 weeks on the list,WATCHMEN;by Alan Moore and Dave Gibbons;23 weeks on the list,"NARUTO, VOL. 45;by Masashi Kishimoto;4 weeks on the list",DANIEL X: WATCH THE SKIES;by James Patterson and Ned Rust;New this week,BLUE MOON;by Alyson Noël;4 weeks on the list,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA;by Greg Mortenson and Susan L. Roth;28 weeks on the list,THE TWILIGHT SAGA;by Stephenie Meyer;104 weeks on the list
2,THE DEFECTOR;by Daniel Silva;2 weeks on the list,THE GIRL WITH THE DRAGON TATTOO;by Stieg Larsson;6 weeks on the list,,LIBERTY AND TYRANNY;by Mark R. Levin;19 weeks on the list,JULIE & JULIA;by Julie Powell;5 weeks on the list,MASTER YOUR METABOLISM;by Jillian Michaels with Mariska van Aalst;17 weeks on the list,THE LOVE DARE;by Stephen Kendrick and Alex Kendrick with Lawrence Kimbrough;45 weeks on the list,BATMAN: WHATEVER HAPPENED TO THE CAPED CRUSADER?;by Neil Gaiman and others;3 weeks on the list,V FOR VENDETTA;by Alan Moore and David Lloyd;19 weeks on the list,"FRUITS BASKET, VOL. 23;by Natsuki Takaya;4 weeks on the list",L.A. CANDY;by Lauren Conrad;7 weeks on the list,THE BOOK THIEF;by Markus Zusak;99 weeks on the list,GOLDILICIOUS;written and illustrated by Victoria Kann;10 weeks on the list,HARRY POTTER;by J.K. Rowling;223 weeks on the list
3,BEST FRIENDS FOREVER;by Jennifer Weiner;3 weeks on the list,THE SHACK;by William P. Young;63 weeks on the list,,OUTLIERS;by Malcolm Gladwell;37 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;131 weeks on the list,GAME PLAN FOR LIFE;by Joe Gibbs with Jerry B. Jenkins;2 weeks on the list,THE FIVE LOVE LANGUAGES;by Gary Chapman;105 weeks on the list,THE HUNTER;by Darwyn Cooke;2 weeks on the list,"FABLES, VOL. 1;by Bill Willingham and Lan Medina;13 weeks on the list","FULLMETAL ALCHEMIST, VOL. 19;by Hiromu Arakawa;3 weeks on the list",ALONG FOR THE RIDE;by Sarah Dessen;7 weeks on the list,THE DANGEROUS DAYS OF DANIEL X;by James Patterson and Michael Ledwidge;4 weeks on the list,GALLOP!;written and illustrated by Rufus Butler Seder;90 weeks on the list,PERCY JACKSON & THE OLYMPIANS;by Rick Riordan;108 weeks on the list
4,THE HELP;by Kathryn Stockett;18 weeks on the list,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY;by Mary Ann Shaffer and Annie Barrows;13 weeks on the list,,CATASTROPHE;by Dick Morris and Eileen McGann;6 weeks on the list,THE FAMILY;by Jeff Sharlet;3 weeks on the list,THE LAST LECTURE;by Randy Pausch with Jeffrey Zaslow;69 weeks on the list,SKINNY BITCH;by Kim Barnouin;107 weeks on the list,MOUSE GUARD: WINTER 1152;by David Petersen;New this week,"THE SANDMAN: PRELUDES AND NOCTURNES;by Neil Gaiman, Sam Kieth, Mike Dringenberg and Malcolm Jones III;10 weeks on the list","VAMPIRE KNIGHT, VOL. 7;by Matsuri Hino;New this week",THE HUNGER GAMES;by Suzanne Collins;47 weeks on the list,EVERMORE;by Alyson Noël;26 weeks on the list,EXPLORER EXTRAORDINAIRE!;by Jane O’Connor. Illustrated by Robin Preiss Glasser;14 weeks on the list,HOUSE OF NIGHT;by P.C. Cast and Kristin Cast;49 weeks on the list
5,SWIMSUIT;by James Patterson and Maxine Paetro;5 weeks on the list,THE ART OF RACING IN THE RAIN;by Garth Stein;8 weeks on the list,,UNMASKED;by Ian Halperin;3 weeks on the list,I HOPE THEY SERVE BEER IN HELL;by Tucker Max;96 weeks on the list,THE SECRET;by Rhonda Byrne;134 weeks on the list,HUNGRY GIRL 200 UNDER 200;by Lisa Lillien;16 weeks on the list,"FINAL CRISIS;by Grant Morrison, J. G. Jones, Carlos Pacheco and Doug Mahnke;7 weeks on the list",THE SANDMAN: THE DOLL’S HOUSE;by Neil Gaiman and others;4 weeks on the list,"ROSARIO   VAMPIRE, VOL. 8;by Akihisa Ikeda;New this week",THIRTEEN REASONS WHY;by Jay Asher;41 weeks on the list,LOCK AND KEY;by Sarah Dessen;12 weeks on the list,MARLEY GOES TO SCHOOL;by John Grogan. Illustrated by Richard Cowdrey;New this week,DIARY OF A WIMPY KID;written and illustrated by Jeff Kinney;29 weeks on the list
6,TWENTIES GIRL;by Sophie Kinsella;2 weeks on the list,OLIVE KITTERIDGE;by Elizabeth Strout;15 weeks on the list,,THE END OF OVEREATING;by David A. Kessler;13 weeks on the list,BLINK;by Malcolm Gladwell;94 weeks on the list,TOTAL MONEY MAKEOVER;by Dave Ramsey;18 weeks on the list,COOK YOURSELF THIN;by the staff of Lifetime Television;13 weeks on the list,HALO: UPRISING;by Brian Michael Bendis and Alex Maleev;8 weeks on the list,"ALL STAR BATMAN AND ROBIN, THE BOY WONDER;by Frank Miller and Jim Lee;5 weeks on the list","NEGIMA! MAGISTER NEGI MAGI, VOL. 23;by Ken Akamatsu;4 weeks on the list",THE GRAVEYARD BOOK;by Neil Gaiman. Illustrated by Dave McKean;44 weeks on the list,THE MYSTERIOUS BENEDICT SOCIETY;by Trenton Lee Stewart. Illustrated by Carson Ellis;50 weeks on the list,LLAMA LLAMA MISSES MAMA;written and illustrated by Anna Dewdney;14 weeks on the list,WARRIORS;by Erin Hunter;75 weeks on the list
7,HOT PURSUIT;by Suzanne Brockmann;New this week,THE WEIGHT OF SILENCE;by Heather Gudenkauf;New this week,,THE WILDERNESS WARRIOR;by Douglas Brinkley;New this week,MY LIFE IN FRANCE;by Julia Child with Alex Prud’homme;5 weeks on the list,GOT FIGHT?;by Forrest Griffin with Erich Krauss;7 weeks on the list,THE PURPOSE-DRIVEN LIFE;by Rick Warren;57 weeks on the list,"GREEN LANTERN: RAGE OF THE RED LANTERNS;by Geoff Johns, Shane Davis and others;5 weeks on the list","GREEN LANTERN: SINESTRO CORPS WAR, VOL. 01;by Dave Gibbons and Geoff Johns;3 weeks on the list","D. N. ANGEL, VOL. 12;by Yukiru Sugisaki;New this week",THE AWAKENING;by Kelley Armstrong;14 weeks on the list,THREE CUPS OF TEA;by Greg Mortenson and David Oliver Relin;28 weeks on the list,TEA PARTIES;by Jane O’Connor. Illustrated by Robin Preiss Glasser;5 weeks on the list,MAGIC TREE HOUSE;by Mary Pope Osborne. Illustrated by Sal Murdocca;209 weeks on the list
8,BLACK HILLS;by Nora Roberts;4 weeks on the list,PRIDE AND PREJUDICE AND ZOMBIES;by Jane Austen and Seth Grahame-Smith;18 weeks on the list,,THE ACCIDENTAL BILLIONAIRES;by Ben Mezrich;3 weeks on the list,WHEN YOU ARE ENGULFED IN FLAMES;by David Sedaris;9 weeks on the list,EXCUSES BEGONE!;by Wayne W. Dyer;10 weeks on the list,THE POWER OF NOW;by Eckhart Tolle;75 weeks on the list,BATMAN: THE KILLING JOKE;by Alan Moore and Brian Bolland;21 weeks on the list,"THE WALKING DEAD, VOL. 1;by Robert Kirkman and Tony Moore;8 weeks on the list","NARUTO, VOL. 43;by Masashi Kishimoto;20 weeks on the list",TWILIGHT: DIRECTOR’S NOTEBOOK;by Catherine Hardwicke;20 weeks on the list,THE BOY IN THE STRIPED PAJAMAS;by John Boyne;39 weeks on the list,SWING!;written and illustrated by Rufus Butler Seder;42 weeks on the list,THE MORTAL INSTRUMENTS;by Cassandra Clare;19 weeks on the list
9,FINGER LICKIN’ FIFTEEN;by Janet Evanovich;6 weeks on the list,THE ALCHEMIST;by Paulo Coelho;98 weeks on the list,,A COLOSSAL FAILURE OF COMMON SENSE;by Lawrence G. McDonald and Patrick Robinson;2 weeks on the list,TIPPING POINT;by Malcolm Gladwell;252 weeks on the list,THE 4-HOUR WORKWEEK;by Timothy Ferriss;53 weeks on the list,A NEW EARTH;by Eckhart Tolle;58 weeks on the list,Batman: R.I.P.;by Grant Morrison and Tony Daniel;23 weeks on the list,ROSE;by Jeff Smith and Charles Vess;New this week,"AIR GEAR, VOL. 13;by  Oh!Great;New this week",SHIVER;by Maggie Stiefvater;New this week,THE ABSOLUTELY TRUE DIARY OF A PART-TIME INDIAN;by Sherman Alexie. Illustrated by Ellen Forney;19 weeks on the list,ELEPHANTS CANNOT DANCE!;written and illustrated by Mo Willems;8 weeks on the list,VAMPIRE DIARIES;by L. J. Smith;14 weeks on the list
10,FIRE AND ICE;by J. A. Jance;2 weeks on the list,MY SISTER’S KEEPER;by Jodi Picoult;45 weeks on the list,,A BOLD FRESH PIECE OF HUMANITY;by Bill O’Reilly;40 weeks on the list,IN DEFENSE OF FOOD;by Michael Pollan;14 weeks on the list,THE VIXEN MANUAL;by Karrine Steffans;3 weeks on the list,MARTHA STEWART'S CUPCAKES;by the editors of Martha Stewart Living;9 weeks on the list,SUPERMAN: WHATEVER HAPPENED TO THE MAN OF TOMORROW?;by Alan Moore and others;2 weeks on the list,BATMAN: THE LONG HALLOWEEN;by Jeph Loeb and Tim Sale;3 weeks on the list,"TSUBASA: RESERVOIR CHRONICLE, VOL. 22;by  Clamp;4 weeks on the list",WHEN YOU REACH ME;by Rebecca Stead;3 weeks on the list,THE MYSTERIOUS BENEDICT SOCIETY AND THE PERILOUS JOURNEY;by Trenton Lee Stewart. Illustrated by Diana Sudyka;10 weeks on the list,THE CURIOUS GARDEN;written and illustrated by Peter Brown;15 weeks on the list,THE CLIQUE;by Lisi Harrison;13 weeks on the list
